,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict,deltaVaccinated3ForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
11,11,11,11,11,2022-01-15,GJ,9177,7,5404,74611,87963,68377,3619,60161.0,23.0,23475.0,671395.0,607749.0,517247.0,Devbhumi Dwarka,9,0,13,720,371,682,4,154.0,0.0,81.0,3974.0,4641.0,5307.0,752484,2022-01-15 23:55:45.121411,,,4406,83,4182,285717,609780,511732,0,2022-01-15 23:55:45.120564,67936000,2022-01-15 23:55:45.121753,,,915928,10148,846216,35747927,50145352,44018598,0,0.0,0,0,0,0
12,12,12,12,12,2022-01-15,GJ,9177,7,5404,74611,87963,68377,3619,60161.0,23.0,23475.0,671395.0,607749.0,517247.0,Gandhinagar,320,0,87,1868,701,569,90,1780.0,0.0,475.0,19209.0,12763.0,9236.0,1387478,2022-01-15 23:55:45.121411,,,23142,205,21135,958097,1313282,1131650,0,2022-01-15 23:55:45.120564,67936000,2022-01-15 23:55:45.121753,,,915928,10148,846216,35747927,50145352,44018598,0,0.0,0,0,0,0
13,13,13,13,13,2022-01-15,GJ,9177,7,5404,74611,87963,68377,3619,60161.0,23.0,23475.0,671395.0,607749.0,517247.0,Gir Somnath,67,0,9,800,2063,6203,9,285.0,0.0,42.0,5499.0,15506.0,20133.0,1217477,2022-01-15 23:55:45.121411,,,8931,67,8575,433353,971991,879329,0,2022-01-15 23:55:45.120564,67936000,2022-01-15 23:55:45.121753,,,915928,10148,846216,35747927,50145352,44018598,0,0.0,0,0,0,0
14,14,14,14,14,2022-01-15,GJ,9177,7,5404,74611,87963,68377,3619,60161.0,23.0,23475.0,671395.0,607749.0,517247.0,Jamnagar,161,0,65,1807,3115,1725,48,815.0,0.0,228.0,14875.0,21513.0,14121.0,2159130,2022-01-15 23:55:45.121411,,,36185,483,34880,996058,1259166,1063830,0,2022-01-15 23:55:45.120564,67936000,2022-01-15 23:55:45.121753,,,915928,10148,846216,35747927,50145352,44018598,0,0.0,0,0,0,0
15,15,15,15,15,2022-01-15,GJ,9177,7,5404,74611,87963,68377,3619,60161.0,23.0,23475.0,671395.0,607749.0,517247.0,Junagadh,41,0,54,1114,1375,1856,16,345.0,0.0,267.0,16240.0,9905.0,14436.0,2742291,2022-01-15 23:55:45.121411,,,21034,272,20628,1004451,1422808,1436456,0,2022-01-15 23:55:45.120564,67936000,2022-01-15 23:55:45.121753,,,915928,10148,846216,35747927,50145352,44018598,0,0.0,0,0,0,0
16,16,16,16,16,2022-01-15,GJ,9177,7,5404,74611,87963,68377,3619,60161.0,23.0,23475.0,671395.0,607749.0,517247.0,Kheda,59,0,71,1089,1434,2833,96,587.0,0.0,528.0,14604.0,13534.0,15590.0,2298934,2022-01-15 23:55:45.121411,,,11566,49,11183,740108,1617277,1487720,0,2022-01-15 23:55:45.120564,67936000,2022-01-15 23:55:45.121753,,,915928,10148,846216,35747927,50145352,44018598,0,0.0,0,0,0,0
17,17,17,17,17,2022-01-15,GJ,9177,7,5404,74611,87963,68377,3619,60161.0,23.0,23475.0,671395.0,607749.0,517247.0,Kutch,87,0,21,1653,3848,1719,74,722.0,0.0,406.0,19928.0,17066.0,13197.0,2090313,2022-01-15 23:55:45.121411,,,13869,145,13092,960660,1610560,1445081,0,2022-01-15 23:55:45.120564,67936000,2022-01-15 23:55:45.121753,,,915928,10148,846216,35747927,50145352,44018598,0,0.0,0,0,0,0
18,18,18,18,18,2022-01-15,GJ,9177,7,5404,74611,87963,68377,3619,60161.0,23.0,23475.0,671395.0,607749.0,517247.0,Mahisagar,27,0,30,232,330,867,24,132.0,0.0,66.0,6498.0,4411.0,1214.0,994624,2022-01-15 23:55:45.121411,,,8405,72,8214,451468,872600,855964,0,2022-01-15 23:55:45.120564,67936000,2022-01-15 23:55:45.121753,,,915928,10148,846216,35747927,50145352,44018598,0,0.0,0,0,0,0
19,19,19,19,19,2022-01-15,GJ,9177,7,5404,74611,87963,68377,3619,60161.0,23.0,23475.0,671395.0,607749.0,517247.0,Mehsana,135,0,40,1015,404,850,18,657.0,0.0,152.0,18070.0,15591.0,13035.0,2027727,2022-01-15 23:55:45.121411,,,25266,177,24434,860294,1558696,1353267,0,2022-01-15 23:55:45.120564,67936000,2022-01-15 23:55:45.121753,,,915928,10148,846216,35747927,50145352,44018598,0,0.0,0,0,0,0
20,20,20,20,20,2022-01-15,GJ,9177,7,5404,74611,87963,68377,3619,60161.0,23.0,23475.0,671395.0,607749.0,517247.0,Morbi,76,0,16,1158,796,3022,24,431.0,0.0,143.0,10522.0,9677.0,23478.0,960329,2022-01-15 23:55:45.121411,,,7104,87,6587,454316,799204,640417,0,2022-01-15 23:55:45.120564,67936000,2022-01-15 23:55:45.121753,,,915928,10148,846216,35747927,50145352,44018598,0,0.0,0,0,0,0
21,21,21,21,21,2022-01-15,GJ,9177,7,5404,74611,87963,68377,3619,60161.0,23.0,23475.0,671395.0,607749.0,517247.0,Narmada,6,0,0,86,119,92,1,93.0,0.0,12.0,5608.0,2798.0,1168.0,590379,2022-01-15 23:55:45.121411,,,6064,15,5956,303273,443548,417864,0,2022-01-15 23:55:45.120564,67936000,2022-01-15 23:55:45.121753,,,915928,10148,846216,35747927,50145352,44018598,0,0.0,0,0,0,0
22,22,22,22,22,2022-01-15,GJ,9177,7,5404,74611,87963,68377,3619,60161.0,23.0,23475.0,671395.0,607749.0,517247.0,Navsari,175,1,73,1446,408,630,46,911.0,2.0,316.0,10497.0,6437.0,3789.0,1330711,2022-01-15 23:55:45.121411,,,8507,31,7681,534792,1029060,970496,0,2022-01-15 23:55:45.120564,67936000,2022-01-15 23:55:45.121753,,,915928,10148,846216,35747927,50145352,44018598,0,0.0,0,0,0,0
23,23,23,23,23,2022-01-15,GJ,9177,7,5404,74611,87963,68377,3619,60161.0,23.0,23475.0,671395.0,607749.0,517247.0,Panchmahal,14,0,28,1659,29910,727,9,206.0,0.0,106.0,15777.0,46380.0,6734.0,2388267,2022-01-15 23:55:45.121411,,,12078,70,11812,677380,1221415,1130261,0,2022-01-15 23:55:45.120564,67936000,2022-01-15 23:55:45.121753,,,915928,10148,846216,35747927,50145352,44018598,0,0.0,0,0,0,0
24,24,24,24,24,2022-01-15,GJ,9177,7,5404,74611,87963,68377,3619,60161.0,23.0,23475.0,671395.0,607749.0,517247.0,Patan,77,0,0,1175,706,741,0,305.0,0.0,6.0,7463.0,6701.0,5414.0,1342746,2022-01-15 23:55:45.121411,,,11937,129,11504,551076,943016,859212,0,2022-01-15 23:55:45.120564,67936000,2022-01-15 23:55:45.121753,,,915928,10148,846216,35747927,50145352,44018598,0,0.0,0,0,0,0
25,25,25,25,25,2022-01-15,GJ,9177,7,5404,74611,87963,68377,3619,60161.0,23.0,23475.0,671395.0,607749.0,517247.0,Porbandar,6,0,5,463,258,292,4,55.0,1.0,9.0,3317.0,3309.0,2642.0,586062,2022-01-15 23:55:45.121411,,,3561,22,3486,286638,460836,398509,0,2022-01-15 23:55:45.120564,67936000,2022-01-15 23:55:45.121753,,,915928,10148,846216,35747927,50145352,44018598,0,0.0,0,0,0,0
26,26,26,26,26,2022-01-15,GJ,9177,7,5404,74611,87963,68377,3619,60161.0,23.0,23475.0,671395.0,607749.0,517247.0,Rajkot,587,1,219,2721,3154,3199,257,2730.0,4.0,1120.0,29241.0,30473.0,27086.0,3157676,2022-01-15 23:55:45.121411,,,62244,735,58780,2290675,2615358,2060707,0,2022-01-15 23:55:45.120564,67936000,2022-01-15 23:55:45.121753,,,915928,10148,846216,35747927,50145352,44018598,0,0.0,0,0,0,0
27,27,27,27,27,2022-01-15,GJ,9177,7,5404,74611,87963,68377,3619,60161.0,23.0,23475.0,671395.0,607749.0,517247.0,Sabarkantha,35,0,28,595,459,945,17,292.0,0.0,119.0,9131.0,8047.0,4977.0,2427346,2022-01-15 23:55:45.121411,,,9716,157,9291,570536,1105341,1010746,0,2022-01-15 23:55:45.120564,67936000,2022-01-15 23:55:45.121753,,,915928,10148,846216,35747927,50145352,44018598,0,0.0,0,0,0,0
28,28,28,28,28,2022-01-15,GJ,9177,7,5404,74611,87963,68377,3619,60161.0,23.0,23475.0,671395.0,607749.0,517247.0,Surat,2497,3,1210,21153,4859,8650,547,17354.0,8.0,4893.0,129749.0,84482.0,62892.0,4996391,2022-01-15 23:55:45.121411,,,168009,1967,147766,7239663,5543322,4358255,0,2022-01-15 23:55:45.120564,67936000,2022-01-15 23:55:45.121753,,,915928,10148,846216,35747927,50145352,44018598,0,0.0,0,0,0,0
29,29,29,29,29,2022-01-15,GJ,9177,7,5404,74611,87963,68377,3619,60161.0,23.0,23475.0,671395.0,607749.0,517247.0,Surendranagar,44,0,11,585,2090,3287,5,234.0,0.0,50.0,9048.0,14994.0,21972.0,1755873,2022-01-15 23:55:45.121411,,,8417,136,8048,617337,1295026,1257711,0,2022-01-15 23:55:45.120564,67936000,2022-01-15 23:55:45.121753,,,915928,10148,846216,35747927,50145352,44018598,0,0.0,0,0,0,0
30,30,30,30,30,2022-01-15,GJ,9177,7,5404,74611,87963,68377,3619,60161.0,23.0,23475.0,671395.0,607749.0,517247.0,Tapi,7,0,4,752,772,1071,8,77.0,0.0,40.0,5884.0,6618.0,8269.0,806489,2022-01-15 23:55:45.121411,,,4571,25,4477,299870,583960,522340,0,2022-01-15 23:55:45.120564,67936000,2022-01-15 23:55:45.121753,,,915928,10148,846216,35747927,50145352,44018598,0,0.0,0,0,0,0
31,31,31,31,31,2022-01-15,GJ,9177,7,5404,74611,87963,68377,3619,60161.0,23.0,23475.0,671395.0,607749.0,517247.0,Vadodara,1298,0,291,5325,1132,1167,265,6054.0,0.0,1491.0,30302.0,23364.0,19034.0,3639775,2022-01-15 23:55:45.121411,,,86057,788,79640,2300863,2858932,2547625,0,2022-01-15 23:55:45.120564,67936000,2022-01-15 23:55:45.121753,,,915928,10148,846216,35747927,50145352,44018598,0,0.0,0,0,0,0
32,32,32,32,32,2022-01-15,GJ,9177,7,5404,74611,87963,68377,3619,60161.0,23.0,23475.0,671395.0,607749.0,517247.0,Valsad,201,0,175,3226,1103,1534,72,1486.0,4.0,600.0,22972.0,13284.0,11105.0,1703068,2022-01-15 23:55:45.121411,,,8522,65,7102,651357,1373208,1330248,0,2022-01-15 23:55:45.120564,67936000,2022-01-15 23:55:45.121753,,,915928,10148,846216,35747927,50145352,44018598,0,0.0,0,0,0,0
