,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict,deltaVaccinated3ForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,2022-01-15,OR,10856,2,3220,74936,88218,102081,1363,56580.0,10.0,9384.0,519865.0,790726.0,834492.0,Angul,104,0,35,,1403,1868,3,516.0,1.0,166.0,,15654.0,31907.0,1271703,,,,44576,399,43751,,874141,655967,0,2022-01-15 23:56:09.810073,43671000,2022-01-15 23:56:09.810977,,,1122735,8478,1055615,26554334,31101668,22859863,0,0.0,0,0,0,0
1,1,1,1,1,2022-01-15,OR,10856,2,3220,74936,88218,102081,1363,56580.0,10.0,9384.0,519865.0,790726.0,834492.0,Balangir,259,0,6,,6811,3568,5,1275.0,1.0,33.0,,42104.0,30519.0,1648574,,,,24864,128,23362,,1180109,761637,0,2022-01-15 23:56:09.810073,43671000,2022-01-15 23:56:09.810977,,,1122735,8478,1055615,26554334,31101668,22859863,0,0.0,0,0,0,0
2,2,2,2,2,2022-01-15,OR,10856,2,3220,74936,88218,102081,1363,56580.0,10.0,9384.0,519865.0,790726.0,834492.0,Balasore,326,0,2,,3733,5825,40,1823.0,0.0,93.0,,51511.0,63095.0,2317419,,,,43172,301,40855,,1701941,1186754,0,2022-01-15 23:56:09.810073,43671000,2022-01-15 23:56:09.810977,,,1122735,8478,1055615,26554334,31101668,22859863,0,0.0,0,0,0,0
3,3,3,3,3,2022-01-15,OR,10856,2,3220,74936,88218,102081,1363,56580.0,10.0,9384.0,519865.0,790726.0,834492.0,Bargarh,145,0,21,,3139,2918,7,684.0,0.0,56.0,,30668.0,29833.0,1478833,,,,32058,341,30889,,1076616,692067,0,2022-01-15 23:56:09.810073,43671000,2022-01-15 23:56:09.810977,,,1122735,8478,1055615,26554334,31101668,22859863,0,0.0,0,0,0,0
4,4,4,4,4,2022-01-15,OR,10856,2,3220,74936,88218,102081,1363,56580.0,10.0,9384.0,519865.0,790726.0,834492.0,Bhadrak,101,0,7,,2984,2943,11,574.0,1.0,18.0,,28057.0,41253.0,1506522,,,,27228,149,26479,,1161755,991299,0,2022-01-15 23:56:09.810073,43671000,2022-01-15 23:56:09.810977,,,1122735,8478,1055615,26554334,31101668,22859863,0,0.0,0,0,0,0
5,5,5,5,5,2022-01-15,OR,10856,2,3220,74936,88218,102081,1363,56580.0,10.0,9384.0,519865.0,790726.0,834492.0,Boudh,38,0,0,,1119,1122,2,121.0,0.0,0.0,,7916.0,6654.0,439917,,,,12797,112,12549,,303167,217072,0,2022-01-15 23:56:09.810073,43671000,2022-01-15 23:56:09.810977,,,1122735,8478,1055615,26554334,31101668,22859863,0,0.0,0,0,0,0
6,6,6,6,6,2022-01-15,OR,10856,2,3220,74936,88218,102081,1363,56580.0,10.0,9384.0,519865.0,790726.0,834492.0,Cuttack,909,0,346,,5705,11509,102,4655.0,1.0,1236.0,,38347.0,51859.0,2618708,,,,101172,861,95991,,1767459,1197141,0,2022-01-15 23:56:09.810073,43671000,2022-01-15 23:56:09.810977,,,1122735,8478,1055615,26554334,31101668,22859863,0,0.0,0,0,0,0
7,7,7,7,7,2022-01-15,OR,10856,2,3220,74936,88218,102081,1363,56580.0,10.0,9384.0,519865.0,790726.0,834492.0,Deogarh,24,0,20,,729,906,14,163.0,0.0,93.0,,5495.0,7915.0,312164,,,,6941,50,6723,,251732,156814,0,2022-01-15 23:56:09.810073,43671000,2022-01-15 23:56:09.810977,,,1122735,8478,1055615,26554334,31101668,22859863,0,0.0,0,0,0,0
8,8,8,8,8,2022-01-15,OR,10856,2,3220,74936,88218,102081,1363,56580.0,10.0,9384.0,519865.0,790726.0,834492.0,Dhenkanal,69,0,8,,1815,6211,10,353.0,0.0,58.0,,18866.0,36340.0,1192948,,,,20422,246,19853,,849975,605817,0,2022-01-15 23:56:09.810073,43671000,2022-01-15 23:56:09.810977,,,1122735,8478,1055615,26554334,31101668,22859863,0,0.0,0,0,0,0
9,9,9,9,9,2022-01-15,OR,10856,2,3220,74936,88218,102081,1363,56580.0,10.0,9384.0,519865.0,790726.0,834492.0,Gajapati,135,0,28,,1704,951,12,524.0,0.0,49.0,,15822.0,6932.0,575880,,,,10314,83,9727,,377784,246906,0,2022-01-15 23:56:09.810073,43671000,2022-01-15 23:56:09.810977,,,1122735,8478,1055615,26554334,31101668,22859863,0,0.0,0,0,0,0
