Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
2022-01-15,UP,15743,4,5031,0,1453904,1420062,0,87104.0,29.0,10478.0,,8541446.0,7360657.0,Chitrakoot,,,,,5671,7502,0,,,,,49620.0,36119.0,990626,,,,,,,,680787,382105,0,2022-01-16 11:55:21.722648,224979000,,,,1816974,22953,1698873,,142509466,85888861,0,0.0,0.0
2022-01-15,UP,15743,4,5031,0,1453904,1420062,0,87104.0,29.0,10478.0,,8541446.0,7360657.0,Deoria,,,,,12883,13000,0,,,,,114626.0,100665.0,3098637,,,,,,,,1971209,1404515,0,2022-01-16 11:55:21.722648,224979000,,,,1816974,22953,1698873,,142509466,85888861,0,0.0,0.0
2022-01-15,UP,15743,4,5031,0,1453904,1420062,0,87104.0,29.0,10478.0,,8541446.0,7360657.0,Etah,,,,,6840,10980,0,,,,,46468.0,65492.0,1761152,,,,,,,,1203616,738833,0,2022-01-16 11:55:21.722648,224979000,,,,1816974,22953,1698873,,142509466,85888861,0,0.0,0.0
2022-01-15,UP,15743,4,5031,0,1453904,1420062,0,87104.0,29.0,10478.0,,8541446.0,7360657.0,Etawah,,,,,4782,18096,0,,,,,37682.0,81994.0,1579160,,,,,,,,1258790,694656,0,2022-01-16 11:55:21.722648,224979000,,,,1816974,22953,1698873,,142509466,85888861,0,0.0,0.0
2022-01-15,UP,15743,4,5031,0,1453904,1420062,0,87104.0,29.0,10478.0,,8541446.0,7360657.0,Farrukhabad,,,,,15229,18653,0,,,,,81844.0,74286.0,1887577,,,,,,,,1242560,665019,0,2022-01-16 11:55:21.722648,224979000,,,,1816974,22953,1698873,,142509466,85888861,0,0.0,0.0
2022-01-15,UP,15743,4,5031,0,1453904,1420062,0,87104.0,29.0,10478.0,,8541446.0,7360657.0,Fatehpur,,,,,16068,46319,0,,,,,106437.0,176483.0,2632684,,,,,,,,1756679,1177754,0,2022-01-16 11:55:21.722648,224979000,,,,1816974,22953,1698873,,142509466,85888861,0,0.0,0.0
2022-01-15,UP,15743,4,5031,0,1453904,1420062,0,87104.0,29.0,10478.0,,8541446.0,7360657.0,Firozabad,,,,,11994,31204,0,,,,,95285.0,116598.0,2496761,,,,,,,,1790394,947212,0,2022-01-16 11:55:21.722648,224979000,,,,1816974,22953,1698873,,142509466,85888861,0,0.0,0.0
2022-01-15,UP,15743,4,5031,0,1453904,1420062,0,87104.0,29.0,10478.0,,8541446.0,7360657.0,Gautam Buddha Nagar,,,,,4973,5539,0,,,,,64353.0,36054.0,1674714,,,,,,,,2066776,1444804,0,2022-01-16 11:55:21.722648,224979000,,,,1816974,22953,1698873,,142509466,85888861,0,0.0,0.0
2022-01-15,UP,15743,4,5031,0,1453904,1420062,0,87104.0,29.0,10478.0,,8541446.0,7360657.0,Ghaziabad,,,,,12382,11253,0,,,,,108643.0,67557.0,4661452,,,,,,,,2882838,1930008,0,2022-01-16 11:55:21.722648,224979000,,,,1816974,22953,1698873,,142509466,85888861,0,0.0,0.0
2022-01-15,UP,15743,4,5031,0,1453904,1420062,0,87104.0,29.0,10478.0,,8541446.0,7360657.0,Ghazipur,,,,,52969,90173,0,,,,,357699.0,303284.0,3622727,,,,,,,,2732462,1474038,0,2022-01-16 11:55:21.722648,224979000,,,,1816974,22953,1698873,,142509466,85888861,0,0.0,0.0
2022-01-15,UP,15743,4,5031,0,1453904,1420062,0,87104.0,29.0,10478.0,,8541446.0,7360657.0,Gonda,,,,,18004,16440,0,,,,,155249.0,86380.0,3431386,,,,,,,,2413548,1377801,0,2022-01-16 11:55:21.722648,224979000,,,,1816974,22953,1698873,,142509466,85888861,0,0.0,0.0
2022-01-15,UP,15743,4,5031,0,1453904,1420062,0,87104.0,29.0,10478.0,,8541446.0,7360657.0,Gorakhpur,,,,,67167,11457,0,,,,,291681.0,79732.0,4436275,,,,,,,,3175817,1946033,0,2022-01-16 11:55:21.722648,224979000,,,,1816974,22953,1698873,,142509466,85888861,0,0.0,0.0
2022-01-15,UP,15743,4,5031,0,1453904,1420062,0,87104.0,29.0,10478.0,,8541446.0,7360657.0,Hamirpur,,,,,5274,2914,0,,,,,41510.0,13720.0,1104021,,,,,,,,780683,439199,0,2022-01-16 11:55:21.722648,224979000,,,,1816974,22953,1698873,,142509466,85888861,0,0.0,0.0
2022-01-15,UP,15743,4,5031,0,1453904,1420062,0,87104.0,29.0,10478.0,,8541446.0,7360657.0,Hapur,,,,,8716,8837,0,,,,,49067.0,55785.0,1338211,,,,,,,,941320,577789,0,2022-01-16 11:55:21.722648,224979000,,,,1816974,22953,1698873,,142509466,85888861,0,0.0,0.0
2022-01-15,UP,15743,4,5031,0,1453904,1420062,0,87104.0,29.0,10478.0,,8541446.0,7360657.0,Hardoi,,,,,30529,28023,0,,,,,167158.0,174619.0,4091380,,,,,,,,2592313,1727531,0,2022-01-16 11:55:21.722648,224979000,,,,1816974,22953,1698873,,142509466,85888861,0,0.0,0.0
2022-01-15,UP,15743,4,5031,0,1453904,1420062,0,87104.0,29.0,10478.0,,8541446.0,7360657.0,Hathras,,,,,12940,10028,0,,,,,64259.0,51116.0,1565678,,,,,,,,1080907,679161,0,2022-01-16 11:55:21.722648,224979000,,,,1816974,22953,1698873,,142509466,85888861,0,0.0,0.0
2022-01-15,UP,15743,4,5031,0,1453904,1420062,0,87104.0,29.0,10478.0,,8541446.0,7360657.0,Jalaun,,,,,13054,17017,0,,,,,67856.0,98645.0,1670718,,,,,,,,1116182,685563,0,2022-01-16 11:55:21.722648,224979000,,,,1816974,22953,1698873,,142509466,85888861,0,0.0,0.0
2022-01-15,UP,15743,4,5031,0,1453904,1420062,0,87104.0,29.0,10478.0,,8541446.0,7360657.0,Jaunpur,,,,,20965,56266,0,,,,,176297.0,224152.0,4476072,,,,,,,,3455500,2091756,0,2022-01-16 11:55:21.722648,224979000,,,,1816974,22953,1698873,,142509466,85888861,0,0.0,0.0
2022-01-15,UP,15743,4,5031,0,1453904,1420062,0,87104.0,29.0,10478.0,,8541446.0,7360657.0,Jhansi,,,,,13022,3750,0,,,,,85799.0,30506.0,2000755,,,,,,,,1546745,863085,0,2022-01-16 11:55:21.722648,224979000,,,,1816974,22953,1698873,,142509466,85888861,0,0.0,0.0
2022-01-15,UP,15743,4,5031,0,1453904,1420062,0,87104.0,29.0,10478.0,,8541446.0,7360657.0,Kannauj,,,,,8800,13134,0,,,,,58780.0,65418.0,1658005,,,,,,,,1265969,703403,0,2022-01-16 11:55:21.722648,224979000,,,,1816974,22953,1698873,,142509466,85888861,0,0.0,0.0
2022-01-15,UP,15743,4,5031,0,1453904,1420062,0,87104.0,29.0,10478.0,,8541446.0,7360657.0,Kanpur Dehat,,,,,12091,12076,0,,,,,64011.0,47186.0,1795092,,,,,,,,1290038,812604,0,2022-01-16 11:55:21.722648,224979000,,,,1816974,22953,1698873,,142509466,85888861,0,0.0,0.0
2022-01-15,UP,15743,4,5031,0,1453904,1420062,0,87104.0,29.0,10478.0,,8541446.0,7360657.0,Kanpur Nagar,,,,,15969,20390,0,,,,,138737.0,113877.0,4572951,,,,,,,,3190612,1947068,0,2022-01-16 11:55:21.722648,224979000,,,,1816974,22953,1698873,,142509466,85888861,0,0.0,0.0
2022-01-15,UP,15743,4,5031,0,1453904,1420062,0,87104.0,29.0,10478.0,,8541446.0,7360657.0,Kasganj,,,,,12636,12419,0,,,,,55945.0,85458.0,1438156,,,,,,,,938345,544128,0,2022-01-16 11:55:21.722648,224979000,,,,1816974,22953,1698873,,142509466,85888861,0,0.0,0.0
2022-01-15,UP,15743,4,5031,0,1453904,1420062,0,87104.0,29.0,10478.0,,8541446.0,7360657.0,Kaushambi,,,,,10022,11581,0,,,,,64098.0,78399.0,1596909,,,,,,,,1121065,669797,0,2022-01-16 11:55:21.722648,224979000,,,,1816974,22953,1698873,,142509466,85888861,0,0.0,0.0
2022-01-15,UP,15743,4,5031,0,1453904,1420062,0,87104.0,29.0,10478.0,,8541446.0,7360657.0,Kushinagar,,,,,78422,25352,0,,,,,193251.0,148409.0,3560830,,,,,,,,2217422,1396780,0,2022-01-16 11:55:21.722648,224979000,,,,1816974,22953,1698873,,142509466,85888861,0,0.0,0.0
2022-01-15,UP,15743,4,5031,0,1453904,1420062,0,87104.0,29.0,10478.0,,8541446.0,7360657.0,Lakhimpur Kheri,,,,,18942,51827,0,,,,,125626.0,252559.0,4013634,,,,,,,,2429996,1387570,0,2022-01-16 11:55:21.722648,224979000,,,,1816974,22953,1698873,,142509466,85888861,0,0.0,0.0
2022-01-15,UP,15743,4,5031,0,1453904,1420062,0,87104.0,29.0,10478.0,,8541446.0,7360657.0,Lalitpur,,,,,11933,8493,0,,,,,72270.0,59643.0,1218002,,,,,,,,819059,517540,0,2022-01-16 11:55:21.722648,224979000,,,,1816974,22953,1698873,,142509466,85888861,0,0.0,0.0
2022-01-15,UP,15743,4,5031,0,1453904,1420062,0,87104.0,29.0,10478.0,,8541446.0,7360657.0,Lucknow,,,,,21609,28467,0,,,,,150850.0,145334.0,4588455,,,,,,,,3884513,2689280,0,2022-01-16 11:55:21.722648,224979000,,,,1816974,22953,1698873,,142509466,85888861,0,0.0,0.0
2022-01-15,UP,15743,4,5031,0,1453904,1420062,0,87104.0,29.0,10478.0,,8541446.0,7360657.0,Maharajganj,,,,,44866,18937,0,,,,,155543.0,115665.0,2665292,,,,,,,,1731069,1180477,0,2022-01-16 11:55:21.722648,224979000,,,,1816974,22953,1698873,,142509466,85888861,0,0.0,0.0
2022-01-15,UP,15743,4,5031,0,1453904,1420062,0,87104.0,29.0,10478.0,,8541446.0,7360657.0,Mahoba,,,,,7065,6897,0,,,,,44682.0,23180.0,876055,,,,,,,,575571,329512,0,2022-01-16 11:55:21.722648,224979000,,,,1816974,22953,1698873,,142509466,85888861,0,0.0,0.0
2022-01-15,UP,15743,4,5031,0,1453904,1420062,0,87104.0,29.0,10478.0,,8541446.0,7360657.0,Mainpuri,,,,,8982,23944,0,,,,,65361.0,118768.0,1847194,,,,,,,,1448262,807419,0,2022-01-16 11:55:21.722648,224979000,,,,1816974,22953,1698873,,142509466,85888861,0,0.0,0.0
2022-01-15,UP,15743,4,5031,0,1453904,1420062,0,87104.0,29.0,10478.0,,8541446.0,7360657.0,Mathura,,,,,15255,12723,0,,,,,117173.0,67031.0,2541894,,,,,,,,1822898,987970,0,2022-01-16 11:55:21.722648,224979000,,,,1816974,22953,1698873,,142509466,85888861,0,0.0,0.0
2022-01-15,UP,15743,4,5031,0,1453904,1420062,0,87104.0,29.0,10478.0,,8541446.0,7360657.0,Mau,,,,,22077,9752,0,,,,,130985.0,69889.0,2205170,,,,,,,,1581893,936249,0,2022-01-16 11:55:21.722648,224979000,,,,1816974,22953,1698873,,142509466,85888861,0,0.0,0.0
2022-01-15,UP,15743,4,5031,0,1453904,1420062,0,87104.0,29.0,10478.0,,8541446.0,7360657.0,Meerut,,,,,9009,7535,0,,,,,70654.0,40517.0,3447405,,,,,,,,2345754,1455527,0,2022-01-16 11:55:21.722648,224979000,,,,1816974,22953,1698873,,142509466,85888861,0,0.0,0.0
2022-01-15,UP,15743,4,5031,0,1453904,1420062,0,87104.0,29.0,10478.0,,8541446.0,7360657.0,Mirzapur,,,,,17443,15968,0,,,,,102423.0,70571.0,2494533,,,,,,,,1919172,1140074,0,2022-01-16 11:55:21.722648,224979000,,,,1816974,22953,1698873,,142509466,85888861,0,0.0,0.0
2022-01-15,UP,15743,4,5031,0,1453904,1420062,0,87104.0,29.0,10478.0,,8541446.0,7360657.0,Moradabad,,,,,14308,24356,0,,,,,96867.0,87481.0,4773138,,,,,,,,2029013,1074838,0,2022-01-16 11:55:21.722648,224979000,,,,1816974,22953,1698873,,142509466,85888861,0,0.0,0.0
2022-01-15,UP,15743,4,5031,0,1453904,1420062,0,87104.0,29.0,10478.0,,8541446.0,7360657.0,Muzaffarnagar,,,,,25259,25238,0,,,,,114901.0,109160.0,4138605,,,,,,,,1984733,1169042,0,2022-01-16 11:55:21.722648,224979000,,,,1816974,22953,1698873,,142509466,85888861,0,0.0,0.0
2022-01-15,UP,15743,4,5031,0,1453904,1420062,0,87104.0,29.0,10478.0,,8541446.0,7360657.0,Pilibhit,,,,,12840,16374,0,,,,,86783.0,85924.0,2037225,,,,,,,,1538462,938750,0,2022-01-16 11:55:21.722648,224979000,,,,1816974,22953,1698873,,142509466,85888861,0,0.0,0.0
2022-01-15,UP,15743,4,5031,0,1453904,1420062,0,87104.0,29.0,10478.0,,8541446.0,7360657.0,Pratapgarh,,,,,18603,19740,0,,,,,105021.0,91595.0,3173752,,,,,,,,2366837,1474736,0,2022-01-16 11:55:21.722648,224979000,,,,1816974,22953,1698873,,142509466,85888861,0,0.0,0.0
2022-01-15,UP,15743,4,5031,0,1453904,1420062,0,87104.0,29.0,10478.0,,8541446.0,7360657.0,Prayagraj,,,,,51260,60499,0,,,,,227198.0,332842.0,5959798,,,,,,,,3996137,2359044,0,2022-01-16 11:55:21.722648,224979000,,,,1816974,22953,1698873,,142509466,85888861,0,0.0,0.0
2022-01-15,UP,15743,4,5031,0,1453904,1420062,0,87104.0,29.0,10478.0,,8541446.0,7360657.0,Rae Bareli,,,,,24871,18733,0,,,,,139418.0,96515.0,3404004,,,,,,,,2017277,1253729,0,2022-01-16 11:55:21.722648,224979000,,,,1816974,22953,1698873,,142509466,85888861,0,0.0,0.0
2022-01-15,UP,15743,4,5031,0,1453904,1420062,0,87104.0,29.0,10478.0,,8541446.0,7360657.0,Rampur,,,,,18291,7635,0,,,,,131179.0,58009.0,2335398,,,,,,,,1533032,793682,0,2022-01-16 11:55:21.722648,224979000,,,,1816974,22953,1698873,,142509466,85888861,0,0.0,0.0
2022-01-15,UP,15743,4,5031,0,1453904,1420062,0,87104.0,29.0,10478.0,,8541446.0,7360657.0,Saharanpur,,,,,20638,15668,0,,,,,126102.0,85209.0,3464228,,,,,,,,2263913,1294087,0,2022-01-16 11:55:21.722648,224979000,,,,1816974,22953,1698873,,142509466,85888861,0,0.0,0.0
2022-01-15,UP,15743,4,5031,0,1453904,1420062,0,87104.0,29.0,10478.0,,8541446.0,7360657.0,Sambhal,,,,,12273,30439,0,,,,,60226.0,156335.0,2217020,,,,,,,,1319541,787773,0,2022-01-16 11:55:21.722648,224979000,,,,1816974,22953,1698873,,142509466,85888861,0,0.0,0.0
2022-01-15,UP,15743,4,5031,0,1453904,1420062,0,87104.0,29.0,10478.0,,8541446.0,7360657.0,Sant Kabir Nagar,,,,,14051,16951,0,,,,,58725.0,127175.0,1714300,,,,,,,,1178874,708827,0,2022-01-16 11:55:21.722648,224979000,,,,1816974,22953,1698873,,142509466,85888861,0,0.0,0.0
2022-01-15,UP,15743,4,5031,0,1453904,1420062,0,87104.0,29.0,10478.0,,8541446.0,7360657.0,Shahjahanpur,,,,,16673,24184,0,,,,,93796.0,109272.0,3002376,,,,,,,,2425268,1731064,0,2022-01-16 11:55:21.722648,224979000,,,,1816974,22953,1698873,,142509466,85888861,0,0.0,0.0
2022-01-15,UP,15743,4,5031,0,1453904,1420062,0,87104.0,29.0,10478.0,,8541446.0,7360657.0,Shamli,,,,,11454,7496,0,,,,,46358.0,30848.0,1274815,,,,,,,,812238,444474,0,2022-01-16 11:55:21.722648,224979000,,,,1816974,22953,1698873,,142509466,85888861,0,0.0,0.0
2022-01-15,UP,15743,4,5031,0,1453904,1420062,0,87104.0,29.0,10478.0,,8541446.0,7360657.0,Shrawasti,,,,,5064,10282,0,,,,,48334.0,38075.0,1114615,,,,,,,,759331,450989,0,2022-01-16 11:55:21.722648,224979000,,,,1816974,22953,1698873,,142509466,85888861,0,0.0,0.0
2022-01-15,UP,15743,4,5031,0,1453904,1420062,0,87104.0,29.0,10478.0,,8541446.0,7360657.0,Siddharthnagar,,,,,18342,9154,0,,,,,174420.0,97700.0,2553526,,,,,,,,1849726,1149382,0,2022-01-16 11:55:21.722648,224979000,,,,1816974,22953,1698873,,142509466,85888861,0,0.0,0.0
2022-01-15,UP,15743,4,5031,0,1453904,1420062,0,87104.0,29.0,10478.0,,8541446.0,7360657.0,Sitapur,,,,,41412,25126,0,,,,,221859.0,156386.0,4474446,,,,,,,,2843543,1648717,0,2022-01-16 11:55:21.722648,224979000,,,,1816974,22953,1698873,,142509466,85888861,0,0.0,0.0
2022-01-15,UP,15743,4,5031,0,1453904,1420062,0,87104.0,29.0,10478.0,,8541446.0,7360657.0,Sonbhadra,,,,,6739,9363,0,,,,,53822.0,64406.0,1862612,,,,,,,,1346372,775906,0,2022-01-16 11:55:21.722648,224979000,,,,1816974,22953,1698873,,142509466,85888861,0,0.0,0.0
2022-01-15,UP,15743,4,5031,0,1453904,1420062,0,87104.0,29.0,10478.0,,8541446.0,7360657.0,Sultanpur,,,,,14904,11873,0,,,,,119731.0,63315.0,3790922,,,,,,,,1909312,1084303,0,2022-01-16 11:55:21.722648,224979000,,,,1816974,22953,1698873,,142509466,85888861,0,0.0,0.0
2022-01-15,UP,15743,4,5031,0,1453904,1420062,0,87104.0,29.0,10478.0,,8541446.0,7360657.0,Unknown,15743.0,4.0,5031.0,,0,0,0,87104.0,29.0,10478.0,,0.0,0.0,0,,,,1816974.0,22953.0,1698873.0,,0,0,0,2022-01-16 11:55:21.722648,224979000,,,,1816974,22953,1698873,,142509466,85888861,0,0.0,0.0
2022-01-15,UP,15743,4,5031,0,1453904,1420062,0,87104.0,29.0,10478.0,,8541446.0,7360657.0,Unnao,,,,,23385,21231,0,,,,,127281.0,93171.0,3110595,,,,,,,,2175134,1260836,0,2022-01-16 11:55:21.722648,224979000,,,,1816974,22953,1698873,,142509466,85888861,0,0.0,0.0
2022-01-15,UP,15743,4,5031,0,1453904,1420062,0,87104.0,29.0,10478.0,,8541446.0,7360657.0,Varanasi,,,,,29066,5651,0,,,,,161424.0,34366.0,3682194,,,,,,,,3082260,1812348,0,2022-01-16 11:55:21.722648,224979000,,,,1816974,22953,1698873,,142509466,85888861,0,0.0,0.0
