Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
2022-01-15,TT,271202,314,138331,1736014,3256950,3570044,,1594160.0,2276.0,632118.0,12414313.0,23678629.0,23742225.0,Gujarat,9177,7,5404,0,87963,68377,0,60161.0,23.0,23475.0,0.0,607749.0,517247.0,67936000,0,0,0,916090,10151,846375,0,50145352,44018598,0,2022-01-16 12:01:14.771605,1332900000,2022-01-15 00:00:00,https://www.icmr.gov.in/,0,37122164,486066,35085721,702448838,909005449,654485860,0,0.0,0.0
2022-01-15,TT,271202,314,138331,1736014,3256950,3570044,,1594160.0,2276.0,632118.0,12414313.0,23678629.0,23742225.0,Haryana,9050,7,3743,0,54456,63462,0,49013.0,26.0,16204.0,0.0,561092.0,549794.0,28672000,0,0,0,837998,10098,781157,0,21995003,15843993,0,2022-01-16 12:01:14.771605,1332900000,2022-01-15 00:00:00,https://www.icmr.gov.in/,0,37122164,486066,35085721,702448838,909005449,654485860,0,0.0,0.0
2022-01-15,TT,271202,314,138331,1736014,3256950,3570044,,1594160.0,2276.0,632118.0,12414313.0,23678629.0,23742225.0,Himachal Pradesh,1959,0,935,0,4556,2108,0,10702.0,8.0,2952.0,0.0,58004.0,16440.0,7300000,0,0,0,242289,3889,227847,0,6248996,5529606,0,2022-01-16 12:01:14.771605,1332900000,2022-01-15 00:00:00,https://www.icmr.gov.in/,0,37122164,486066,35085721,702448838,909005449,654485860,0,0.0,0.0
2022-01-15,TT,271202,314,138331,1736014,3256950,3570044,,1594160.0,2276.0,632118.0,12414313.0,23678629.0,23742225.0,Jammu and Kashmir,3251,4,390,0,29025,24075,0,11909.0,24.0,2007.0,0.0,230749.0,240977.0,13203000,0,0,0,355874,4561,338453,0,10192459,9569634,0,2022-01-16 12:01:14.771605,1332900000,2022-01-15 00:00:00,https://www.icmr.gov.in/,0,37122164,486066,35085721,702448838,909005449,654485860,0,0.0,0.0
2022-01-15,TT,271202,314,138331,1736014,3256950,3570044,,1594160.0,2276.0,632118.0,12414313.0,23678629.0,23742225.0,Jharkhand,3258,7,3351,0,104709,63571,0,28405.0,35.0,16379.0,0.0,815171.0,414963.0,37403000,0,0,0,402533,5199,364245,0,20214591,12182102,0,2022-01-16 12:01:14.771605,1332900000,2022-01-15 00:00:00,https://www.icmr.gov.in/,0,37122164,486066,35085721,702448838,909005449,654485860,0,0.0,0.0
2022-01-15,TT,271202,314,138331,1736014,3256950,3570044,,1594160.0,2276.0,632118.0,12414313.0,23678629.0,23742225.0,Karnataka,32793,7,4273,0,37187,77454,0,146082.0,52.0,14687.0,0.0,677614.0,879794.0,65798000,0,0,0,3186040,38418,2977743,0,50586399,40569811,0,2022-01-16 12:01:14.771605,1332900000,2022-01-15 00:00:00,https://www.icmr.gov.in/,0,37122164,486066,35085721,702448838,909005449,654485860,0,0.0,0.0
2022-01-15,TT,271202,314,138331,1736014,3256950,3570044,,1594160.0,2276.0,632118.0,12414313.0,23678629.0,23742225.0,Kerala,17755,106,3819,0,76974,48040,0,81404.0,1127.0,20721.0,0.0,526544.0,383547.0,35125000,0,0,0,5360708,50674,5218681,0,27395101,21976956,0,2022-01-16 12:01:14.771605,1332900000,2022-01-15 00:00:00,https://www.icmr.gov.in/,0,37122164,486066,35085721,702448838,909005449,654485860,0,0.0,0.0
2022-01-15,TT,271202,314,138331,1736014,3256950,3570044,,1594160.0,2276.0,632118.0,12414313.0,23678629.0,23742225.0,Ladakh,130,0,58,0,267,81,0,737.0,1.0,276.0,0.0,2512.0,613.0,293000,0,0,0,23209,222,22246,0,224214,176745,0,2022-01-16 12:01:14.771605,1332900000,2022-01-15 00:00:00,https://www.icmr.gov.in/,0,37122164,486066,35085721,702448838,909005449,654485860,0,0.0,0.0
2022-01-15,TT,271202,314,138331,1736014,3256950,3570044,,1594160.0,2276.0,632118.0,12414313.0,23678629.0,23742225.0,Lakshadweep,23,0,0,0,85,36,0,60.0,0.0,4.0,0.0,1025.0,253.0,68000,0,0,0,10480,51,10369,0,59199,53399,0,2022-01-16 12:01:14.771605,1332900000,2022-01-15 00:00:00,https://www.icmr.gov.in/,0,37122164,486066,35085721,702448838,909005449,654485860,0,0.0,0.0
2022-01-15,TT,271202,314,138331,1736014,3256950,3570044,,1594160.0,2276.0,632118.0,12414313.0,23678629.0,23742225.0,Madhya Pradesh,5315,0,1186,0,251361,48904,0,25256.0,7.0,4771.0,0.0,1188142.0,231142.0,82232000,0,0,0,824543,10543,788484,0,56213587,50793087,0,2022-01-16 12:01:14.771605,1332900000,2022-01-15 00:00:00,https://www.icmr.gov.in/,0,37122164,486066,35085721,702448838,909005449,654485860,0,0.0,0.0
2022-01-15,TT,271202,314,138331,1736014,3256950,3570044,,1594160.0,2276.0,632118.0,12414313.0,23678629.0,23742225.0,Maharashtra,46205,23,43389,0,182177,320104,0,294827.0,152.0,203433.0,0.0,1583899.0,2070060.0,122153000,0,0,0,7170483,141779,6760514,0,84726990,58032073,0,2022-01-16 12:01:14.771605,1332900000,2022-01-15 00:00:00,https://www.icmr.gov.in/,0,37122164,486066,35085721,702448838,909005449,654485860,0,0.0,0.0
2022-01-15,TT,271202,314,138331,1736014,3256950,3570044,,1594160.0,2276.0,632118.0,12414313.0,23678629.0,23742225.0,Manipur,158,2,37,0,2630,1548,0,891.0,4.0,238.0,0.0,20936.0,11686.0,3103000,0,0,0,126979,2014,123902,0,1361467,1019283,0,2022-01-16 12:01:14.771605,1332900000,2022-01-15 00:00:00,https://www.icmr.gov.in/,0,37122164,486066,35085721,702448838,909005449,654485860,0,0.0,0.0
2022-01-15,TT,271202,314,138331,1736014,3256950,3570044,,1594160.0,2276.0,632118.0,12414313.0,23678629.0,23742225.0,Meghalaya,162,0,69,0,2335,1173,0,989.0,5.0,321.0,0.0,27374.0,15987.0,3224000,0,0,0,86147,1490,83666,0,1279878,912727,0,2022-01-16 12:01:14.771605,1332900000,2022-01-15 00:00:00,https://www.icmr.gov.in/,0,37122164,486066,35085721,702448838,909005449,654485860,0,0.0,0.0
2022-01-15,TT,271202,314,138331,1736014,3256950,3570044,,1594160.0,2276.0,632118.0,12414313.0,23678629.0,23742225.0,Mizoram,875,2,477,0,1216,503,0,6728.0,12.0,2162.0,0.0,27915.0,7199.0,1192000,0,0,0,152255,570,142764,0,789975,598989,0,2022-01-16 12:01:14.771605,1332900000,2022-01-15 00:00:00,https://www.icmr.gov.in/,0,37122164,486066,35085721,702448838,909005449,654485860,0,0.0,0.0
2022-01-15,TT,271202,314,138331,1736014,3256950,3570044,,1594160.0,2276.0,632118.0,12414313.0,23678629.0,23742225.0,Nagaland,59,0,26,0,2073,267,0,570.0,0.0,245.0,0.0,29543.0,10692.0,2150000,0,0,0,32834,703,31727,0,791305,590815,0,2022-01-16 12:01:14.771605,1332900000,2022-01-15 00:00:00,https://www.icmr.gov.in/,0,37122164,486066,35085721,702448838,909005449,654485860,0,0.0,0.0
2022-01-15,TT,271202,314,138331,1736014,3256950,3570044,,1594160.0,2276.0,632118.0,12414313.0,23678629.0,23742225.0,Odisha,10856,2,3220,0,88218,102081,0,56580.0,10.0,9384.0,0.0,790726.0,834492.0,43671000,0,0,0,1122735,8478,1055615,0,31101668,22859863,0,2022-01-16 12:01:14.771605,1332900000,2022-01-15 00:00:00,https://www.icmr.gov.in/,0,37122164,486066,35085721,702448838,909005449,654485860,0,0.0,0.0
2022-01-15,TT,271202,314,138331,1736014,3256950,3570044,,1594160.0,2276.0,632118.0,12414313.0,23678629.0,23742225.0,Puducherry,1213,2,84,0,506,450,0,6272.0,4.0,308.0,0.0,21929.0,9121.0,1504000,0,0,0,136550,1886,127879,0,906409,588471,0,2022-01-16 12:01:14.771605,1332900000,2022-01-15 00:00:00,https://www.icmr.gov.in/,0,37122164,486066,35085721,702448838,909005449,654485860,0,0.0,0.0
2022-01-15,TT,271202,314,138331,1736014,3256950,3570044,,1594160.0,2276.0,632118.0,12414313.0,23678629.0,23742225.0,Punjab,6813,23,3547,0,86899,146788,0,39013.0,89.0,13992.0,0.0,507269.0,847037.0,29859000,0,0,0,656549,16754,602249,0,18020960,10763266,0,2022-01-16 12:01:14.771605,1332900000,2022-01-15 00:00:00,https://www.icmr.gov.in/,0,37122164,486066,35085721,702448838,909005449,654485860,0,0.0,0.0
2022-01-15,TT,271202,314,138331,1736014,3256950,3570044,,1594160.0,2276.0,632118.0,12414313.0,23678629.0,23742225.0,Rajasthan,9676,8,4013,0,169873,232728,0,57473.0,28.0,13183.0,0.0,1393560.0,1271938.0,77264000,0,0,0,1027990,8999,960563,0,50865464,37547920,0,2022-01-16 12:01:14.771605,1332900000,2022-01-15 00:00:00,https://www.icmr.gov.in/,0,37122164,486066,35085721,702448838,909005449,654485860,0,0.0,0.0
2022-01-15,TT,271202,314,138331,1736014,3256950,3570044,,1594160.0,2276.0,632118.0,12414313.0,23678629.0,23742225.0,Sikkim,369,2,58,0,209,70,0,1750.0,4.0,172.0,0.0,9588.0,2650.0,664000,0,0,0,34399,413,32260,0,550497,487240,0,2022-01-16 12:01:14.771605,1332900000,2022-01-15 00:00:00,https://www.icmr.gov.in/,0,37122164,486066,35085721,702448838,909005449,654485860,0,0.0,0.0
2022-01-15,TT,271202,314,138331,1736014,3256950,3570044,,1594160.0,2276.0,632118.0,12414313.0,23678629.0,23742225.0,Tamil Nadu,23989,11,10988,0,78619,51177,0,128557.0,124.0,37686.0,0.0,723362.0,725670.0,75695000,0,0,0,2915948,36967,2747974,0,53351596,36394664,0,2022-01-16 12:01:14.771605,1332900000,2022-01-15 00:00:00,https://www.icmr.gov.in/,0,37122164,486066,35085721,702448838,909005449,654485860,0,0.0,0.0
2022-01-15,TT,271202,314,138331,1736014,3256950,3570044,,1594160.0,2276.0,632118.0,12414313.0,23678629.0,23742225.0,Telangana,1963,2,1620,0,12229,26619,0,14805.0,13.0,4955.0,0.0,400813.0,731218.0,37220000,0,0,0,707162,4054,681091,0,29419901,20750025,0,2022-01-16 12:01:14.771605,1332900000,2022-01-15 00:00:00,https://www.icmr.gov.in/,0,37122164,486066,35085721,702448838,909005449,654485860,0,0.0,0.0
2022-01-15,TT,271202,314,138331,1736014,3256950,3570044,,1594160.0,2276.0,632118.0,12414313.0,23678629.0,23742225.0,Tripura,1168,3,191,0,2202,1340,0,5175.0,8.0,711.0,0.0,18942.0,9338.0,3992000,0,0,0,90935,838,84991,0,2699316,2150869,0,2022-01-16 12:01:14.771605,1332900000,2022-01-15 00:00:00,https://www.icmr.gov.in/,0,37122164,486066,35085721,702448838,909005449,654485860,0,0.0,0.0
2022-01-15,TT,271202,314,138331,1736014,3256950,3570044,,1594160.0,2276.0,632118.0,12414313.0,23678629.0,23742225.0,Uttar Pradesh,15743,4,5031,0,1453904,1420062,0,87104.0,29.0,10478.0,0.0,8541446.0,7360657.0,224979000,0,0,0,1816974,22953,1698873,0,142509466,85888861,0,2022-01-16 12:01:14.771605,1332900000,2022-01-15 00:00:00,https://www.icmr.gov.in/,0,37122164,486066,35085721,702448838,909005449,654485860,0,0.0,0.0
2022-01-15,TT,271202,314,138331,1736014,3256950,3570044,,1594160.0,2276.0,632118.0,12414313.0,23678629.0,23742225.0,Uttarakhand,3848,2,1303,0,15013,17858,0,17800.0,17.0,6145.0,0.0,122363.0,144661.0,11141000,0,0,0,367272,7440,344940,0,8330296,6714146,0,2022-01-16 12:01:14.771605,1332900000,2022-01-15 00:00:00,https://www.icmr.gov.in/,0,37122164,486066,35085721,702448838,909005449,654485860,0,0.0,0.0
2022-01-15,TT,271202,314,138331,1736014,3256950,3570044,,1594160.0,2276.0,632118.0,12414313.0,23678629.0,23742225.0,West Bengal,19064,39,9132,0,168239,439779,0,152002.0,169.0,58512.0,0.0,1469107.0,2556172.0,96906000,0,0,0,1882761,20052,1707333,0,68077398,45546975,0,2022-01-16 12:01:14.771605,1332900000,2022-01-15 00:00:00,https://www.icmr.gov.in/,0,37122164,486066,35085721,702448838,909005449,654485860,0,0.0,0.0
