,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict,deltaVaccinated3ForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
23,23,23,23,23,2022-01-15,AS,3390,4,876,0,10725,30681,834,18273.0,21.0,5023.0,,247785.0,548861.0,Lakhimpur,,,,,299,903,,,,,,8738.0,12452.0,1040644,,,,,,,,778154,587210,0,2022-01-16 11:55:21.722648,34293000,,,,644026,6201,618701,,22857775,16884923,0,0.0,0,0,0,0
24,24,24,24,24,2022-01-15,AS,3390,4,876,0,10725,30681,834,18273.0,21.0,5023.0,,247785.0,548861.0,Majuli,,,,,41,42,,,,,,586.0,1056.0,167304,,,,,,,,137401,116323,0,2022-01-16 11:55:21.722648,34293000,,,,644026,6201,618701,,22857775,16884923,0,0.0,0,0,0,0
25,25,25,25,25,2022-01-15,AS,3390,4,876,0,10725,30681,834,18273.0,21.0,5023.0,,247785.0,548861.0,Morigaon,,,,,254,779,,,,,,4535.0,17721.0,957853,,,,,,,,687005,453066,0,2022-01-16 11:55:21.722648,34293000,,,,644026,6201,618701,,22857775,16884923,0,0.0,0,0,0,0
26,26,26,26,26,2022-01-15,AS,3390,4,876,0,10725,30681,834,18273.0,21.0,5023.0,,247785.0,548861.0,Nagaon,,,,,355,2913,,,,,,11615.0,44188.0,2826006,,,,,,,,1329140,978487,0,2022-01-16 11:55:21.722648,34293000,,,,644026,6201,618701,,22857775,16884923,0,0.0,0,0,0,0
27,27,27,27,27,2022-01-15,AS,3390,4,876,0,10725,30681,834,18273.0,21.0,5023.0,,247785.0,548861.0,Nalbari,,,,,39,0,,,,,,6268.0,10744.0,769919,,,,,,,,543411,407127,0,2022-01-16 11:55:21.722648,34293000,,,,644026,6201,618701,,22857775,16884923,0,0.0,0,0,0,0
28,28,28,28,28,2022-01-15,AS,3390,4,876,0,10725,30681,834,18273.0,21.0,5023.0,,247785.0,548861.0,Other State,,,,,0,0,,,,,,0.0,0.0,0,,,,,,,,0,0,0,2022-01-16 11:55:21.722648,34293000,,,,644026,6201,618701,,22857775,16884923,0,0.0,0,0,0,0
29,29,29,29,29,2022-01-15,AS,3390,4,876,0,10725,30681,834,18273.0,21.0,5023.0,,247785.0,548861.0,Sivasagar,,,,,36,0,,,,,,5395.0,12156.0,1150253,,,,,,,,521503,396125,0,2022-01-16 11:55:21.722648,34293000,,,,644026,6201,618701,,22857775,16884923,0,0.0,0,0,0,0
30,30,30,30,30,2022-01-15,AS,3390,4,876,0,10725,30681,834,18273.0,21.0,5023.0,,247785.0,548861.0,Sonitpur,,,,,575,1026,,,,,,6783.0,13037.0,1925975,,,,,,,,857936,703195,0,2022-01-16 11:55:21.722648,34293000,,,,644026,6201,618701,,22857775,16884923,0,0.0,0,0,0,0
31,31,31,31,31,2022-01-15,AS,3390,4,876,0,10725,30681,834,18273.0,21.0,5023.0,,247785.0,548861.0,South Salmara Mankachar,,,,,473,1964,,,,,,5132.0,12966.0,555114,,,,,,,,269892,201041,0,2022-01-16 11:55:21.722648,34293000,,,,644026,6201,618701,,22857775,16884923,0,0.0,0,0,0,0
32,32,32,32,32,2022-01-15,AS,3390,4,876,0,10725,30681,834,18273.0,21.0,5023.0,,247785.0,548861.0,Tinsukia,,,,,52,113,,,,,,9228.0,20290.0,1316948,,,,,,,,918357,596539,0,2022-01-16 11:55:21.722648,34293000,,,,644026,6201,618701,,22857775,16884923,0,0.0,0,0,0,0
33,33,33,33,33,2022-01-15,AS,3390,4,876,0,10725,30681,834,18273.0,21.0,5023.0,,247785.0,548861.0,Udalguri,,,,,130,407,,,,,,6524.0,17024.0,832769,,,,,,,,589508,348443,0,2022-01-16 11:55:21.722648,34293000,,,,644026,6201,618701,,22857775,16884923,0,0.0,0,0,0,0
34,34,34,34,34,2022-01-15,AS,3390,4,876,0,10725,30681,834,18273.0,21.0,5023.0,,247785.0,548861.0,Unknown,3390.0,4.0,876.0,,0,0,834.0,18273.0,21.0,5023.0,,0.0,0.0,0,,,,644026.0,6201.0,618701.0,,0,0,0,2022-01-16 11:55:21.722648,34293000,,,,644026,6201,618701,,22857775,16884923,0,0.0,0,0,0,0
35,35,35,35,35,2022-01-15,AS,3390,4,876,0,10725,30681,834,18273.0,21.0,5023.0,,247785.0,548861.0,West Karbi Anglong,,,,,654,362,,,,,,4424.0,3041.0,300320,,,,,,,,177530,75517,0,2022-01-16 11:55:21.722648,34293000,,,,644026,6201,618701,,22857775,16884923,0,0.0,0,0,0,0
