Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
2022-01-15,WB,19064,39,9132,64572,168239,439779,0,152002.0,169.0,58512.0,470681.0,1469107.0,2556172.0,Alipurduar,98,0,25,,2357,7060,0,520.0,0.0,110.0,,26614.0,49342.0,1700000,,,,16398,102,15817,,1140118,820661,0,2022-01-15T23:56:18.999923+05:30,96906000,,,,1882761,20052,1707333,22273222,68077398,45546975,0,0.0,0.0
2022-01-15,WB,19064,39,9132,64572,168239,439779,0,152002.0,169.0,58512.0,470681.0,1469107.0,2556172.0,Bankura,369,0,125,,2161,9079,0,2331.0,0.0,662.0,,48512.0,85255.0,3596292,,,,40148,276,37639,,2738693,1654182,0,2022-01-15T23:56:18.999923+05:30,96906000,,,,1882761,20052,1707333,22273222,68077398,45546975,0,0.0,0.0
2022-01-15,WB,19064,39,9132,64572,168239,439779,0,152002.0,169.0,58512.0,470681.0,1469107.0,2556172.0,Birbhum,800,1,322,,1971,4381,0,5620.0,3.0,1949.0,,24657.0,29623.0,3502387,,,,50530,304,44615,,1522651,1093907,0,2022-01-15T23:56:18.999923+05:30,96906000,,,,1882761,20052,1707333,22273222,68077398,45546975,0,0.0,0.0
2022-01-15,WB,19064,39,9132,64572,168239,439779,0,152002.0,169.0,58512.0,470681.0,1469107.0,2556172.0,Cooch Behar,137,1,35,,8907,11453,0,664.0,1.0,182.0,,44540.0,62729.0,2822780,,,,30799,100,30043,,2001681,1124512,0,2022-01-15T23:56:18.999923+05:30,96906000,,,,1882761,20052,1707333,22273222,68077398,45546975,0,0.0,0.0
2022-01-15,WB,19064,39,9132,64572,168239,439779,0,152002.0,169.0,58512.0,470681.0,1469107.0,2556172.0,Dakshin Dinajpur,245,0,60,,3589,6041,0,1211.0,2.0,285.0,,29932.0,42112.0,1670931,,,,20212,179,18895,,1184150,877751,0,2022-01-15T23:56:18.999923+05:30,96906000,,,,1882761,20052,1707333,22273222,68077398,45546975,0,0.0,0.0
2022-01-15,WB,19064,39,9132,64572,168239,439779,0,152002.0,169.0,58512.0,470681.0,1469107.0,2556172.0,Darjeeling,476,0,158,,2932,2410,0,2961.0,2.0,817.0,,28916.0,23849.0,1842034,,,,62402,557,59008,,1463624,1192031,0,2022-01-15T23:56:18.999923+05:30,96906000,,,,1882761,20052,1707333,22273222,68077398,45546975,0,0.0,0.0
2022-01-15,WB,19064,39,9132,64572,168239,439779,0,152002.0,169.0,58512.0,470681.0,1469107.0,2556172.0,Hooghly,1072,3,483,,9914,28961,0,8423.0,11.0,2859.0,,100590.0,188893.0,5520389,,,,101964,1058,92631,,3982206,2771428,0,2022-01-15T23:56:18.999923+05:30,96906000,,,,1882761,20052,1707333,22273222,68077398,45546975,0,0.0,0.0
2022-01-15,WB,19064,39,9132,64572,168239,439779,0,152002.0,169.0,58512.0,470681.0,1469107.0,2556172.0,Howrah,1003,2,640,,5795,36916,0,10058.0,17.0,4495.0,,49431.0,164407.0,4841638,,,,119779,1578,107645,,3444034,2499213,0,2022-01-15T23:56:18.999923+05:30,96906000,,,,1882761,20052,1707333,22273222,68077398,45546975,0,0.0,0.0
2022-01-15,WB,19064,39,9132,64572,168239,439779,0,152002.0,169.0,58512.0,470681.0,1469107.0,2556172.0,Jalpaiguri,319,0,74,,4259,13948,0,1470.0,2.0,404.0,,39259.0,71776.0,3869675,,,,44732,597,42707,,1629608,976764,0,2022-01-15T23:56:18.999923+05:30,96906000,,,,1882761,20052,1707333,22273222,68077398,45546975,0,0.0,0.0
2022-01-15,WB,19064,39,9132,64572,168239,439779,0,152002.0,169.0,58512.0,470681.0,1469107.0,2556172.0,Jhargram,190,0,65,,1097,854,0,1241.0,0.0,351.0,,15810.0,16902.0,1136548,,,,13981,27,12788,,842588,546097,0,2022-01-15T23:56:18.999923+05:30,96906000,,,,1882761,20052,1707333,22273222,68077398,45546975,0,0.0,0.0
2022-01-15,WB,19064,39,9132,64572,168239,439779,0,152002.0,169.0,58512.0,470681.0,1469107.0,2556172.0,Kalimpong,43,0,14,,153,191,0,277.0,0.0,66.0,,1973.0,1347.0,251642,,,,7508,55,7200,,198304,170119,0,2022-01-15T23:56:18.999923+05:30,96906000,,,,1882761,20052,1707333,22273222,68077398,45546975,0,0.0,0.0
2022-01-15,WB,19064,39,9132,64572,168239,439779,0,152002.0,169.0,58512.0,470681.0,1469107.0,2556172.0,Kolkata,4831,12,3086,,7158,5343,0,46359.0,47.0,21798.0,,63843.0,37299.0,4486679,,,,424838,5401,368536,,5097805,3931707,0,2022-01-15T23:56:18.999923+05:30,96906000,,,,1882761,20052,1707333,22273222,68077398,45546975,0,0.0,0.0
2022-01-15,WB,19064,39,9132,64572,168239,439779,0,152002.0,169.0,58512.0,470681.0,1469107.0,2556172.0,Malda,753,0,196,,11780,14125,0,3846.0,2.0,1068.0,,75574.0,86749.0,3997970,,,,39010,190,35143,,2612092,1298946,0,2022-01-15T23:56:18.999923+05:30,96906000,,,,1882761,20052,1707333,22273222,68077398,45546975,0,0.0,0.0
2022-01-15,WB,19064,39,9132,64572,168239,439779,0,152002.0,169.0,58512.0,470681.0,1469107.0,2556172.0,Murshidabad,446,0,167,,18475,68351,0,3111.0,0.0,950.0,,163582.0,254190.0,7102430,,,,38450,332,35179,,5146425,2771049,0,2022-01-15T23:56:18.999923+05:30,96906000,,,,1882761,20052,1707333,22273222,68077398,45546975,0,0.0,0.0
2022-01-15,WB,19064,39,9132,64572,168239,439779,0,152002.0,169.0,58512.0,470681.0,1469107.0,2556172.0,Nadia,739,0,246,,15324,25902,0,4448.0,3.0,1413.0,,113203.0,166631.0,5168488,,,,81383,906,76072,,3777421,2185377,0,2022-01-15T23:56:18.999923+05:30,96906000,,,,1882761,20052,1707333,22273222,68077398,45546975,0,0.0,0.0
2022-01-15,WB,19064,39,9132,64572,168239,439779,0,152002.0,169.0,58512.0,470681.0,1469107.0,2556172.0,North 24 Parganas,3496,10,1743,,17766,40372,0,29934.0,43.0,10956.0,,130674.0,244162.0,10082852,,,,382659,5091,348056,,7343359,5525031,0,2022-01-15T23:56:18.999923+05:30,96906000,,,,1882761,20052,1707333,22273222,68077398,45546975,0,0.0,0.0
2022-01-15,WB,19064,39,9132,64572,168239,439779,0,152002.0,169.0,58512.0,470681.0,1469107.0,2556172.0,Other State,0,0,0,,0,0,0,0.0,0.0,0.0,,0.0,0.0,0,,,,66,3,63,,0,0,0,2022-01-15T23:56:18.999923+05:30,96906000,,,,1882761,20052,1707333,22273222,68077398,45546975,0,0.0,0.0
2022-01-15,WB,19064,39,9132,64572,168239,439779,0,152002.0,169.0,58512.0,470681.0,1469107.0,2556172.0,Paschim Bardhaman,857,3,445,,6030,7054,0,7189.0,8.0,2912.0,,34026.0,46531.0,2882031,,,,71123,376,63248,,2045315,1479640,0,2022-01-15T23:56:18.999923+05:30,96906000,,,,1882761,20052,1707333,22273222,68077398,45546975,0,0.0,0.0
2022-01-15,WB,19064,39,9132,64572,168239,439779,0,152002.0,169.0,58512.0,470681.0,1469107.0,2556172.0,Paschim Medinipur,458,0,175,,10458,35214,0,3178.0,0.0,1013.0,,91191.0,211568.0,5094238,,,,58914,514,55328,,3562582,2218269,0,2022-01-15T23:56:18.999923+05:30,96906000,,,,1882761,20052,1707333,22273222,68077398,45546975,0,0.0,0.0
2022-01-15,WB,19064,39,9132,64572,168239,439779,0,152002.0,169.0,58512.0,470681.0,1469107.0,2556172.0,Purba Bardhaman,763,1,279,,11733,34225,0,5056.0,4.0,1593.0,,82515.0,194755.0,4835532,,,,49839,214,44702,,3644370,2058275,0,2022-01-15T23:56:18.999923+05:30,96906000,,,,1882761,20052,1707333,22273222,68077398,45546975,0,0.0,0.0
2022-01-15,WB,19064,39,9132,64572,168239,439779,0,152002.0,169.0,58512.0,470681.0,1469107.0,2556172.0,Purba Medinipur,215,0,87,,5000,26820,0,1534.0,2.0,491.0,,72010.0,220524.0,4417377,,,,65827,406,63905,,3918715,3304140,0,2022-01-15T23:56:18.999923+05:30,96906000,,,,1882761,20052,1707333,22273222,68077398,45546975,0,0.0,0.0
2022-01-15,WB,19064,39,9132,64572,168239,439779,0,152002.0,169.0,58512.0,470681.0,1469107.0,2556172.0,Purulia,198,2,105,,687,3594,0,1779.0,2.0,673.0,,41391.0,53290.0,2927965,,,,22165,116,20292,,2035866,1286485,0,2022-01-15T23:56:18.999923+05:30,96906000,,,,1882761,20052,1707333,22273222,68077398,45546975,0,0.0,0.0
2022-01-15,WB,19064,39,9132,64572,168239,439779,0,152002.0,169.0,58512.0,470681.0,1469107.0,2556172.0,South 24 Parganas,1282,2,529,,8184,32724,0,9349.0,15.0,3065.0,,119885.0,188486.0,8153176,,,,118010,1423,107404,,5810698,4024095,0,2022-01-15T23:56:18.999923+05:30,96906000,,,,1882761,20052,1707333,22273222,68077398,45546975,0,0.0,0.0
2022-01-15,WB,19064,39,9132,64572,168239,439779,0,152002.0,169.0,58512.0,470681.0,1469107.0,2556172.0,Uttar Dinajpur,274,2,73,,8373,18142,0,1443.0,5.0,400.0,,49738.0,86213.0,3000849,,,,22024,247,20417,,1965708,1103724,0,2022-01-15T23:56:18.999923+05:30,96906000,,,,1882761,20052,1707333,22273222,68077398,45546975,0,0.0,0.0
