TT|2022-10-13 07:55:13.545561|GetSource|ERR|File Not Found
TT|2022-10-13 09:55:12.960681|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-10-13 09:55:26.284346|ExtractFromHTML|OK|COMPLETED
TT|2022-10-13 11:55:12.108584|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-10-13 11:55:27.160511|ExtractFromHTML|OK|COMPLETED
TT|2022-10-13 19:55:10.488828|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-10-13 19:55:30.420440|ExtractFromHTML|OK|COMPLETED
TT|2022-10-13 20:55:11.146198|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-10-13 20:55:30.383758|ExtractFromHTML|OK|COMPLETED
TT|2022-10-13 21:55:11.901788|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-10-13 21:55:32.655766|ExtractFromHTML|OK|COMPLETED
TT|2022-10-13 22:55:11.570030|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-10-13 22:55:30.499617|ExtractFromHTML|OK|COMPLETED
TT|2022-10-13 23:55:11.493322|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-10-13 23:55:28.577142|ExtractFromHTML|OK|COMPLETED
TT|2022-10-14 07:55:13.422854|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
