"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","213","432","46658","19","4294","50952","552"
"Bageshwar","17","313","25181","7","2041","27222","129"
"Chamoli","134","144","29444","1","2989","32433","349"
"Champawat","214","631","38990","4","1793","40783","782"
"Dehradun","5106","4893","278385","53","31480","309865","2206"
"Haridwar","2064","2223","260126","20","12517","272643","204"
"Nainital","48","63","48775","0","11018","59793","56"
"Pauri Garhwal","1286","1138","52914","11","5061","57975","363"
"Pithoragarh","121","384","27047","11","2442","29489","166"
"Rudraprayag","17","17","18744","1","2607","21351","119"
"Tehri Garhwal","39","110","19761","0","2257","22018","356"
"US Nagar","131","105","89764","14","8627","98391","638"
"Uttarkashi","21","566","21731","20","1555","23286","173"
"Total","9411","11019","957520","161","88681","1046201","6093"
