Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,Column 19
2022-06-26,JK,Srinagar,2022-06-26 17:00:00+05:30,https://twitter.com/diprjk,,102823,908,101837,,2022-06-26 19:55:54.488220,2022-06-26 17:00:00+05:30,https://twitter.com/diprjk,,454798,4756,449721,25725328,
2022-06-26,JK,Baramulla,2022-06-26 17:00:00+05:30,https://twitter.com/diprjk,,37674,304,37370,,2022-06-26 19:55:54.488220,2022-06-26 17:00:00+05:30,https://twitter.com/diprjk,,454798,4756,449721,25725328,
2022-06-26,JK,Budgam,2022-06-26 17:00:00+05:30,https://twitter.com/diprjk,,34859,237,34615,,2022-06-26 19:55:54.488220,2022-06-26 17:00:00+05:30,https://twitter.com/diprjk,,454798,4756,449721,25725328,
2022-06-26,JK,Pulwama,2022-06-26 17:00:00+05:30,https://twitter.com/diprjk,,18431,201,18228,,2022-06-26 19:55:54.488220,2022-06-26 17:00:00+05:30,https://twitter.com/diprjk,,454798,4756,449721,25725328,
2022-06-26,JK,Kupwara,2022-06-26 17:00:00+05:30,https://twitter.com/diprjk,,21774,174,21590,,2022-06-26 19:55:54.488220,2022-06-26 17:00:00+05:30,https://twitter.com/diprjk,,454798,4756,449721,25725328,
2022-06-26,JK,Anantnag,2022-06-26 17:00:00+05:30,https://twitter.com/diprjk,,22438,219,22216,,2022-06-26 19:55:54.488220,2022-06-26 17:00:00+05:30,https://twitter.com/diprjk,,454798,4756,449721,25725328,
2022-06-26,JK,Bandipora,2022-06-26 17:00:00+05:30,https://twitter.com/diprjk,,13688,119,13569,,2022-06-26 19:55:54.488220,2022-06-26 17:00:00+05:30,https://twitter.com/diprjk,,454798,4756,449721,25725328,
2022-06-26,JK,Ganderbal,2022-06-26 17:00:00+05:30,https://twitter.com/diprjk,,13630,84,13543,,2022-06-26 19:55:54.488220,2022-06-26 17:00:00+05:30,https://twitter.com/diprjk,,454798,4756,449721,25725328,
2022-06-26,JK,Kulgam,2022-06-26 17:00:00+05:30,https://twitter.com/diprjk,,16330,119,16205,,2022-06-26 19:55:54.488220,2022-06-26 17:00:00+05:30,https://twitter.com/diprjk,,454798,4756,449721,25725328,
2022-06-26,JK,Shopiyan,2022-06-26 17:00:00+05:30,https://twitter.com/diprjk,,6307,60,6247,,2022-06-26 19:55:54.488220,2022-06-26 17:00:00+05:30,https://twitter.com/diprjk,,454798,4756,449721,25725328,
2022-06-26,JK,Jammu,2022-06-26 17:00:00+05:30,https://twitter.com/diprjk,,76698,1227,75288,,2022-06-26 19:55:54.488220,2022-06-26 17:00:00+05:30,https://twitter.com/diprjk,,454798,4756,449721,25725328,
2022-06-26,JK,Udhampur,2022-06-26 17:00:00+05:30,https://twitter.com/diprjk,,14785,147,14634,,2022-06-26 19:55:54.488220,2022-06-26 17:00:00+05:30,https://twitter.com/diprjk,,454798,4756,449721,25725328,
2022-06-26,JK,Rajouri,2022-06-26 17:00:00+05:30,https://twitter.com/diprjk,,12814,249,12564,,2022-06-26 19:55:54.488220,2022-06-26 17:00:00+05:30,https://twitter.com/diprjk,,454798,4756,449721,25725328,
2022-06-26,JK,Doda,2022-06-26 17:00:00+05:30,https://twitter.com/diprjk,,11535,144,11389,,2022-06-26 19:55:54.488220,2022-06-26 17:00:00+05:30,https://twitter.com/diprjk,,454798,4756,449721,25725328,
2022-06-26,JK,Kathua,2022-06-26 17:00:00+05:30,https://twitter.com/diprjk,,11423,166,11254,,2022-06-26 19:55:54.488220,2022-06-26 17:00:00+05:30,https://twitter.com/diprjk,,454798,4756,449721,25725328,
2022-06-26,JK,Samba,2022-06-26 17:00:00+05:30,https://twitter.com/diprjk,,9108,125,8967,,2022-06-26 19:55:54.488220,2022-06-26 17:00:00+05:30,https://twitter.com/diprjk,,454798,4756,449721,25725328,
2022-06-26,JK,Kishtwar,2022-06-26 17:00:00+05:30,https://twitter.com/diprjk,,5895,46,5849,,2022-06-26 19:55:54.488220,2022-06-26 17:00:00+05:30,https://twitter.com/diprjk,,454798,4756,449721,25725328,
2022-06-26,JK,Punch,2022-06-26 17:00:00+05:30,https://twitter.com/diprjk,,7743,110,7631,,2022-06-26 19:55:54.488220,2022-06-26 17:00:00+05:30,https://twitter.com/diprjk,,454798,4756,449721,25725328,
2022-06-26,JK,Ramban,2022-06-26 17:00:00+05:30,https://twitter.com/diprjk,,8139,69,8069,,2022-06-26 19:55:54.488220,2022-06-26 17:00:00+05:30,https://twitter.com/diprjk,,454798,4756,449721,25725328,
2022-06-26,JK,Reasi,2022-06-26 17:00:00+05:30,https://twitter.com/diprjk,,8704,48,8656,,2022-06-26 19:55:54.488220,2022-06-26 17:00:00+05:30,https://twitter.com/diprjk,,454798,4756,449721,25725328,
