,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10034,9904,129,2022-04-08,TT,43033067,521573,42500002,2022-04-08 11:49:40.711010,792963033,2022-04-07 00:00:00,453582,1852912282,993613732,836567130,22731420,677275,339327,325519,12429,https://www.icmr.gov.in/,1109,43,1213,141761,864418,802045,1808224,86,151,267,504,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2319591,2304792,14730,2022-04-08,TT,43033067,521573,42500002,2022-04-08 11:49:40.711010,792963033,2022-04-07 00:00:00,453582,1852912282,993613732,836567130,22731420,91865933,44509658,45527050,1829225,https://www.icmr.gov.in/,1109,43,1213,141761,864418,802045,1808224,3767,40627,15857,60251,5,6,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,64489,64189,296,2022-04-08,TT,43033067,521573,42500002,2022-04-08 11:49:40.711010,792963033,2022-04-07 00:00:00,453582,1852912282,993613732,836567130,22731420,1666022,899498,740205,26319,https://www.icmr.gov.in/,1109,43,1213,141761,864418,802045,1808224,480,529,107,1116,2,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,724197,716210,6639,2022-04-08,TT,43033067,521573,42500002,2022-04-08 11:49:40.711010,792963033,2022-04-07 00:00:00,453582,1852912282,993613732,836567130,22731420,44237141,23707540,20222226,307375,https://www.icmr.gov.in/,1109,43,1213,141761,864418,802045,1808224,25065,8546,1157,34768,1,1,0,,,1332900000,Assam,34293000
4,Bihar,830487,818213,12256,2022-04-08,TT,43033067,521573,42500002,2022-04-08 11:49:40.711010,792963033,2022-04-07 00:00:00,453582,1852912282,993613732,836567130,22731420,126123969,69018853,56173233,931883,https://www.icmr.gov.in/,1109,43,1213,141761,864418,802045,1808224,70581,63058,5633,139272,7,2,0,,,1332900000,Bihar,119520000
5,Chandigarh,91935,90755,1165,2022-04-08,TT,43033067,521573,42500002,2022-04-08 11:49:40.711010,792963033,2022-04-07 00:00:00,453582,1852912282,993613732,836567130,22731420,2077616,1138769,909590,29257,https://www.icmr.gov.in/,1109,43,1213,141761,864418,802045,1808224,566,557,218,1341,2,4,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1152189,1138092,14034,2022-04-08,TT,43033067,521573,42500002,2022-04-08 11:49:40.711010,792963033,2022-04-07 00:00:00,453582,1852912282,993613732,836567130,22731420,38393079,20311466,17636928,444685,https://www.icmr.gov.in/,1109,43,1213,141761,864418,802045,1808224,47385,10282,1525,59192,8,15,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11441,11437,4,2022-04-08,TT,43033067,521573,42500002,2022-04-08 11:49:40.711010,792963033,2022-04-07 00:00:00,453582,1852912282,993613732,836567130,22731420,1386404,772425,604567,9412,https://www.icmr.gov.in/,1109,43,1213,141761,864418,802045,1808224,388,149,62,599,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,1865796,1839090,26155,2022-04-08,TT,43033067,521573,42500002,2022-04-08 11:49:40.711010,792963033,2022-04-07 00:00:00,453582,1852912282,993613732,836567130,22731420,32763812,17854512,14393578,515722,https://www.icmr.gov.in/,1109,43,1213,141761,864418,802045,1808224,4476,10178,4313,18967,176,118,0,,,1332900000,Delhi,19814000
9,Goa,245334,241462,3832,2022-04-08,TT,43033067,521573,42500002,2022-04-08 11:49:40.711010,792963033,2022-04-07 00:00:00,453582,1852912282,993613732,836567130,22731420,2698673,1424045,1240053,34575,https://www.icmr.gov.in/,1109,43,1213,141761,864418,802045,1808224,926,1089,713,2728,2,3,0,,,1332900000,Goa,1540000
