Date,State/UTCode,District,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinatedNumberForDistrict,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState
2021-10-14,MP,Agar Malwa,3303,68,3235,,420238,101518,521756,792669,10523,782035,19357779.0,49096415,16841562,65937977
2021-10-14,MP,Alirajpur,3505,48,3453,,366476,101026,467502,792669,10523,782035,19357779.0,49096415,16841562,65937977
2021-10-14,MP,Anuppur,9238,89,9140,3424.0,474375,125891,600266,792669,10523,782035,19357779.0,49096415,16841562,65937977
2021-10-14,MP,Ashoknagar,3670,57,3613,55792.0,547859,152231,700090,792669,10523,782035,19357779.0,49096415,16841562,65937977
2021-10-14,MP,Balaghat,9098,64,9017,9654.0,1233472,390473,1623945,792669,10523,782035,19357779.0,49096415,16841562,65937977
2021-10-14,MP,Barwani,8366,90,8267,41588.0,784430,189341,973771,792669,10523,782035,19357779.0,49096415,16841562,65937977
2021-10-14,MP,Betul,12903,277,12590,68036.0,1035449,286354,1321803,792669,10523,782035,19357779.0,49096415,16841562,65937977
2021-10-14,MP,Bhind,2994,32,2960,44395.0,1025808,291078,1316886,792669,10523,782035,19357779.0,49096415,16841562,65937977
2021-10-14,MP,Bhopal,123489,972,122121,245166.0,1974606,1091972,3066578,792669,10523,782035,19357779.0,49096415,16841562,65937977
2021-10-14,MP,Burhanpur,2568,39,2529,13040.0,488128,203180,691308,792669,10523,782035,19357779.0,49096415,16841562,65937977
2021-10-14,MP,Chhatarpur,7609,91,7506,50518.0,1079809,274549,1354358,792669,10523,782035,19357779.0,49096415,16841562,65937977
2021-10-14,MP,Chhindwara,6732,120,6612,79090.0,1606129,419233,2025362,792669,10523,782035,19357779.0,49096415,16841562,65937977
2021-10-14,MP,Damoh,8120,186,7841,16564.0,810086,247380,1057466,792669,10523,782035,19357779.0,49096415,16841562,65937977
2021-10-14,MP,Datia,6959,78,6874,40322.0,549703,210845,760548,792669,10523,782035,19357779.0,49096415,16841562,65937977
2021-10-14,MP,Dewas,7723,51,7672,96155.0,994786,399191,1393977,792669,10523,782035,19357779.0,49096415,16841562,65937977
2021-10-14,MP,Dhar,12554,130,12388,62597.0,1356603,414411,1771014,792669,10523,782035,19357779.0,49096415,16841562,65937977
2021-10-14,MP,Dindori,4623,29,4588,3557.0,469264,150120,619384,792669,10523,782035,19357779.0,49096415,16841562,65937977
2021-10-14,MP,Guna,5132,44,5085,40229.0,805614,215310,1020924,792669,10523,782035,19357779.0,49096415,16841562,65937977
2021-10-14,MP,Gwalior,53104,633,52427,206696.0,1417027,637792,2054819,792669,10523,782035,19357779.0,49096415,16841562,65937977
2021-10-14,MP,Harda,5055,96,4954,36708.0,392095,116085,508180,792669,10523,782035,19357779.0,49096415,16841562,65937977
2021-10-14,MP,Hoshangabad,10682,99,10570,46294.0,857488,288212,1145700,792669,10523,782035,19357779.0,49096415,16841562,65937977
2021-10-14,MP,Indore,153181,1391,151410,780266.0,2910418,1630729,4541147,792669,10523,782035,19357779.0,49096415,16841562,65937977
