"","","","","","","","","","",""
"","","","","","","","","","",""
"","Districtwise Abstract of COVID-19","","","","","","","","",""
"","Sl. 
No","District Name","Today’s 
Positives","Total 
Positives","Today’s 
Discharges","Total 
Discharges","Total 
Active 
Cases","Today’s 
Reported 
Covid 
Deaths","Total 
Covid 
Deaths","Death 
due to 
 Non-
Covid 
reasons 
#"
"","1","Bagalakote","4","41156","3","40776","11","0","369","0"
"","2","Ballari","14","117063","27","115123","156","1","1782","2"
"","3","Belagavi","8","101533","12","100455","70","0","1006","2"
"","4","Bengaluru Rural","10","80161","24","79166","85","0","910","0"
"","5","Bengaluru urban","589","1864249","879","1842833","4433","0","16982","1"
"","6","Bidar","0","30020","2","29595","1","0","420","4"
"","7","Chamarajanagara","17","44184","10","43558","88","0","527","11"
"","8","Chikkaballapura","1","55980","0","55464","53","0","462","1"
"","9","Chikkamagaluru","4","57823","28","57350","66","0","407","0"
"","10","Chitradurga","1","46524","2","46270","14","0","240","0"
"","11","Dakshina 
Kannada","13","136669","27","134722","88","0","1849","10"
"","12","Davanagere","6","58100","8","57444","29","0","627","0"
"","13","Dharwada","12","85975","15","84504","62","0","1402","7"
"","14","Gadag","0","30678","0","30339","1","0","338","0"
"","15","Hassana","14","145312","13","143828","174","0","1308","2"
"","16","Haveri","2","27127","5","26442","11","0","674","0"
"","17","Kalaburagi","2","77373","16","76412","76","0","885","0"
"","18","Kodagu","19","50053","16","49543","157","0","352","1"
"","19","Kolara","6","63892","24","63151","74","0","667","0"
"","20","Koppala","1","41538","1","40981","14","0","543","0"
"","21  Mandya","","5","102231","19","101470","50","0","711","0"
"","22  Mysuru","","44","232720","117","229712","443","1","2565","0"
"","23","Raichuru","5","46162","13","45715","78","0","369","0"
"","24","Ramanagara","9","30406","54","29972","86","1","348","0"
"","25","Shivamogga","34","84220","38","82842","241","1","1136","1"
"","26","Tumakuru","7","160655","10","159342","93","0","1220","0"
"","27","Udupi","6","96114","8","95509","57","1","548","0"
"","28","Uttara Kannada","10","71764","16","70905","44","0","815","0"
"","29","Vijayapura","2","41178","2","40638","18","0","522","0"
"","30","Yadagiri","0","30019","0","29805","2","0","212","0"
"","31","Others*","0","36","0","33","0","0","3","0"
"","Total","","845","4050915","1389","4003899","6775","5","40199","42"
"*
  
Others include Cases of other States and International Quarantined Passengers. 
#Cumulative total of Non COVID deaths reported till today.  
 
Date: 30-08-2022 
Page 5 of 9","","","","","","","","","",""
