TT|2022-08-18 07:55:14.725344|GetSource|ERR|File Not Found
TT|2022-08-18 09:55:13.531809|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-08-18 09:55:26.375791|ExtractFromHTML|OK|COMPLETED
TT|2022-08-18 11:55:13.322574|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-08-18 11:55:28.836187|ExtractFromHTML|OK|COMPLETED
TT|2022-08-18 19:55:10.586029|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-08-18 19:55:25.532187|ExtractFromHTML|OK|COMPLETED
TT|2022-08-18 20:55:10.296910|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-08-18 20:55:23.744051|ExtractFromHTML|OK|COMPLETED
TT|2022-08-18 21:55:10.432841|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-08-18 21:55:29.560810|ExtractFromHTML|OK|COMPLETED
TT|2022-08-18 22:55:09.870244|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-08-18 22:55:26.660023|ExtractFromHTML|OK|COMPLETED
TT|2022-08-18 23:55:11.416672|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-08-18 23:55:29.132904|ExtractFromHTML|OK|COMPLETED
TT|2022-08-19 07:55:10.518695|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-08-19 09:55:10.348701|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
