,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinatedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinatedNumberForState
0,2023-10-01,TT,Andaman and Nicobar Islands,,,,10766,129,10637,,,2023-10-01 17:57:25.578034,,,,44998838,532032,44466366,935428190,2206771754
1,2023-10-01,TT,Andhra Pradesh,,,,2340676,14733,2325943,,,2023-10-01 17:57:25.578034,,,,44998838,532032,44466366,935428190,2206771754
2,2023-10-01,TT,Arunachal Pradesh,,,,67049,296,66753,,,2023-10-01 17:57:25.578034,,,,44998838,532032,44466366,935428190,2206771754
3,2023-10-01,TT,Assam,,,,746159,8035,738119,,,2023-10-01 17:57:25.578034,,,,44998838,532032,44466366,935428190,2206771754
4,2023-10-01,TT,Bihar,,,,855267,12314,842952,,,2023-10-01 17:57:25.578034,,,,44998838,532032,44466366,935428190,2206771754
5,2023-10-01,TT,Chandigarh,,,,100694,1185,99508,,,2023-10-01 17:57:25.578034,,,,44998838,532032,44466366,935428190,2206771754
6,2023-10-01,TT,Chhattisgarh,,,,1187695,14190,1173505,,,2023-10-01 17:57:25.578034,,,,44998838,532032,44466366,935428190,2206771754
7,2023-10-01,TT,Dadra and Nagar Haveli and Daman and Diu,,,,11592,4,11588,,,2023-10-01 17:57:25.578034,,,,44998838,532032,44466366,935428190,2206771754
8,2023-10-01,TT,Delhi,,,,2040976,26666,2014288,,,2023-10-01 17:57:25.578034,,,,44998838,532032,44466366,935428190,2206771754
9,2023-10-01,TT,Goa,,,,263358,4014,259338,,,2023-10-01 17:57:25.578034,,,,44998838,532032,44466366,935428190,2206771754
10,2023-10-01,TT,Gujarat,,,,1291394,11079,1280311,,,2023-10-01 17:57:25.578034,,,,44998838,532032,44466366,935428190,2206771754
11,2023-10-01,TT,Haryana,,,,1078928,10755,1068145,,,2023-10-01 17:57:25.578034,,,,44998838,532032,44466366,935428190,2206771754
12,2023-10-01,TT,Himachal Pradesh,,,,322929,4242,318679,,,2023-10-01 17:57:25.578034,,,,44998838,532032,44466366,935428190,2206771754
13,2023-10-01,TT,Jammu and Kashmir,,,,482023,4792,477231,,,2023-10-01 17:57:25.578034,,,,44998838,532032,44466366,935428190,2206771754
14,2023-10-01,TT,Jharkhand,,,,443830,5334,438496,,,2023-10-01 17:57:25.578034,,,,44998838,532032,44466366,935428190,2206771754
15,2023-10-01,TT,Karnataka,,,,4088843,40358,4048467,,,2023-10-01 17:57:25.578034,,,,44998838,532032,44466366,935428190,2206771754
16,2023-10-01,TT,Kerala,,,,6907303,72043,6835241,,,2023-10-01 17:57:25.578034,,,,44998838,532032,44466366,935428190,2206771754
17,2023-10-01,TT,Ladakh,,,,29602,231,29371,,,2023-10-01 17:57:25.578034,,,,44998838,532032,44466366,935428190,2206771754
18,2023-10-01,TT,Lakshadweep,,,,11415,52,11363,,,2023-10-01 17:57:25.578034,,,,44998838,532032,44466366,935428190,2206771754
19,2023-10-01,TT,Maharashtra,,,,8171601,148561,8022892,,,2023-10-01 17:57:25.578034,,,,44998838,532032,44466366,935428190,2206771754
20,2023-10-01,TT,Manipur,,,,140034,2149,137885,,,2023-10-01 17:57:25.578034,,,,44998838,532032,44466366,935428190,2206771754
21,2023-10-01,TT,Meghalaya,,,,96987,1628,95357,,,2023-10-01 17:57:25.578034,,,,44998838,532032,44466366,935428190,2206771754
22,2023-10-01,TT,Mizoram,,,,239561,734,238827,,,2023-10-01 17:57:25.578034,,,,44998838,532032,44466366,935428190,2206771754
23,2023-10-01,TT,Madhya Pradesh,,,,1056351,10786,1045565,,,2023-10-01 17:57:25.578034,,,,44998838,532032,44466366,935428190,2206771754
24,2023-10-01,TT,Nagaland,,,,36033,782,35251,,,2023-10-01 17:57:25.578034,,,,44998838,532032,44466366,935428190,2206771754
25,2023-10-01,TT,Odisha,,,,1348430,9215,1339154,,,2023-10-01 17:57:25.578034,,,,44998838,532032,44466366,935428190,2206771754
26,2023-10-01,TT,Puducherry,,,,177548,1981,175566,,,2023-10-01 17:57:25.578034,,,,44998838,532032,44466366,935428190,2206771754
27,2023-10-01,TT,Punjab,,,,793652,19338,773079,,,2023-10-01 17:57:25.578034,,,,44998838,532032,44466366,935428190,2206771754
28,2023-10-01,TT,Rajasthan,,,,1326466,9736,1316729,,,2023-10-01 17:57:25.578034,,,,44998838,532032,44466366,935428190,2206771754
29,2023-10-01,TT,Sikkim,,,,44927,501,44426,,,2023-10-01 17:57:25.578034,,,,44998838,532032,44466366,935428190,2206771754
30,2023-10-01,TT,Tamil Nadu,,,,3610680,38081,3572595,,,2023-10-01 17:57:25.578034,,,,44998838,532032,44466366,935428190,2206771754
31,2023-10-01,TT,Telangana,,,,844449,4111,840331,,,2023-10-01 17:57:25.578034,,,,44998838,532032,44466366,935428190,2206771754
32,2023-10-01,TT,Tripura,,,,108494,942,107552,,,2023-10-01 17:57:25.578034,,,,44998838,532032,44466366,935428190,2206771754
33,2023-10-01,TT,Uttar Pradesh,,,,2145451,23712,2121683,,,2023-10-01 17:57:25.578034,,,,44998838,532032,44466366,935428190,2206771754
34,2023-10-01,TT,Uttarakhand,,,,452577,7768,444808,,,2023-10-01 17:57:25.578034,,,,44998838,532032,44466366,935428190,2206771754
35,2023-10-01,TT,West Bengal,,,,2126403,21555,2104731,,,2023-10-01 17:57:25.578034,,,,44998838,532032,44466366,935428190,2206771754
