,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,0,2021-11-24,MZ,398,2,410,0,991,1741,3399,2703.0,17.0,3860.0,,5328.0,8901.0,Aizawl,,,,,57,347,,,,,,312.0,1890.0,404054,,,,,,,,317218,253593,2021-11-25 11:03:46.877104,1192000,,,,133118,484,128192,,727062,549342,0,0,0,0,0
1,1,1,1,1,1,2021-11-24,MZ,398,2,410,0,991,1741,3399,2703.0,17.0,3860.0,,5328.0,8901.0,Champhai,,,,,33,145,,,,,,278.0,1692.0,125370,,,,,,,,74769,58986,2021-11-25 11:03:46.877104,1192000,,,,133118,484,128192,,727062,549342,0,0,0,0,0
2,2,2,2,2,2,2021-11-24,MZ,398,2,410,0,991,1741,3399,2703.0,17.0,3860.0,,5328.0,8901.0,Hnahthial,,,,,0,0,,,,,,0.0,0.0,0,,,,,,,,0,0,2021-11-25 11:03:46.877104,1192000,,,,133118,484,128192,,727062,549342,0,0,0,0,0
3,3,3,3,3,3,2021-11-24,MZ,398,2,410,0,991,1741,3399,2703.0,17.0,3860.0,,5328.0,8901.0,Khawzawl,,,,,0,0,,,,,,0.0,0.0,0,,,,,,,,0,0,2021-11-25 11:03:46.877104,1192000,,,,133118,484,128192,,727062,549342,0,0,0,0,0
4,4,4,4,4,4,2021-11-24,MZ,398,2,410,0,991,1741,3399,2703.0,17.0,3860.0,,5328.0,8901.0,Kolasib,,,,,41,148,,,,,,151.0,739.0,83054,,,,,,,,51228,36367,2021-11-25 11:03:46.877104,1192000,,,,133118,484,128192,,727062,549342,0,0,0,0,0
5,5,5,5,5,5,2021-11-24,MZ,398,2,410,0,991,1741,3399,2703.0,17.0,3860.0,,5328.0,8901.0,Lawngtlai,,,,,703,625,,,,,,4010.0,2141.0,117444,,,,,,,,66287,31754,2021-11-25 11:03:46.877104,1192000,,,,133118,484,128192,,727062,549342,0,0,0,0,0
6,6,6,6,6,6,2021-11-24,MZ,398,2,410,0,991,1741,3399,2703.0,17.0,3860.0,,5328.0,8901.0,Lunglei,,,,,26,51,,,,,,109.0,946.0,154094,,,,,,,,95855,77341,2021-11-25 11:03:46.877104,1192000,,,,133118,484,128192,,727062,549342,0,0,0,0,0
7,7,7,7,7,7,2021-11-24,MZ,398,2,410,0,991,1741,3399,2703.0,17.0,3860.0,,5328.0,8901.0,Mamit,,,,,80,155,,,,,,347.0,933.0,85757,,,,,,,,44604,31476,2021-11-25 11:03:46.877104,1192000,,,,133118,484,128192,,727062,549342,0,0,0,0,0
8,8,8,8,8,8,2021-11-24,MZ,398,2,410,0,991,1741,3399,2703.0,17.0,3860.0,,5328.0,8901.0,Saiha,,,,,6,150,,,,,,43.0,319.0,56366,,,,,,,,35036,22573,2021-11-25 11:03:46.877104,1192000,,,,133118,484,128192,,727062,549342,0,0,0,0,0
9,9,9,9,9,9,2021-11-24,MZ,398,2,410,0,991,1741,3399,2703.0,17.0,3860.0,,5328.0,8901.0,Saitual,,,,,0,0,,,,,,0.0,0.0,0,,,,,,,,0,0,2021-11-25 11:03:46.877104,1192000,,,,133118,484,128192,,727062,549342,0,0,0,0,0
10,10,10,10,10,10,2021-11-24,MZ,398,2,410,0,991,1741,3399,2703.0,17.0,3860.0,,5328.0,8901.0,Serchhip,,,,,45,120,,,,,,78.0,241.0,64875,,,,,,,,42065,37252,2021-11-25 11:03:46.877104,1192000,,,,133118,484,128192,,727062,549342,0,0,0,0,0
11,11,11,11,11,11,2021-11-24,MZ,398,2,410,0,991,1741,3399,2703.0,17.0,3860.0,,5328.0,8901.0,Unknown,398.0,2.0,410.0,,0,0,3399.0,2703.0,17.0,3860.0,,0.0,0.0,0,,,,133118.0,484.0,128192.0,,0,0,2021-11-25 11:03:46.877104,1192000,,,,133118,484,128192,,727062,549342,0,0,0,0,0
