,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,0,2021-11-24,ML,71,0,12,0,2666,5043,0,208,247.0,2.0,155.0,,19359.0,40079.0,0.0,East Garo Hills,1,0,0,,221,610,0,7,12.0,0.0,7.0,,1288.0,2812.0,0,317618,,,,1899,14,1864,,51797,29990,0,0,2021-11-24T23:19:36.021625+05:30,3224000,,,,84364,1467,82541,,1155641,788308,0,0,0.0,0
1,1,1,1,1,2021-11-24,ML,71,0,12,0,2666,5043,0,208,247.0,2.0,155.0,,19359.0,40079.0,0.0,East Jaintia Hills,0,0,0,,96,225,0,2,1.0,0.0,2.0,,866.0,3105.0,0,122436,,,,2440,32,2405,,66606,43127,0,0,2021-11-24T23:19:36.021625+05:30,3224000,,,,84364,1467,82541,,1155641,788308,0,0,0.0,0
2,2,2,2,2,2021-11-24,ML,71,0,12,0,2666,5043,0,208,247.0,2.0,155.0,,19359.0,40079.0,0.0,East Khasi Hills,66,0,7,,316,1261,0,149,198.0,2.0,114.0,,2085.0,7867.0,0,824059,,,,41576,994,40310,,325370,254434,0,0,2021-11-24T23:19:36.021625+05:30,3224000,,,,84364,1467,82541,,1155641,788308,0,0,0.0,0
3,3,3,3,3,2021-11-24,ML,71,0,12,0,2666,5043,0,208,247.0,2.0,155.0,,19359.0,40079.0,0.0,North Garo Hills,0,0,0,,67,199,0,-1,0.0,0.0,0.0,,844.0,2302.0,0,118325,,,,1685,8,1677,,65861,38904,0,0,2021-11-24T23:19:36.021625+05:30,3224000,,,,84364,1467,82541,,1155641,788308,0,0,0.0,0
4,4,4,4,4,2021-11-24,ML,71,0,12,0,2666,5043,0,208,247.0,2.0,155.0,,19359.0,40079.0,0.0,Ri-Bhoi,0,0,1,,0,0,0,13,6.0,0.0,8.0,,0.0,0.0,0,0,,,,9725,90,9622,,0,0,0,0,2021-11-24T23:19:36.021625+05:30,3224000,,,,84364,1467,82541,,1155641,788308,0,0,0.0,0
5,5,5,5,5,2021-11-24,ML,71,0,12,0,2666,5043,0,208,247.0,2.0,155.0,,19359.0,40079.0,0.0,South Garo Hills,0,0,0,,836,626,0,1,0.0,0.0,1.0,,5345.0,4722.0,0,142574,,,,1217,12,1205,,46483,26692,0,0,2021-11-24T23:19:36.021625+05:30,3224000,,,,84364,1467,82541,,1155641,788308,0,0,0.0,0
6,6,6,6,6,2021-11-24,ML,71,0,12,0,2666,5043,0,208,247.0,2.0,155.0,,19359.0,40079.0,0.0,South West Garo Hills,0,0,0,,177,396,0,1,0.0,0.0,1.0,,1164.0,2071.0,0,172495,,,,1873,18,1855,,80822,53408,0,0,2021-11-24T23:19:36.021625+05:30,3224000,,,,84364,1467,82541,,1155641,788308,0,0,0.0,0
7,7,7,7,7,2021-11-24,ML,71,0,12,0,2666,5043,0,208,247.0,2.0,155.0,,19359.0,40079.0,0.0,South West Khasi Hills,0,0,0,,49,104,0,0,0.0,0.0,0.0,,379.0,1247.0,0,110152,,,,2549,17,2532,,34369,22052,0,0,2021-11-24T23:19:36.021625+05:30,3224000,,,,84364,1467,82541,,1155641,788308,0,0,0.0,0
8,8,8,8,8,2021-11-24,ML,71,0,12,0,2666,5043,0,208,247.0,2.0,155.0,,19359.0,40079.0,0.0,West Garo Hills,2,0,1,,557,738,0,19,10.0,0.0,10.0,,3298.0,6957.0,0,642923,,,,9075,73,8984,,218933,148120,0,0,2021-11-24T23:19:36.021625+05:30,3224000,,,,84364,1467,82541,,1155641,788308,0,0,0.0,0
9,9,9,9,9,2021-11-24,ML,71,0,12,0,2666,5043,0,208,247.0,2.0,155.0,,19359.0,40079.0,0.0,West Jaintia Hills,0,0,1,,59,204,0,3,2.0,0.0,3.0,,1647.0,3558.0,0,270352,,,,6819,135,6674,,88465,60988,0,0,2021-11-24T23:19:36.021625+05:30,3224000,,,,84364,1467,82541,,1155641,788308,0,0,0.0,0
10,10,10,10,10,2021-11-24,ML,71,0,12,0,2666,5043,0,208,247.0,2.0,155.0,,19359.0,40079.0,0.0,West Khasi Hills,2,0,2,,140,314,0,14,18.0,0.0,9.0,,828.0,2213.0,0,385601,,,,5506,74,5413,,79263,49658,0,0,2021-11-24T23:19:36.021625+05:30,3224000,,,,84364,1467,82541,,1155641,788308,0,0,0.0,0
