Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState
2021-11-24,UP,10,0,10,0,776320,799374,0,62.0,0.0,63.0,,4437971.0,5051728.0,Agra,,,,,22657,19883,0,,,,,108777.0,127638.0,4380793,,,,,,,,2418749,1070219,2021-11-25 11:03:46.877104,224979000,,,,1710356,22909,1687353,,107927373,45549881
2021-11-24,UP,10,0,10,0,776320,799374,0,62.0,0.0,63.0,,4437971.0,5051728.0,Aligarh,,,,,32612,20201,0,,,,,217342.0,147554.0,3673849,,,,,,,,1909184,799604,2021-11-25 11:03:46.877104,224979000,,,,1710356,22909,1687353,,107927373,45549881
2021-11-24,UP,10,0,10,0,776320,799374,0,62.0,0.0,63.0,,4437971.0,5051728.0,Ambedkar Nagar,,,,,15294,8335,0,,,,,76037.0,56079.0,2398709,,,,,,,,1265078,513438,2021-11-25 11:03:46.877104,224979000,,,,1710356,22909,1687353,,107927373,45549881
2021-11-24,UP,10,0,10,0,776320,799374,0,62.0,0.0,63.0,,4437971.0,5051728.0,Amethi,,,,,4840,8810,0,,,,,25867.0,49638.0,2549935,,,,,,,,1085735,528865,2021-11-25 11:03:46.877104,224979000,,,,1710356,22909,1687353,,107927373,45549881
2021-11-24,UP,10,0,10,0,776320,799374,0,62.0,0.0,63.0,,4437971.0,5051728.0,Amroha,,,,,3583,5513,0,,,,,16872.0,30245.0,1838771,,,,,,,,920332,352415,2021-11-25 11:03:46.877104,224979000,,,,1710356,22909,1687353,,107927373,45549881
2021-11-24,UP,10,0,10,0,776320,799374,0,62.0,0.0,63.0,,4437971.0,5051728.0,Auraiya,,,,,6827,6807,0,,,,,36127.0,42537.0,1372287,,,,,,,,678261,275174,2021-11-25 11:03:46.877104,224979000,,,,1710356,22909,1687353,,107927373,45549881
2021-11-24,UP,10,0,10,0,776320,799374,0,62.0,0.0,63.0,,4437971.0,5051728.0,Ayodhya,,,,,8518,8375,0,,,,,36904.0,54158.0,2468371,,,,,,,,1350309,560687,2021-11-25 11:03:46.877104,224979000,,,,1710356,22909,1687353,,107927373,45549881
2021-11-24,UP,10,0,10,0,776320,799374,0,62.0,0.0,63.0,,4437971.0,5051728.0,Azamgarh,,,,,60260,19637,0,,,,,286693.0,133131.0,4616509,,,,,,,,2576396,984297,2021-11-25 11:03:46.877104,224979000,,,,1710356,22909,1687353,,107927373,45549881
2021-11-24,UP,10,0,10,0,776320,799374,0,62.0,0.0,63.0,,4437971.0,5051728.0,Baghpat,,,,,2582,7314,0,,,,,14571.0,46085.0,1302156,,,,,,,,721197,439443,2021-11-25 11:03:46.877104,224979000,,,,1710356,22909,1687353,,107927373,45549881
2021-11-24,UP,10,0,10,0,776320,799374,0,62.0,0.0,63.0,,4437971.0,5051728.0,Bahraich,,,,,5625,12980,0,,,,,30340.0,91714.0,2384239,,,,,,,,1841373,947163,2021-11-25 11:03:46.877104,224979000,,,,1710356,22909,1687353,,107927373,45549881
