"","","","","","","","","","",""
"","","","","","","","","","",""
"","Districtwise Abstract of COVID-19","","","","","","","","",""
"","Sl. 
No","District Name","Today’s 
Positives","Total 
Positives","Today’s 
Discharges","Total 
Discharges","Total 
Active 
Cases","Today’s 
Reported 
Covid 
Deaths","Total 
Covid 
Deaths","Death 
due to 
 Non-
Covid 
reasons 
#"
"","1","Bagalakote","3","41152","13","40773","10","0","369","0"
"","2","Ballari","10","117049","32","115096","170","0","1781","2"
"","3","Belagavi","7","101525","5","100443","74","0","1006","2"
"","4","Bengaluru Rural","2","80151","26","79142","99","0","910","0"
"","5","Bengaluru urban","450","1863660","637","1841954","4723","1","16982","1"
"","6","Bidar","0","30020","1","29593","3","0","420","4"
"","7","Chamarajanagara","27","44167","34","43548","81","0","527","11"
"","8","Chikkaballapura","9","55979","14","55464","52","0","462","1"
"","9","Chikkamagaluru","17","57819","20","57322","90","0","407","0"
"","10","Chitradurga","0","46523","6","46268","15","0","240","0"
"","11","Dakshina 
Kannada","15","136656","13","134695","102","0","1849","10"
"","12","Davanagere","5","58094","13","57436","31","1","627","0"
"","13","Dharwada","3","85963","27","84489","65","0","1402","7"
"","14","Gadag","0","30678","0","30339","1","0","338","0"
"","15","Hassana","0","145298","44","143815","173","0","1308","2"
"","16","Haveri","0","27125","6","26437","14","0","674","0"
"","17","Kalaburagi","4","77371","0","76396","90","0","885","0"
"","18","Kodagu","12","50034","29","49527","154","0","352","1"
"","19","Kolara","11","63886","39","63127","92","0","667","0"
"","20","Koppala","0","41537","1","40980","14","0","543","0"
"","21  Mandya","","8","102226","19","101451","64","0","711","0"
"","22  Mysuru","","13","232676","93","229595","517","0","2564","0"
"","23","Raichuru","7","46157","24","45702","86","0","369","0"
"","24","Ramanagara","8","30397","48","29918","132","0","347","0"
"","25","Shivamogga","32","84186","5","82804","246","0","1135","1"
"","26","Tumakuru","1","160648","11","159332","96","0","1220","0"
"","27","Udupi","11","96108","0","95501","60","0","547","0"
"","28","Uttara Kannada","3","71754","20","70889","50","0","815","0"
"","29","Vijayapura","0","41176","1","40636","18","0","522","0"
"","30","Yadagiri","1","30019","11","29805","2","0","212","0"
"","31","Others*","0","36","0","33","0","0","3","0"
"","Total","","659","4050070","1192","4002510","7324","2","40194","42"
"*
    
Others include Cases of other States and International Quarantined Passengers. 
#Cumulative total of Non COVID deaths reported till today.  
 
Date: 29-08-2022 
Page 5 of 9","","","","","","","","","",""
