"","COVID-19 STATUS AS ON 26/08/2022","","","","","","","","","","","","","",""
"SNo.","District","Positive Cases","","","","","","","","","","Active","","","Deaths"
"","","TODAY","","","","","","","Cumulative","","","","","Recovered",""
"","","Local","","Non-Local","","Total","","Grand 
Total","","","","","","",""
"","","Travelers","Others","Travelers","Others","Travelers","Others","","Local","Non- 
Local","Total","","Today","Cumulati
ve",""
"1","LEH","0","2","2","2","2","4","6","13096","10764","23860","55","9","23635","170"
"2","KARGIL","0","0","0","1","0","1","1","4218","1116","5334","3","2","5271","60"
"","Total","0","2","2","3","2","5","7","17314","11880","29194","58","11","28906","230"
