,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
0,2022-09-17,OR,State Pool,,,,,,,,2022-09-18 11:55:24.636370,,,,1331586,9186,1320717,33411655,0,0
1,2022-09-17,OR,Others,,,,,,,,2022-09-18 11:55:24.636370,,,,1331586,9186,1320717,33411655,0,0
2,2022-09-17,OR,Angul,,,,48155,419,47729,,2022-09-18 11:55:24.636370,,,,1331586,9186,1320717,33411655,0,0
3,2022-09-17,OR,Balangir,,,,30117,131,29906,,2022-09-18 11:55:24.636370,,,,1331586,9186,1320717,33411655,0,0
4,2022-09-17,OR,Balasore,,,,49730,364,49332,,2022-09-18 11:55:24.636370,,,,1331586,9186,1320717,33411655,0,0
5,2022-09-17,OR,Bargarh,,,,35521,353,35132,,2022-09-18 11:55:24.636370,,,,1331586,9186,1320717,33411655,0,0
6,2022-09-17,OR,Bhadrak,,,,29821,177,29628,,2022-09-18 11:55:24.636370,,,,1331586,9186,1320717,33411655,0,0
7,2022-09-17,OR,Boudh,,,,15151,113,15031,,2022-09-18 11:55:24.636370,,,,1331586,9186,1320717,33411655,0,0
8,2022-09-17,OR,Cuttack,,,,117560,914,116449,,2022-09-18 11:55:24.636370,,,,1331586,9186,1320717,33411655,0,0
9,2022-09-17,OR,Deogarh,,,,8840,53,8771,,2022-09-18 11:55:24.636370,,,,1331586,9186,1320717,33411655,0,0
10,2022-09-17,OR,Dhenkanal,,,,22455,265,22179,,2022-09-18 11:55:24.636370,,,,1331586,9186,1320717,33411655,0,0
11,2022-09-17,OR,Gajapati,,,,13448,83,13361,,2022-09-18 11:55:24.636370,,,,1331586,9186,1320717,33411655,0,0
12,2022-09-17,OR,Ganjam,,,,36942,513,36405,,2022-09-18 11:55:24.636370,,,,1331586,9186,1320717,33411655,0,0
13,2022-09-17,OR,Jagatsinghpur,,,,32570,345,32204,,2022-09-18 11:55:24.636370,,,,1331586,9186,1320717,33411655,0,0
14,2022-09-17,OR,Jajpur,,,,51116,202,50871,,2022-09-18 11:55:24.636370,,,,1331586,9186,1320717,33411655,0,0
15,2022-09-17,OR,Jharsuguda,,,,29062,182,28880,,2022-09-18 11:55:24.636370,,,,1331586,9186,1320717,33411655,0,0
16,2022-09-17,OR,Kalahandi,,,,29812,220,29505,,2022-09-18 11:55:24.636370,,,,1331586,9186,1320717,33411655,0,0
17,2022-09-17,OR,Kandhamal,,,,14019,96,13905,,2022-09-18 11:55:24.636370,,,,1331586,9186,1320717,33411655,0,0
18,2022-09-17,OR,Kendrapara,,,,28323,276,28032,,2022-09-18 11:55:24.636370,,,,1331586,9186,1320717,33411655,0,0
19,2022-09-17,OR,Kendujhar,,,,24592,195,24386,,2022-09-18 11:55:24.636370,,,,1331586,9186,1320717,33411655,0,0
20,2022-09-17,OR,Khordha,,,,255723,1767,253674,,2022-09-18 11:55:24.636370,,,,1331586,9186,1320717,33411655,0,0
21,2022-09-17,OR,Koraput,,,,24044,84,23947,,2022-09-18 11:55:24.636370,,,,1331586,9186,1320717,33411655,0,0
22,2022-09-17,OR,Malkangiri,,,,12894,48,12843,,2022-09-18 11:55:24.636370,,,,1331586,9186,1320717,33411655,0,0
23,2022-09-17,OR,Mayurbhanj,,,,50687,308,50348,,2022-09-18 11:55:24.636370,,,,1331586,9186,1320717,33411655,0,0
24,2022-09-17,OR,Nabarangapur,,,,28221,93,28097,,2022-09-18 11:55:24.636370,,,,1331586,9186,1320717,33411655,0,0
25,2022-09-17,OR,Nayagarh,,,,29390,228,29129,,2022-09-18 11:55:24.636370,,,,1331586,9186,1320717,33411655,0,0
26,2022-09-17,OR,Nuapada,,,,27491,91,27335,,2022-09-18 11:55:24.636370,,,,1331586,9186,1320717,33411655,0,0
27,2022-09-17,OR,Puri,,,,50772,489,50245,,2022-09-18 11:55:24.636370,,,,1331586,9186,1320717,33411655,0,0
28,2022-09-17,OR,Rayagada,,,,25307,177,25119,,2022-09-18 11:55:24.636370,,,,1331586,9186,1320717,33411655,0,0
29,2022-09-17,OR,Sambalpur,,,,44816,248,44500,,2022-09-18 11:55:24.636370,,,,1331586,9186,1320717,33411655,0,0
30,2022-09-17,OR,Subarnapur,,,,17315,63,17212,,2022-09-18 11:55:24.636370,,,,1331586,9186,1320717,33411655,0,0
31,2022-09-17,OR,Sundargarh,,,,98243,688,97395,,2022-09-18 11:55:24.636370,,,,1331586,9186,1320717,33411655,0,0
32,2022-09-17,OR,Unknown,,,,0,0,-228,,2022-09-18 11:55:24.636370,,,,1331586,9186,1320717,33411655,0,0
