,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
0,2022-07-07,UT,Almora,,,1020 cases were recorded as Migrated / Others,16795,200,15569,322072.0,2022-07-08T12:49:29.153590+05:30,,,9551 cases were recorded as Migrated / Others,439023,7696,421175,10015398.0,1020,9551
1,2022-07-07,UT,Bageshwar,,,116 cases were recorded as Migrated / Others,7867,61,7684,258039.0,2022-07-08T12:49:29.153590+05:30,,,9551 cases were recorded as Migrated / Others,439023,7696,421175,10015398.0,116,9551
2,2022-07-07,UT,Chamoli,,,313 cases were recorded as Migrated / Others,15486,65,15096,358295.0,2022-07-08T12:49:29.153590+05:30,,,9551 cases were recorded as Migrated / Others,439023,7696,421175,10015398.0,313,9551
3,2022-07-07,UT,Champawat,,,209 cases were recorded as Migrated / Others,9597,54,9331,338076.0,2022-07-08T12:49:29.153590+05:30,,,9551 cases were recorded as Migrated / Others,439023,7696,421175,10015398.0,209,9551
4,2022-07-07,UT,Dehradun,,,970 cases were recorded as Migrated / Others,146730,3704,141717,2451984.0,2022-07-08T12:49:29.153590+05:30,,,9551 cases were recorded as Migrated / Others,439023,7696,421175,10015398.0,970,9551
5,2022-07-07,UT,Haridwar,,,1632 cases were recorded as Migrated / Others,64883,1049,62151,2590252.0,2022-07-08T12:49:29.153590+05:30,,,9551 cases were recorded as Migrated / Others,439023,7696,421175,10015398.0,1632,9551
6,2022-07-07,UT,Nainital,,,197 cases were recorded as Migrated / Others,50882,976,49596,719268.0,2022-07-08T12:49:29.153590+05:30,,,9551 cases were recorded as Migrated / Others,439023,7696,421175,10015398.0,197,9551
7,2022-07-07,UT,Pauri Garhwal,,,1676 cases were recorded as Migrated / Others,23048,333,21030,532483.0,2022-07-08T12:49:29.153590+05:30,,,9551 cases were recorded as Migrated / Others,439023,7696,421175,10015398.0,1676,9551
8,2022-07-07,UT,Pithoragarh,,,246 cases were recorded as Migrated / Others,12868,186,12424,287985.0,2022-07-08T12:49:29.153590+05:30,,,9551 cases were recorded as Migrated / Others,439023,7696,421175,10015398.0,246,9551
9,2022-07-07,UT,Rudraprayag,,,289 cases were recorded as Migrated / Others,11523,108,11125,240648.0,2022-07-08T12:49:29.153590+05:30,,,9551 cases were recorded as Migrated / Others,439023,7696,421175,10015398.0,289,9551
10,2022-07-07,UT,Tehri Garhwal,,,1256 cases were recorded as Migrated / Others,18245,115,16867,364139.0,2022-07-08T12:49:29.153590+05:30,,,9551 cases were recorded as Migrated / Others,439023,7696,421175,10015398.0,1256,9551
11,2022-07-07,UT,Udham Singh Nagar,,,1106 cases were recorded as Migrated / Others,46829,766,44921,1150872.0,2022-07-08T12:49:29.153590+05:30,,,9551 cases were recorded as Migrated / Others,439023,7696,421175,10015398.0,1106,9551
12,2022-07-07,UT,Uttarkashi,,,521 cases were recorded as Migrated / Others,14270,79,13664,401285.0,2022-07-08T12:49:29.153590+05:30,,,9551 cases were recorded as Migrated / Others,439023,7696,421175,10015398.0,521,9551
