,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2021-12-14,HR,Foreign Evacuees,,,,,,,,2021-12-15 10:20:57.401118,,,,772055,10059,761768,
1,2021-12-14,HR,Ambala,,,,30155,509,29643,,2021-12-15 10:20:57.401118,,,,772055,10059,761768,
2,2021-12-14,HR,Bhiwani,,,,22411,652,21758,,2021-12-15 10:20:57.401118,,,,772055,10059,761768,
3,2021-12-14,HR,Charkhi Dadri,,,,5079,139,4940,,2021-12-15 10:20:57.401118,,,,772055,10059,761768,
4,2021-12-14,HR,Faridabad,,,,100005,717,99252,,2021-12-15 10:20:57.401118,,,,772055,10059,761768,
5,2021-12-14,HR,Fatehabad,,,,17880,482,17398,,2021-12-15 10:20:57.401118,,,,772055,10059,761768,
6,2021-12-14,HR,Gurugram,,,,181883,925,180859,,2021-12-15 10:20:57.401118,,,,772055,10059,761768,
7,2021-12-14,HR,Hisar,,,,54002,1137,52865,,2021-12-15 10:20:57.401118,,,,772055,10059,761768,
8,2021-12-14,HR,Italians,,,,,,,,2021-12-15 10:20:57.401118,,,,772055,10059,761768,
9,2021-12-14,HR,Jhajjar,,,,18850,328,18516,,2021-12-15 10:20:57.401118,,,,772055,10059,761768,
10,2021-12-14,HR,Jind,,,,21210,533,20677,,2021-12-15 10:20:57.401118,,,,772055,10059,761768,
11,2021-12-14,HR,Kaithal,,,,11251,346,10900,,2021-12-15 10:20:57.401118,,,,772055,10059,761768,
12,2021-12-14,HR,Karnal,,,,40052,554,39492,,2021-12-15 10:20:57.401118,,,,772055,10059,761768,
13,2021-12-14,HR,Kurukshetra,,,,22160,357,21799,,2021-12-15 10:20:57.401118,,,,772055,10059,761768,
14,2021-12-14,HR,Mahendragarh,,,,21689,155,21534,,2021-12-15 10:20:57.401118,,,,772055,10059,761768,
15,2021-12-14,HR,Nuh,,,,5014,123,4891,,2021-12-15 10:20:57.401118,,,,772055,10059,761768,
16,2021-12-14,HR,Palwal,,,,11031,153,10875,,2021-12-15 10:20:57.401118,,,,772055,10059,761768,
17,2021-12-14,HR,Panchkula,,,,30877,380,30462,,2021-12-15 10:20:57.401118,,,,772055,10059,761768,
18,2021-12-14,HR,Panipat,,,,31155,638,30517,,2021-12-15 10:20:57.401118,,,,772055,10059,761768,
19,2021-12-14,HR,Rewari,,,,20329,221,20108,,2021-12-15 10:20:57.401118,,,,772055,10059,761768,
20,2021-12-14,HR,Rohtak,,,,25922,534,25366,,2021-12-15 10:20:57.401118,,,,772055,10059,761768,
21,2021-12-14,HR,Sirsa,,,,29297,508,28787,,2021-12-15 10:20:57.401118,,,,772055,10059,761768,
22,2021-12-14,HR,Sonipat,,,,47145,254,46891,,2021-12-15 10:20:57.401118,,,,772055,10059,761768,
23,2021-12-14,HR,Yamunanagar,,,,24658,414,24238,,2021-12-15 10:20:57.401118,,,,772055,10059,761768,
24,2021-12-14,HR,Unknown,,,,0.0,0,0,,2021-12-15 10:20:57.401118,,,,772055,10059,761768,
