Date,State/UTCode,District,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinatedNumberForDistrict,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState
2021-10-02,KL,Alappuzha,303802,1440,296939,,1493242,690436,2183678,4707909,25303,4540866,35517881.0,24747610,11119526,35867136
2021-10-02,KL,Ernakulam,564513,2477,535187,,2878785,1408930,4287715,4707909,25303,4540866,35517881.0,24747610,11119526,35867136
2021-10-02,KL,Idukki,133521,381,124877,237691.0,844724,393412,1238136,4707909,25303,4540866,35517881.0,24747610,11119526,35867136
2021-10-02,KL,Kannur,261000,1757,252435,392136.0,1855237,783063,2638300,4707909,25303,4540866,35517881.0,24747610,11119526,35867136
2021-10-02,KL,Kasaragod,134187,524,130086,,890370,445043,1335413,4707909,25303,4540866,35517881.0,24747610,11119526,35867136
2021-10-02,KL,Kollam,371450,2046,358583,,1916542,867232,2783774,4707909,25303,4540866,35517881.0,24747610,11119526,35867136
2021-10-02,KL,Kottayam,302718,1096,296214,,1456118,682123,2138241,4707909,25303,4540866,35517881.0,24747610,11119526,35867136
2021-10-02,KL,Kozhikode,502963,2703,488331,955060.0,2288347,975890,3264237,4707909,25303,4540866,35517881.0,24747610,11119526,35867136
2021-10-02,KL,Malappuram,552075,2268,539429,469850.0,2714858,908763,3623621,4707909,25303,4540866,35517881.0,24747610,11119526,35867136
2021-10-02,KL,Palakkad,360142,2464,345657,226562.0,1937661,715633,2653294,4707909,25303,4540866,35517881.0,24747610,11119526,35867136
2021-10-02,KL,Pathanamthitta,180185,820,168998,306034.0,1032784,571239,1604023,4707909,25303,4540866,35517881.0,24747610,11119526,35867136
2021-10-02,KL,Thiruvananthapuram,430228,3945,410519,436661.0,2533240,1317832,3851072,4707909,25303,4540866,35517881.0,24747610,11119526,35867136
2021-10-02,KL,Thrissur,493397,2951,482578,639055.0,2256728,1013673,3270401,4707909,25303,4540866,35517881.0,24747610,11119526,35867136
2021-10-02,KL,Wayanad,117728,431,111033,211953.0,648974,346257,995231,4707909,25303,4540866,35517881.0,24747610,11119526,35867136
