,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,2022-01-11,WB,21098,19,8037,65210,352016,488303,3887,131129.0,126.0,54242.0,444149.0,2239341.0,2436866.0,Alipurduar,70,0,12,,5618,10183,15,227.0,0.0,60.0,,52619.0,36663.0,1700000,,,,16034,102,15738,,1129778,789322,2022-01-12T17:28:44.312986+05:30,96906000,,,,1795430,19936,1673258,21991090,67377353,44089766,0,0,0,0,0
1,1,1,1,1,2022-01-11,WB,21098,19,8037,65210,352016,488303,3887,131129.0,126.0,54242.0,444149.0,2239341.0,2436866.0,Bankura,256,0,85,,14434,18814,38,1403.0,0.0,449.0,,124830.0,103410.0,3596292,,,,38602,276,37213,,2724835,1611331,2022-01-12T17:28:44.312986+05:30,96906000,,,,1795430,19936,1673258,21991090,67377353,44089766,0,0,0,0,0
2,2,2,2,2,2022-01-11,WB,21098,19,8037,65210,352016,488303,3887,131129.0,126.0,54242.0,444149.0,2239341.0,2436866.0,Birbhum,682,0,268,,6758,7773,60,4404.0,2.0,1589.0,,55449.0,38608.0,3502387,,,,47150,301,43463,,1513127,1079359,2022-01-12T17:28:44.312986+05:30,96906000,,,,1795430,19936,1673258,21991090,67377353,44089766,0,0,0,0,0
3,3,3,3,3,2022-01-11,WB,21098,19,8037,65210,352016,488303,3887,131129.0,126.0,54242.0,444149.0,2239341.0,2436866.0,Cooch Behar,66,0,23,,8778,13282,43,359.0,0.0,142.0,,47628.0,62021.0,2822780,,,,30324,99,29930,,1975340,1089612,2022-01-12T17:28:44.312986+05:30,96906000,,,,1795430,19936,1673258,21991090,67377353,44089766,0,0,0,0,0
4,4,4,4,4,2022-01-11,WB,21098,19,8037,65210,352016,488303,3887,131129.0,126.0,54242.0,444149.0,2239341.0,2436866.0,Dakshin Dinajpur,128,0,35,,5917,9095,20,586.0,2.0,179.0,,30100.0,42395.0,1670931,,,,19357,178,18703,,1168373,855378,2022-01-12T17:28:44.312986+05:30,96906000,,,,1795430,19936,1673258,21991090,67377353,44089766,0,0,0,0,0
5,5,5,5,5,2022-01-11,WB,21098,19,8037,65210,352016,488303,3887,131129.0,126.0,54242.0,444149.0,2239341.0,2436866.0,Darjeeling,226,0,109,,6537,4705,118,1728.0,2.0,614.0,,33736.0,34193.0,1842034,,,,60368,555,58489,,1446804,1181428,2022-01-12T17:28:44.312986+05:30,96906000,,,,1795430,19936,1673258,21991090,67377353,44089766,0,0,0,0,0
6,6,6,6,6,2022-01-11,WB,21098,19,8037,65210,352016,488303,3887,131129.0,126.0,54242.0,444149.0,2239341.0,2436866.0,Hooghly,1305,0,377,,23621,39704,253,6390.0,7.0,2434.0,,117719.0,168870.0,5520389,,,,97056,1049,90890,,3934741,2653176,2022-01-12T17:28:44.312986+05:30,96906000,,,,1795430,19936,1673258,21991090,67377353,44089766,0,0,0,0,0
7,7,7,7,7,2022-01-11,WB,21098,19,8037,65210,352016,488303,3887,131129.0,126.0,54242.0,444149.0,2239341.0,2436866.0,Howrah,1815,3,637,,11353,23840,253,10553.0,14.0,4474.0,,137357.0,135982.0,4841638,,,,114903,1567,105088,,3420266,2408759,2022-01-12T17:28:44.312986+05:30,96906000,,,,1795430,19936,1673258,21991090,67377353,44089766,0,0,0,0,0
8,8,8,8,8,2022-01-11,WB,21098,19,8037,65210,352016,488303,3887,131129.0,126.0,54242.0,444149.0,2239341.0,2436866.0,Jalpaiguri,134,0,51,,9405,11483,62,821.0,3.0,308.0,,65637.0,52912.0,3869675,,,,43694,595,42455,,1612867,931176,2022-01-12T17:28:44.312986+05:30,96906000,,,,1795430,19936,1673258,21991090,67377353,44089766,0,0,0,0,0
9,9,9,9,9,2022-01-11,WB,21098,19,8037,65210,352016,488303,3887,131129.0,126.0,54242.0,444149.0,2239341.0,2436866.0,Jhargram,152,0,44,,5423,3236,15,742.0,0.0,205.0,,22411.0,36086.0,1136548,,,,13180,27,12558,,836606,541870,2022-01-12T17:28:44.312986+05:30,96906000,,,,1795430,19936,1673258,21991090,67377353,44089766,0,0,0,0,0
10,10,10,10,10,2022-01-11,WB,21098,19,8037,65210,352016,488303,3887,131129.0,126.0,54242.0,444149.0,2239341.0,2436866.0,Kalimpong,20,0,9,,501,268,7,131.0,0.0,41.0,,9662.0,1343.0,251642,,,,7321,55,7156,,197782,169254,2022-01-12T17:28:44.312986+05:30,96906000,,,,1795430,19936,1673258,21991090,67377353,44089766,0,0,0,0,0
11,11,11,11,11,2022-01-11,WB,21098,19,8037,65210,352016,488303,3887,131129.0,126.0,54242.0,444149.0,2239341.0,2436866.0,Kolkata,6565,6,3049,,14670,8233,1603,48393.0,37.0,23744.0,,86009.0,51040.0,4486679,,,,399312,5369,356592,,5065551,3911942,2022-01-12T17:28:44.312986+05:30,96906000,,,,1795430,19936,1673258,21991090,67377353,44089766,0,0,0,0,0
12,12,12,12,12,2022-01-11,WB,21098,19,8037,65210,352016,488303,3887,131129.0,126.0,54242.0,444149.0,2239341.0,2436866.0,Malda,544,0,133,,13816,18476,41,2351.0,0.0,703.0,,83745.0,72214.0,3997970,,,,36543,188,34464,,2566182,1247385,2022-01-12T17:28:44.312986+05:30,96906000,,,,1795430,19936,1673258,21991090,67377353,44089766,0,0,0,0,0
13,13,13,13,13,2022-01-11,WB,21098,19,8037,65210,352016,488303,3887,131129.0,126.0,54242.0,444149.0,2239341.0,2436866.0,Murshidabad,445,0,125,,37350,42029,22,2194.0,1.0,615.0,,229386.0,146451.0,7102430,,,,36617,332,34576,,5061487,2600211,2022-01-12T17:28:44.312986+05:30,96906000,,,,1795430,19936,1673258,21991090,67377353,44089766,0,0,0,0,0
14,14,14,14,14,2022-01-11,WB,21098,19,8037,65210,352016,488303,3887,131129.0,126.0,54242.0,444149.0,2239341.0,2436866.0,Nadia,385,2,195,,27873,29247,174,3029.0,2.0,1112.0,,124016.0,160725.0,5168488,,,,78485,905,75224,,3720034,2080738,2022-01-12T17:28:44.312986+05:30,96906000,,,,1795430,19936,1673258,21991090,67377353,44089766,0,0,0,0,0
15,15,15,15,15,2022-01-11,WB,21098,19,8037,65210,352016,488303,3887,131129.0,126.0,54242.0,444149.0,2239341.0,2436866.0,North 24 Parganas,4016,5,1534,,31302,52012,600,24870.0,33.0,9370.0,,173733.0,267775.0,10082852,,,,366091,5061,341525,,7276068,5382575,2022-01-12T17:28:44.312986+05:30,96906000,,,,1795430,19936,1673258,21991090,67377353,44089766,0,0,0,0,0
16,16,16,16,16,2022-01-11,WB,21098,19,8037,65210,352016,488303,3887,131129.0,126.0,54242.0,444149.0,2239341.0,2436866.0,Other State,0,0,0,,0,0,0,0.0,0.0,0.0,,0.0,0.0,0,,,,66,3,63,,0,0,2022-01-12T17:28:44.312986+05:30,96906000,,,,1795430,19936,1673258,21991090,67377353,44089766,0,0,0,0,0
17,17,17,17,17,2022-01-11,WB,21098,19,8037,65210,352016,488303,3887,131129.0,126.0,54242.0,444149.0,2239341.0,2436866.0,Paschim Bardhaman,1109,0,398,,8520,11338,133,6648.0,2.0,2598.0,,43325.0,69156.0,2882031,,,,67058,370,61560,,2028730,1457518,2022-01-12T17:28:44.312986+05:30,96906000,,,,1795430,19936,1673258,21991090,67377353,44089766,0,0,0,0,0
18,18,18,18,18,2022-01-11,WB,21098,19,8037,65210,352016,488303,3887,131129.0,126.0,54242.0,444149.0,2239341.0,2436866.0,Paschim Medinipur,514,0,134,,19842,33454,84,2359.0,0.0,764.0,,112575.0,208868.0,5094238,,,,57078,514,54700,,3519429,2108367,2022-01-12T17:28:44.312986+05:30,96906000,,,,1795430,19936,1673258,21991090,67377353,44089766,0,0,0,0,0
19,19,19,19,19,2022-01-11,WB,21098,19,8037,65210,352016,488303,3887,131129.0,126.0,54242.0,444149.0,2239341.0,2436866.0,Purba Bardhaman,622,0,210,,19533,34381,48,3569.0,3.0,1082.0,,94549.0,191022.0,4835532,,,,46670,212,43714,,3601905,1945241,2022-01-12T17:28:44.312986+05:30,96906000,,,,1795430,19936,1673258,21991090,67377353,44089766,0,0,0,0,0
20,20,20,20,20,2022-01-11,WB,21098,19,8037,65210,352016,488303,3887,131129.0,126.0,54242.0,444149.0,2239341.0,2436866.0,Purba Medinipur,219,0,59,,19356,47695,34,1044.0,2.0,399.0,,182739.0,188830.0,4417377,,,,64825,406,63602,,3891002,3202362,2022-01-12T17:28:44.312986+05:30,96906000,,,,1795430,19936,1673258,21991090,67377353,44089766,0,0,0,0,0
21,21,21,21,21,2022-01-11,WB,21098,19,8037,65210,352016,488303,3887,131129.0,126.0,54242.0,444149.0,2239341.0,2436866.0,Purulia,209,0,97,,13446,13903,12,1571.0,0.0,466.0,,72316.0,82060.0,2927965,,,,21193,114,19895,,2022724,1263041,2022-01-12T17:28:44.312986+05:30,96906000,,,,1795430,19936,1673258,21991090,67377353,44089766,0,0,0,0,0
22,22,22,22,22,2022-01-11,WB,21098,19,8037,65210,352016,488303,3887,131129.0,126.0,54242.0,444149.0,2239341.0,2436866.0,South 24 Parganas,1435,3,400,,33192,33947,241,6856.0,15.0,2658.0,,221882.0,193581.0,8153176,,,,112385,1416,105498,,5765157,3917121,2022-01-12T17:28:44.312986+05:30,96906000,,,,1795430,19936,1673258,21991090,67377353,44089766,0,0,0,0,0
23,23,23,23,23,2022-01-11,WB,21098,19,8037,65210,352016,488303,3887,131129.0,126.0,54242.0,444149.0,2239341.0,2436866.0,Uttar Dinajpur,181,0,53,,10473,16062,11,901.0,1.0,236.0,,96965.0,62832.0,3000849,,,,21118,242,20162,,1941633,1047772,2022-01-12T17:28:44.312986+05:30,96906000,,,,1795430,19936,1673258,21991090,67377353,44089766,0,0,0,0,0
