,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaConfirmedForState,7DmaRecoveredForState,7DmaDeceasedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinatedForState,7DmaConfirmedForDistrict,7DmaRecoveredForDistrict,7DmaDeceasedForDistrict,7DmaVaccinatedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
10,Gujarat,868301,825702,10130,2022-01-11,TT,35875790,484213,34570131,2022-01-11 11:38:21.290961,693155280,2022-01-10 00:00:00,1579928,1529099124,891795641,636319482,93522089,49715341,43648066,https://www.icmr.gov.in/,168063,277,69959,3874456,4673847,9532304,136774,103426,398882,6097,1539,2,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363524.857142857,1340190.2857142857,16386.14285714286,0,0,0,,,1332900000,Gujarat,67936000
11,Haryana,799887,767310,10077,2022-01-11,TT,35875790,484213,34570131,2022-01-11 11:38:21.290961,693155280,2022-01-10 00:00:00,1579928,1529099124,891795641,636319482,37090089,21627975,15448993,https://www.icmr.gov.in/,168063,277,69959,3874456,4673847,9532304,142795,112784,268700,5736,1552,5,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363524.857142857,1340190.2857142857,16386.14285714286,0,0,0,,,1332900000,Haryana,28672000
12,Himachal Pradesh,233285,225215,3884,2022-01-11,TT,35875790,484213,34570131,2022-01-11 11:38:21.290961,693155280,2022-01-10 00:00:00,1579928,1529099124,891795641,636319482,11731355,6207391,5516162,https://www.icmr.gov.in/,168063,277,69959,3874456,4673847,9532304,15406,2979,26187,1200,160,2,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363524.857142857,1340190.2857142857,16386.14285714286,0,0,0,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,345358,336790,4544,2022-01-11,TT,35875790,484213,34570131,2022-01-11 11:38:21.290961,693155280,2022-01-10 00:00:00,1579928,1529099124,891795641,636319482,19426371,10030855,9388166,https://www.icmr.gov.in/,168063,277,69959,3874456,4673847,9532304,49433,34996,91779,706,209,4,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363524.857142857,1340190.2857142857,16386.14285714286,0,0,0,,,1332900000,Jammu and Kashmir,13203000
14,Jharkhand,382054,350863,5172,2022-01-11,TT,35875790,484213,34570131,2022-01-11 11:38:21.290961,693155280,2022-01-10 00:00:00,1579928,1529099124,891795641,636319482,31546531,19643685,11896765,https://www.icmr.gov.in/,168063,277,69959,3874456,4673847,9532304,137632,70958,214671,4482,1789,2,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363524.857142857,1340190.2857142857,16386.14285714286,0,0,0,,,1332900000,Jharkhand,37403000
15,Karnataka,3063656,2965105,38374,2022-01-11,TT,35875790,484213,34570131,2022-01-11 11:38:21.290961,693155280,2022-01-10 00:00:00,1579928,1529099124,891795641,636319482,90046733,50087315,39876628,https://www.icmr.gov.in/,168063,277,69959,3874456,4673847,9532304,160262,135124,378176,11698,1148,4,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363524.857142857,1340190.2857142857,16386.14285714286,0,0,0,,,1332900000,Karnataka,65798000
16,Kerala,5291339,5203146,49757,2022-01-11,TT,35875790,484213,34570131,2022-01-11 11:38:21.290961,693155280,2022-01-10 00:00:00,1579928,1529099124,891795641,636319482,48741354,27020076,21690093,https://www.icmr.gov.in/,168063,277,69959,3874456,4673847,9532304,92133,88339,211657,5797,2796,166,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363524.857142857,1340190.2857142857,16386.14285714286,0,0,0,,,1332900000,Kerala,35125000
17,Ladakh,22686,22067,222,2022-01-11,TT,35875790,484213,34570131,2022-01-11 11:38:21.290961,693155280,2022-01-10 00:00:00,1579928,1529099124,891795641,636319482,399658,222508,176229,https://www.icmr.gov.in/,168063,277,69959,3874456,4673847,9532304,756,97,1774,125,67,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363524.857142857,1340190.2857142857,16386.14285714286,0,0,0,,,1332900000,Ladakh,293000
18,Lakshadweep,10420,10368,51,2022-01-11,TT,35875790,484213,34570131,2022-01-11 11:38:21.290961,693155280,2022-01-10 00:00:00,1579928,1529099124,891795641,636319482,112056,58656,53219,https://www.icmr.gov.in/,168063,277,69959,3874456,4673847,9532304,282,60,523,0,0,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363524.857142857,1340190.2857142857,16386.14285714286,0,0,0,,,1332900000,Lakshadweep,68000
19,Maharashtra,6953514,6602103,141647,2022-01-11,TT,35875790,484213,34570131,2022-01-11 11:38:21.290961,693155280,2022-01-10 00:00:00,1579928,1529099124,891795641,636319482,140105047,83627427,56428050,https://www.icmr.gov.in/,168063,277,69959,3874456,4673847,9532304,438937,426174,914681,33470,29671,8,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363524.857142857,1340190.2857142857,16386.14285714286,0,0,0,,,1332900000,Maharashtra,122153000
20,Manipur,126228,123779,2011,2022-01-11,TT,35875790,484213,34570131,2022-01-11 11:38:21.290961,693155280,2022-01-10 00:00:00,1579928,1529099124,891795641,636319482,2356237,1345069,1010543,https://www.icmr.gov.in/,168063,277,69959,3874456,4673847,9532304,3873,2551,7049,72,103,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363524.857142857,1340190.2857142857,16386.14285714286,0,0,0,,,1332900000,Manipur,3103000
21,Meghalaya,85304,83369,1487,2022-01-11,TT,35875790,484213,34570131,2022-01-11 11:38:21.290961,693155280,2022-01-10 00:00:00,1579928,1529099124,891795641,636319482,2158911,1256600,899933,https://www.icmr.gov.in/,168063,277,69959,3874456,4673847,9532304,4039,3134,9551,70,14,2,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363524.857142857,1340190.2857142857,16386.14285714286,0,0,0,,,1332900000,Meghalaya,3224000
22,Mizoram,147558,141086,562,2022-01-11,TT,35875790,484213,34570131,2022-01-11 11:38:21.290961,693155280,2022-01-10 00:00:00,1579928,1529099124,891795641,636319482,1366092,772537,592897,https://www.icmr.gov.in/,168063,277,69959,3874456,4673847,9532304,10426,1107,12191,1513,214,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363524.857142857,1340190.2857142857,16386.14285714286,0,0,0,,,1332900000,Mizoram,1192000
23,Madhya Pradesh,803643,784506,10538,2022-01-11,TT,35875790,484213,34570131,2022-01-11 11:38:21.290961,693155280,2022-01-10 00:00:00,1579928,1529099124,891795641,636319482,105958145,55289867,50602951,https://www.icmr.gov.in/,168063,277,69959,3874456,4673847,9532304,229753,35112,330192,2317,559,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363524.857142857,1340190.2857142857,16386.14285714286,0,0,0,,,1332900000,Madhya Pradesh,82232000
24,Nagaland,32302,31495,703,2022-01-11,TT,35875790,484213,34570131,2022-01-11 11:38:21.290961,693155280,2022-01-10 00:00:00,1579928,1529099124,891795641,636319482,1348473,765532,582457,https://www.icmr.gov.in/,168063,277,69959,3874456,4673847,9532304,3751,2264,6499,32,9,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363524.857142857,1340190.2857142857,16386.14285714286,0,0,0,,,1332900000,Nagaland,2150000
25,Odisha,1075698,1047031,8468,2022-01-11,TT,35875790,484213,34570131,2022-01-11 11:38:21.290961,693155280,2022-01-10 00:00:00,1579928,1529099124,891795641,636319482,52920395,30594500,22269803,https://www.icmr.gov.in/,168063,277,69959,3874456,4673847,9532304,172240,140071,368403,4829,414,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363524.857142857,1340190.2857142857,16386.14285714286,0,0,0,,,1332900000,Odisha,43671000
26,Puducherry,131211,127607,1882,2022-01-11,TT,35875790,484213,34570131,2022-01-11 11:38:21.290961,693155280,2022-01-10 00:00:00,1579928,1529099124,891795641,636319482,1477029,893817,582863,https://www.icmr.gov.in/,168063,277,69959,3874456,4673847,9532304,8235,2634,11218,489,17,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363524.857142857,1340190.2857142857,16386.14285714286,0,0,0,,,1332900000,Puducherry,1504000
27,Punjab,625347,589285,16683,2022-01-11,TT,35875790,484213,34570131,2022-01-11 11:38:21.290961,693155280,2022-01-10 00:00:00,1579928,1529099124,891795641,636319482,27738041,17628586,10104025,https://www.icmr.gov.in/,168063,277,69959,3874456,4673847,9532304,91637,158886,255953,3928,884,8,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363524.857142857,1340190.2857142857,16386.14285714286,0,0,0,,,1332900000,Punjab,29859000
28,Rajasthan,982272,948210,8974,2022-01-11,TT,35875790,484213,34570131,2022-01-11 11:38:21.290961,693155280,2022-01-10 00:00:00,1579928,1529099124,891795641,636319482,86466776,49841465,36529323,https://www.icmr.gov.in/,168063,277,69959,3874456,4673847,9532304,309750,193824,599562,6095,472,2,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363524.857142857,1340190.2857142857,16386.14285714286,0,0,0,,,1332900000,Rajasthan,77264000
29,Sikkim,32831,32107,410,2022-01-11,TT,35875790,484213,34570131,2022-01-11 11:38:21.290961,693155280,2022-01-10 00:00:00,1579928,1529099124,891795641,636319482,1028453,543025,485196,https://www.icmr.gov.in/,168063,277,69959,3874456,4673847,9532304,2116,606,2954,112,15,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363524.857142857,1340190.2857142857,16386.14285714286,0,0,0,,,1332900000,Sikkim,664000
30,Tamil Nadu,2814276,2714643,36866,2022-01-11,TT,35875790,484213,34570131,2022-01-11 11:38:21.290961,693155280,2022-01-10 00:00:00,1579928,1529099124,891795641,636319482,88801092,52860744,35921790,https://www.icmr.gov.in/,168063,277,69959,3874456,4673847,9532304,161076,132786,312420,13990,2547,11,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363524.857142857,1340190.2857142857,16386.14285714286,0,0,0,,,1332900000,Tamil Nadu,75695000
31,Telangana,695855,676817,4043,2022-01-11,TT,35875790,484213,34570131,2022-01-11 11:38:21.290961,693155280,2022-01-10 00:00:00,1579928,1529099124,891795641,636319482,49393694,29157737,20212864,https://www.icmr.gov.in/,168063,277,69959,3874456,4673847,9532304,118453,153308,294854,1825,351,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363524.857142857,1340190.2857142857,16386.14285714286,0,0,0,,,1332900000,Telangana,37220000
32,Tripura,86515,84352,831,2022-01-11,TT,35875790,484213,34570131,2022-01-11 11:38:21.290961,693155280,2022-01-10 00:00:00,1579928,1529099124,891795641,636319482,4834298,2687671,2144189,https://www.icmr.gov.in/,168063,277,69959,3874456,4673847,9532304,7137,2619,12194,579,49,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363524.857142857,1340190.2857142857,16386.14285714286,0,0,0,,,1332900000,Tripura,3992000
33,Uttar Pradesh,1745861,1688983,22932,2022-01-11,TT,35875790,484213,34570131,2022-01-11 11:38:21.290961,693155280,2022-01-10 00:00:00,1579928,1529099124,891795641,636319482,215915896,135896235,79959717,https://www.icmr.gov.in/,168063,277,69959,3874456,4673847,9532304,1192138,836255,2088337,8311,335,4,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363524.857142857,1340190.2857142857,16386.14285714286,0,0,0,,,1332900000,Uttar Pradesh,224979000
34,Uttarakhand,352177,339739,7429,2022-01-11,TT,35875790,484213,34570131,2022-01-11 11:38:21.290961,693155280,2022-01-10 00:00:00,1579928,1529099124,891795641,636319482,14870542,8245596,6611810,https://www.icmr.gov.in/,168063,277,69959,3874456,4673847,9532304,25924,27518,66578,1292,396,5,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363524.857142857,1340190.2857142857,16386.14285714286,0,0,0,,,1332900000,Uttarakhand,11141000
35,West Bengal,1774332,1665221,19917,2022-01-11,TT,35875790,484213,34570131,2022-01-11 11:38:21.290961,693155280,2022-01-10 00:00:00,1579928,1529099124,891795641,636319482,110662044,67025337,43601463,https://www.icmr.gov.in/,168063,277,69959,3874456,4673847,9532304,382781,568255,986280,19286,8187,16,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363524.857142857,1340190.2857142857,16386.14285714286,80232803,56203821,24023948,,,1332900000,West Bengal,96906000
