,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,0,2022-01-11,PB,4552,9,687,28987,101006,167103,5923,323,22972.0,39.0,2384.0,175952.0,491062.0,776121.0,11353.0,Amritsar,455,0,33,,7238,8895,0,8,1860.0,1.0,100.0,,39134.0,44749.0,0,2490891,,,,49412,1600,45960,,1506966,826818,0,0,2022-01-25T02:03:17.108805+05:30,29859000,,,,629899,16692,589972,17058126,17729592,10271128,11353,0,0.0,0
1,1,1,1,1,2022-01-11,PB,4552,9,687,28987,101006,167103,5923,323,22972.0,39.0,2384.0,175952.0,491062.0,776121.0,11353.0,Barnala,28,0,0,,1944,5546,0,0,129.0,2.0,0.0,,7059.0,18272.0,0,596294,,,,6094,248,5710,,365141,185571,0,0,2022-01-25T02:03:17.108805+05:30,29859000,,,,629899,16692,589972,17058126,17729592,10271128,11353,0,0.0,0
2,2,2,2,2,2022-01-11,PB,4552,9,687,28987,101006,167103,5923,323,22972.0,39.0,2384.0,175952.0,491062.0,776121.0,11353.0,Bathinda,227,1,52,,10141,11479,0,11,973.0,3.0,90.0,,46858.0,49510.0,0,1388859,,,,42918,1052,40859,,742127,387675,0,0,2022-01-25T02:03:17.108805+05:30,29859000,,,,629899,16692,589972,17058126,17729592,10271128,11353,0,0.0,0
3,3,3,3,3,2022-01-11,PB,4552,9,687,28987,101006,167103,5923,323,22972.0,39.0,2384.0,175952.0,491062.0,776121.0,11353.0,Faridkot,98,0,0,,2328,3912,0,2,281.0,1.0,6.0,,11984.0,20429.0,0,618008,,,,14246,321,13645,,368954,225570,0,0,2022-01-25T02:03:17.108805+05:30,29859000,,,,629899,16692,589972,17058126,17729592,10271128,11353,0,0.0,0
4,4,4,4,4,2022-01-11,PB,4552,9,687,28987,101006,167103,5923,323,22972.0,39.0,2384.0,175952.0,491062.0,776121.0,11353.0,Fatehgarh Sahib,161,0,0,,2464,3752,0,2,705.0,0.0,18.0,,14865.0,23336.0,0,599814,,,,9685,338,8596,,394812,237875,0,0,2022-01-25T02:03:17.108805+05:30,29859000,,,,629899,16692,589972,17058126,17729592,10271128,11353,0,0.0,0
5,5,5,5,5,2022-01-11,PB,4552,9,687,28987,101006,167103,5923,323,22972.0,39.0,2384.0,175952.0,491062.0,776121.0,11353.0,Fazilka,17,0,0,,3922,7702,0,3,126.0,0.0,6.0,,11983.0,25166.0,0,1180483,,,,20423,531,19761,,577592,295472,0,0,2022-01-25T02:03:17.108805+05:30,29859000,,,,629899,16692,589972,17058126,17729592,10271128,11353,0,0.0,0
6,6,6,6,6,2022-01-11,PB,4552,9,687,28987,101006,167103,5923,323,22972.0,39.0,2384.0,175952.0,491062.0,776121.0,11353.0,Ferozepur,11,0,4,,2018,4645,0,2,274.0,0.0,9.0,,10093.0,22060.0,0,2026831,,,,14773,504,13987,,526229,246098,0,0,2022-01-25T02:03:17.108805+05:30,29859000,,,,629899,16692,589972,17058126,17729592,10271128,11353,0,0.0,0
7,7,7,7,7,2022-01-11,PB,4552,9,687,28987,101006,167103,5923,323,22972.0,39.0,2384.0,175952.0,491062.0,776121.0,11353.0,Gurdaspur,120,2,30,,4422,7289,0,8,572.0,4.0,98.0,,16942.0,27246.0,0,2299026,,,,23069,808,21717,,996199,682857,0,0,2022-01-25T02:03:17.108805+05:30,29859000,,,,629899,16692,589972,17058126,17729592,10271128,11353,0,0.0,0
8,8,8,8,8,2022-01-11,PB,4552,9,687,28987,101006,167103,5923,323,22972.0,39.0,2384.0,175952.0,491062.0,776121.0,11353.0,Hoshiarpur,85,0,7,,4676,7390,0,15,790.0,2.0,36.0,,18114.0,30484.0,0,1582793,,,,31866,1000,30067,,1064067,766998,0,0,2022-01-25T02:03:17.108805+05:30,29859000,,,,629899,16692,589972,17058126,17729592,10271128,11353,0,0.0,0
9,9,9,9,9,2022-01-11,PB,4552,9,687,28987,101006,167103,5923,323,22972.0,39.0,2384.0,175952.0,491062.0,776121.0,11353.0,Jalandhar,310,0,144,,5431,11046,0,43,1914.0,2.0,371.0,,28087.0,59622.0,0,2181753,,,,65743,1503,62459,,1539626,1050166,0,0,2022-01-25T02:03:17.108805+05:30,29859000,,,,629899,16692,589972,17058126,17729592,10271128,11353,0,0.0,0
