"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","8","74","70788","3","4902","75684","0"
"Bageshwar","10","9","39724","0","2161","41881","0"
"Chamoli","31","14","51828","0","3366","55192","0"
"Champawat","10","5","65548","0","1993","67538","0"
"Dehradun","327","266","417704","10","38854","456423","38"
"Haridwar","96","96","327143","0","14060","341173","7"
"Nainital","126","148","107952","8","13453","121335","11"
"Pauri Garhwal","46","48","108872","1","5592","114457","0"
"Pithoragarh","0","7","44698","0","2753","47439","0"
"Rudraprayag","15","189","31531","8","3058","34589","0"
"Tehri Garhwal","69","53","49329","1","2623","51945","5"
"US Nagar","235","427","161706","2","9323","171005","29"
"Uttarkashi","25","3","47486","0","1917","49401","0"
"Total","998","1339","1524309","33","104055","1628062","90"
