,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
0,2022-05-16,LA,LEH,,,,22975,168,22801,,2022-05-19T12:26:16.252994+05:30,,,,28256,228,28021,685011,0,0
1,2022-05-16,LA,KARGIL,,,,5281,60,5220,,2022-05-19T12:26:16.252994+05:30,,,,28256,228,28021,685011,0,0
