,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
0,2022-02-08,UP,Lucknow,,,,293112.0,2679.0,286830.0,,2022-10-19T23:16:34.629040+05:30,,,,2048841.0,23343.0,2002318.0,,0,0
1,2022-02-08,UP,Jhansi,,,,44348.0,670.0,41829.0,,2022-10-19T23:16:34.629040+05:30,,,,2048841.0,23343.0,2002318.0,,0,0
2,2022-02-08,UP,Gautam Buddha Nagar,,,,96647.0,488.0,94884.0,,2022-10-19T23:16:34.629040+05:30,,,,2048841.0,23343.0,2002318.0,,0,0
3,2022-02-08,UP,Varanasi,,,,97598.0,984.0,95655.0,,2022-10-19T23:16:34.629040+05:30,,,,2048841.0,23343.0,2002318.0,,0,0
4,2022-02-08,UP,Prayagraj,,,,87738.0,1101.0,85821.0,,2022-10-19T23:16:34.629040+05:30,,,,2048841.0,23343.0,2002318.0,,0,0
5,2022-02-08,UP,Lakhimpur Kheri,,,,29574.0,298.0,28511.0,,2022-10-19T23:16:34.629040+05:30,,,,2048841.0,23343.0,2002318.0,,0,0
6,2022-02-08,UP,Ghaziabad,,,,83944.0,473.0,82708.0,,2022-10-19T23:16:34.629040+05:30,,,,2048841.0,23343.0,2002318.0,,0,0
7,2022-02-08,UP,Rae Bareli,,,,21057.0,345.0,20151.0,,2022-10-19T23:16:34.629040+05:30,,,,2048841.0,23343.0,2002318.0,,0,0
8,2022-02-08,UP,Gorakhpur,,,,66349.0,861.0,64955.0,,2022-10-19T23:16:34.629040+05:30,,,,2048841.0,23343.0,2002318.0,,0,0
9,2022-02-08,UP,Meerut,,,,88671.0,929.0,87280.0,,2022-10-19T23:16:34.629040+05:30,,,,2048841.0,23343.0,2002318.0,,0,0
10,2022-02-08,UP,Shahjahanpur,,,,24474.0,446.0,23602.0,,2022-10-19T23:16:34.629040+05:30,,,,2048841.0,23343.0,2002318.0,,0,0
11,2022-02-08,UP,Kanpur Nagar,,,,92860.0,1921.0,90530.0,,2022-10-19T23:16:34.629040+05:30,,,,2048841.0,23343.0,2002318.0,,0,0
12,2022-02-08,UP,Bareilly,,,,50204.0,377.0,49423.0,,2022-10-19T23:16:34.629040+05:30,,,,2048841.0,23343.0,2002318.0,,0,0
13,2022-02-08,UP,Sitapur,,,,15560.0,187.0,14978.0,,2022-10-19T23:16:34.629040+05:30,,,,2048841.0,23343.0,2002318.0,,0,0
14,2022-02-08,UP,Agra,,,,35698.0,464.0,34851.0,,2022-10-19T23:16:34.629040+05:30,,,,2048841.0,23343.0,2002318.0,,0,0
15,2022-02-08,UP,Jalaun,,,,13803.0,206.0,13225.0,,2022-10-19T23:16:34.629040+05:30,,,,2048841.0,23343.0,2002318.0,,0,0
16,2022-02-08,UP,Bulandshahr,,,,26349.0,249.0,25749.0,,2022-10-19T23:16:34.629040+05:30,,,,2048841.0,23343.0,2002318.0,,0,0
17,2022-02-08,UP,Pilibhit,,,,12758.0,202.0,12210.0,,2022-10-19T23:16:34.629040+05:30,,,,2048841.0,23343.0,2002318.0,,0,0
18,2022-02-08,UP,Barabanki,,,,23522.0,226.0,22968.0,,2022-10-19T23:16:34.629040+05:30,,,,2048841.0,23343.0,2002318.0,,0,0
19,2022-02-08,UP,Budaun,,,,17810.0,101.0,17390.0,,2022-10-19T23:16:34.629040+05:30,,,,2048841.0,23343.0,2002318.0,,0,0
20,2022-02-08,UP,Hardoi,,,,17108.0,362.0,16442.0,,2022-10-19T23:16:34.629040+05:30,,,,2048841.0,23343.0,2002318.0,,0,0
21,2022-02-08,UP,Lalitpur,,,,14479.0,130.0,14049.0,,2022-10-19T23:16:34.629040+05:30,,,,2048841.0,23343.0,2002318.0,,0,0
22,2022-02-08,UP,Siddharthnagar,,,,11461.0,102.0,11070.0,,2022-10-19T23:16:34.629040+05:30,,,,2048841.0,23343.0,2002318.0,,0,0
23,2022-02-08,UP,Unnao,,,,16910.0,256.0,16372.0,,2022-10-19T23:16:34.629040+05:30,,,,2048841.0,23343.0,2002318.0,,0,0
24,2022-02-08,UP,Azamgarh,,,,19526.0,234.0,19011.0,,2022-10-19T23:16:34.629040+05:30,,,,2048841.0,23343.0,2002318.0,,0,0
25,2022-02-08,UP,Deoria,,,,22402.0,227.0,21919.0,,2022-10-19T23:16:34.629040+05:30,,,,2048841.0,23343.0,2002318.0,,0,0
26,2022-02-08,UP,Maharajganj,,,,14419.0,145.0,14026.0,,2022-10-19T23:16:34.629040+05:30,,,,2048841.0,23343.0,2002318.0,,0,0
27,2022-02-08,UP,Jaunpur,,,,24368.0,243.0,23881.0,,2022-10-19T23:16:34.629040+05:30,,,,2048841.0,23343.0,2002318.0,,0,0
28,2022-02-08,UP,Ghazipur,,,,24032.0,291.0,23504.0,,2022-10-19T23:16:34.629040+05:30,,,,2048841.0,23343.0,2002318.0,,0,0
29,2022-02-08,UP,Kannauj,,,,10679.0,119.0,10343.0,,2022-10-19T23:16:34.629040+05:30,,,,2048841.0,23343.0,2002318.0,,0,0
30,2022-02-08,UP,Muzaffarnagar,,,,38468.0,276.0,37987.0,,2022-10-19T23:16:34.629040+05:30,,,,2048841.0,23343.0,2002318.0,,0,0
31,2022-02-08,UP,Sultanpur,,,,16785.0,144.0,16439.0,,2022-10-19T23:16:34.629040+05:30,,,,2048841.0,23343.0,2002318.0,,0,0
32,2022-02-08,UP,Aligarh,,,,25459.0,113.0,25146.0,,2022-10-19T23:16:34.629040+05:30,,,,2048841.0,23343.0,2002318.0,,0,0
33,2022-02-08,UP,Bahraich,,,,13378.0,178.0,13001.0,,2022-10-19T23:16:34.629040+05:30,,,,2048841.0,23343.0,2002318.0,,0,0
34,2022-02-08,UP,Sonbhadra,,,,18733.0,256.0,18281.0,,2022-10-19T23:16:34.629040+05:30,,,,2048841.0,23343.0,2002318.0,,0,0
35,2022-02-08,UP,Fatehpur,,,,8164.0,141.0,7845.0,,2022-10-19T23:16:34.629040+05:30,,,,2048841.0,23343.0,2002318.0,,0,0
36,2022-02-08,UP,Bijnor,,,,18327.0,136.0,18015.0,,2022-10-19T23:16:34.629040+05:30,,,,2048841.0,23343.0,2002318.0,,0,0
37,2022-02-08,UP,Banda,,,,12074.0,163.0,11740.0,,2022-10-19T23:16:34.629040+05:30,,,,2048841.0,23343.0,2002318.0,,0,0
38,2022-02-08,UP,Saharanpur,,,,38677.0,425.0,38089.0,,2022-10-19T23:16:34.629040+05:30,,,,2048841.0,23343.0,2002318.0,,0,0
39,2022-02-08,UP,Hamirpur,,,,5998.0,102.0,5736.0,,2022-10-19T23:16:34.629040+05:30,,,,2048841.0,23343.0,2002318.0,,0,0
40,2022-02-08,UP,Shamli,,,,16674.0,48.0,16467.0,,2022-10-19T23:16:34.629040+05:30,,,,2048841.0,23343.0,2002318.0,,0,0
41,2022-02-08,UP,Hapur,,,,15349.0,222.0,14969.0,,2022-10-19T23:16:34.629040+05:30,,,,2048841.0,23343.0,2002318.0,,0,0
42,2022-02-08,UP,Ambedkar Nagar,,,,5952.0,159.0,5636.0,,2022-10-19T23:16:34.629040+05:30,,,,2048841.0,23343.0,2002318.0,,0,0
43,2022-02-08,UP,Mathura,,,,25823.0,406.0,25261.0,,2022-10-19T23:16:34.629040+05:30,,,,2048841.0,23343.0,2002318.0,,0,0
