,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,9925,9604,129,2022-02-08,TT,42339611,504062,40840658,2022-02-08 12:10:11.441352,742908121,2022-02-07 00:00:00,1346534,1701642548,952457943,734608556,14576049,646970,327649,312771,6550,https://www.icmr.gov.in/,67597,1188,180456,434343,4048748,1226986,5710077,107,1451,244,1802,10,17,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2305052,2227985,14672,2022-02-08,TT,42339611,504062,40840658,2022-02-08 12:10:11.441352,742908121,2022-02-07 00:00:00,1346534,1701642548,952457943,734608556,14576049,82209368,42942307,38190199,1076862,https://www.icmr.gov.in/,67597,1188,180456,434343,4048748,1226986,5710077,13608,185289,27098,225995,1597,8766,8,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,63619,61884,292,2022-02-08,TT,42339611,504062,40840658,2022-02-08 12:10:11.441352,742908121,2022-02-07 00:00:00,1346534,1701642548,952457943,734608556,14576049,1590075,879920,690811,19344,https://www.icmr.gov.in/,67597,1188,180456,434343,4048748,1226986,5710077,808,2299,710,3817,140,295,1,,,1332900000,Arunachal Pradesh,1504000
3,Assam,721937,706931,6571,2022-02-08,TT,42339611,504062,40840658,2022-02-08 12:10:11.441352,742908121,2022-02-07 00:00:00,1346534,1701642548,952457943,734608556,14576049,41911344,23231704,18485852,193788,https://www.icmr.gov.in/,67597,1188,180456,434343,4048748,1226986,5710077,13577,113696,6575,133848,557,1813,10,,,1332900000,Assam,34293000
4,Bihar,827547,812953,12239,2022-02-08,TT,42339611,504062,40840658,2022-02-08 12:10:11.441352,742908121,2022-02-07 00:00:00,1346534,1701642548,952457943,734608556,14576049,114455128,65092355,48773424,589349,https://www.icmr.gov.in/,67597,1188,180456,434343,4048748,1226986,5710077,104948,261803,14362,381113,235,328,3,,,1332900000,Bihar,119520000
5,Chandigarh,90811,88347,1141,2022-02-08,TT,42339611,504062,40840658,2022-02-08 12:10:11.441352,742908121,2022-02-07 00:00:00,1346534,1701642548,952457943,734608556,14576049,1994221,1116218,858481,19522,https://www.icmr.gov.in/,67597,1188,180456,434343,4048748,1226986,5710077,821,2108,726,3655,96,342,2,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1140467,1112810,13951,2022-02-08,TT,42339611,504062,40840658,2022-02-08 12:10:11.441352,742908121,2022-02-07 00:00:00,1346534,1701642548,952457943,734608556,14576049,34841871,19431994,15115743,294134,https://www.icmr.gov.in/,67597,1188,180456,434343,4048748,1226986,5710077,18206,139555,5814,163575,1292,4180,14,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11402,11303,4,2022-02-08,TT,42339611,504062,40840658,2022-02-08 12:10:11.441352,742908121,2022-02-07 00:00:00,1346534,1701642548,952457943,734608556,14576049,1344355,751858,586134,6363,https://www.icmr.gov.in/,67597,1188,180456,434343,4048748,1226986,5710077,225,2673,174,3072,4,5,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,1845084,1811201,25998,2022-02-08,TT,42339611,504062,40840658,2022-02-08 12:10:11.441352,742908121,2022-02-07 00:00:00,1346534,1701642548,952457943,734608556,14576049,30079238,17104067,12645707,329464,https://www.icmr.gov.in/,67597,1188,180456,434343,4048748,1226986,5710077,21316,71122,9148,101586,1151,2120,15,,,1332900000,Delhi,19814000
9,Goa,242659,234534,3748,2022-02-08,TT,42339611,504062,40840658,2022-02-08 12:10:11.441352,742908121,2022-02-07 00:00:00,1346534,1701642548,952457943,734608556,14576049,2612987,1386869,1201557,24561,https://www.icmr.gov.in/,67597,1188,180456,434343,4048748,1226986,5710077,654,3684,784,5122,221,500,8,,,1332900000,Goa,1540000
10,Gujarat,1203150,1153818,10688,2022-02-08,TT,42339611,504062,40840658,2022-02-08 12:10:11.441352,742908121,2022-02-07 00:00:00,1346534,1701642548,952457943,734608556,14576049,99893193,51536859,46759049,1597285,https://www.icmr.gov.in/,67597,1188,180456,434343,4048748,1226986,5710077,42951,203099,33616,279666,2909,8862,21,,,1332900000,Gujarat,67936000
11,Haryana,966094,943876,10416,2022-02-08,TT,42339611,504062,40840658,2022-02-08 12:10:11.441352,742908121,2022-02-07 00:00:00,1346534,1701642548,952457943,734608556,14576049,39831526,22623672,17031863,175991,https://www.icmr.gov.in/,67597,1188,180456,434343,4048748,1226986,5710077,24051,89272,6976,120299,1231,3544,21,,,1332900000,Haryana,28672000
12,Himachal Pradesh,277236,267754,4051,2022-02-08,TT,42339611,504062,40840658,2022-02-08 12:10:11.441352,742908121,2022-02-07 00:00:00,1346534,1701642548,952457943,734608556,14576049,12171807,6296076,5757014,118717,https://www.icmr.gov.in/,67597,1188,180456,434343,4048748,1226986,5710077,3643,40762,5027,49432,714,1555,8,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,447334,427689,4721,2022-02-08,TT,42339611,504062,40840658,2022-02-08 12:10:11.441352,742908121,2022-02-07 00:00:00,1346534,1701642548,952457943,734608556,14576049,20821771,10583329,10021486,216956,https://www.icmr.gov.in/,67597,1188,180456,434343,4048748,1226986,5710077,16022,34845,6843,57710,686,3168,6,,,1332900000,Jammu and Kashmir,13203000
14,Jharkhand,431905,424171,5313,2022-02-08,TT,42339611,504062,40840658,2022-02-08 12:10:11.441352,742908121,2022-02-07 00:00:00,1346534,1701642548,952457943,734608556,14576049,35239024,21778243,13286831,173950,https://www.icmr.gov.in/,67597,1188,180456,434343,4048748,1226986,5710077,24347,52715,3778,80840,280,473,2,,,1332900000,Jharkhand,37403000
15,Karnataka,3902309,3775799,39396,2022-02-08,TT,42339611,504062,40840658,2022-02-08 12:10:11.441352,742908121,2022-02-07 00:00:00,1346534,1701642548,952457943,734608556,14576049,97429424,51881516,44640954,906954,https://www.icmr.gov.in/,67597,1188,180456,434343,4048748,1226986,5710077,21537,197535,19911,238983,6151,16802,49,,,1332900000,Karnataka,65798000
16,Kerala,6293907,5932609,59115,2022-02-08,TT,42339611,504062,40840658,2022-02-08 12:10:11.441352,742908121,2022-02-07 00:00:00,1346534,1701642548,952457943,734608556,14576049,51452148,27967007,22759783,725358,https://www.icmr.gov.in/,67597,1188,180456,434343,4048748,1226986,5710077,12445,58318,39017,109780,22524,49586,860,,,1332900000,Kerala,35125000
17,Ladakh,26992,25884,226,2022-02-08,TT,42339611,504062,40840658,2022-02-08 12:10:11.441352,742908121,2022-02-07 00:00:00,1346534,1701642548,952457943,734608556,14576049,429293,226193,180554,22546,https://www.icmr.gov.in/,67597,1188,180456,434343,4048748,1226986,5710077,88,698,718,1504,50,155,0,,,1332900000,Ladakh,293000
18,Lakshadweep,11241,11041,52,2022-02-08,TT,42339611,504062,40840658,2022-02-08 12:10:11.441352,742908121,2022-02-07 00:00:00,1346534,1701642548,952457943,734608556,14576049,115964,59410,54490,2064,https://www.icmr.gov.in/,67597,1188,180456,434343,4048748,1226986,5710077,2,69,5,76,25,29,0,,,1332900000,Lakshadweep,68000
