,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,2022-01-20,AS,7929,12,1960,0,33427,97217,10243,2759,39769.0,68.0,12368.0,,165255.0,540121.0,90532.0,Airport Quarantine,,,,,0,0,0,,,,,,0.0,0.0,0.0,0,,,,,,,,0,0,0,0,2022-01-21 12:42:45.716885,34293000,,,,678057,6260,629332,,23006298,17370403,90532,0,0.0,0.0
1,2022-01-20,AS,7929,12,1960,0,33427,97217,10243,2759,39769.0,68.0,12368.0,,165255.0,540121.0,90532.0,Baksa,,,,,662,2394,65,,,,,,3418.0,13086.0,852.0,953773,,,,,,,,643524,455314,852,0,2022-01-21 12:42:45.716885,34293000,,,,678057,6260,629332,,23006298,17370403,90532,0,0.0,0.0
2,2022-01-20,AS,7929,12,1960,0,33427,97217,10243,2759,39769.0,68.0,12368.0,,165255.0,540121.0,90532.0,Barpeta,,,,,1235,4003,442,,,,,,8692.0,25513.0,4627.0,1693190,,,,,,,,1230455,1031000,4627,0,2022-01-21 12:42:45.716885,34293000,,,,678057,6260,629332,,23006298,17370403,90532,0,0.0,0.0
3,2022-01-20,AS,7929,12,1960,0,33427,97217,10243,2759,39769.0,68.0,12368.0,,165255.0,540121.0,90532.0,Biswanath,,,,,1718,1434,109,,,,,,5833.0,8658.0,1445.0,612491,,,,,,,,514142,367670,1445,0,2022-01-21 12:42:45.716885,34293000,,,,678057,6260,629332,,23006298,17370403,90532,0,0.0,0.0
4,2022-01-20,AS,7929,12,1960,0,33427,97217,10243,2759,39769.0,68.0,12368.0,,165255.0,540121.0,90532.0,Bongaigaon,,,,,375,1372,397,,,,,,2217.0,8813.0,2289.0,732639,,,,,,,,552863,440317,2289,0,2022-01-21 12:42:45.716885,34293000,,,,678057,6260,629332,,23006298,17370403,90532,0,0.0,0.0
5,2022-01-20,AS,7929,12,1960,0,33427,97217,10243,2759,39769.0,68.0,12368.0,,165255.0,540121.0,90532.0,Cachar,,,,,2099,11073,358,,,,,,8773.0,32401.0,3454.0,1736319,,,,,,,,1225498,884466,3454,0,2022-01-21 12:42:45.716885,34293000,,,,678057,6260,629332,,23006298,17370403,90532,0,0.0,0.0
6,2022-01-20,AS,7929,12,1960,0,33427,97217,10243,2759,39769.0,68.0,12368.0,,165255.0,540121.0,90532.0,Charaideo,,,,,306,1367,105,,,,,,1504.0,8294.0,789.0,0,,,,,,,,351106,239490,789,0,2022-01-21 12:42:45.716885,34293000,,,,678057,6260,629332,,23006298,17370403,90532,0,0.0,0.0
7,2022-01-20,AS,7929,12,1960,0,33427,97217,10243,2759,39769.0,68.0,12368.0,,165255.0,540121.0,90532.0,Chirang,,,,,521,910,173,,,,,,2985.0,7494.0,1881.0,481818,,,,,,,,328452,227115,1881,0,2022-01-21 12:42:45.716885,34293000,,,,678057,6260,629332,,23006298,17370403,90532,0,0.0,0.0
8,2022-01-20,AS,7929,12,1960,0,33427,97217,10243,2759,39769.0,68.0,12368.0,,165255.0,540121.0,90532.0,Darrang,,,,,785,3215,296,,,,,,3436.0,17714.0,2038.0,908090,,,,,,,,676497,488525,2038,0,2022-01-21 12:42:45.716885,34293000,,,,678057,6260,629332,,23006298,17370403,90532,0,0.0,0.0
9,2022-01-20,AS,7929,12,1960,0,33427,97217,10243,2759,39769.0,68.0,12368.0,,165255.0,540121.0,90532.0,Dhemaji,,,,,778,1536,109,,,,,,3706.0,8209.0,807.0,688077,,,,,,,,493692,353244,807,0,2022-01-21 12:42:45.716885,34293000,,,,678057,6260,629332,,23006298,17370403,90532,0,0.0,0.0
10,2022-01-20,AS,7929,12,1960,0,33427,97217,10243,2759,39769.0,68.0,12368.0,,165255.0,540121.0,90532.0,Dhubri,,,,,2805,3307,217,,,,,,10158.0,28521.0,3626.0,1948632,,,,,,,,1087304,833102,3626,0,2022-01-21 12:42:45.716885,34293000,,,,678057,6260,629332,,23006298,17370403,90532,0,0.0,0.0
11,2022-01-20,AS,7929,12,1960,0,33427,97217,10243,2759,39769.0,68.0,12368.0,,165255.0,540121.0,90532.0,Dibrugarh,,,,,1353,3261,423,,,,,,6049.0,19161.0,5777.0,1327748,,,,,,,,1028770,799652,5777,0,2022-01-21 12:42:45.716885,34293000,,,,678057,6260,629332,,23006298,17370403,90532,0,0.0,0.0
12,2022-01-20,AS,7929,12,1960,0,33427,97217,10243,2759,39769.0,68.0,12368.0,,165255.0,540121.0,90532.0,Dima Hasao,,,,,166,383,69,,,,,,1243.0,2952.0,985.0,213529,,,,,,,,144324,97493,985,0,2022-01-21 12:42:45.716885,34293000,,,,678057,6260,629332,,23006298,17370403,90532,0,0.0,0.0
13,2022-01-20,AS,7929,12,1960,0,33427,97217,10243,2759,39769.0,68.0,12368.0,,165255.0,540121.0,90532.0,Goalpara,,,,,951,3385,252,,,,,,6033.0,19851.0,1338.0,1008959,,,,,,,,751106,563119,1338,0,2022-01-21 12:42:45.716885,34293000,,,,678057,6260,629332,,23006298,17370403,90532,0,0.0,0.0
14,2022-01-20,AS,7929,12,1960,0,33427,97217,10243,2759,39769.0,68.0,12368.0,,165255.0,540121.0,90532.0,Golaghat,,,,,1949,4220,313,,,,,,8147.0,19234.0,2682.0,1058674,,,,,,,,815222,608433,2682,0,2022-01-21 12:42:45.716885,34293000,,,,678057,6260,629332,,23006298,17370403,90532,0,0.0,0.0
15,2022-01-20,AS,7929,12,1960,0,33427,97217,10243,2759,39769.0,68.0,12368.0,,165255.0,540121.0,90532.0,Hailakandi,,,,,245,1533,102,,,,,,1378.0,8005.0,1258.0,659260,,,,,,,,468182,337915,1258,0,2022-01-21 12:42:45.716885,34293000,,,,678057,6260,629332,,23006298,17370403,90532,0,0.0,0.0
16,2022-01-20,AS,7929,12,1960,0,33427,97217,10243,2759,39769.0,68.0,12368.0,,165255.0,540121.0,90532.0,Hojai,,,,,811,1989,141,,,,,,2598.0,10482.0,1398.0,931218,,,,,,,,680712,563533,1398,0,2022-01-21 12:42:45.716885,34293000,,,,678057,6260,629332,,23006298,17370403,90532,0,0.0,0.0
17,2022-01-20,AS,7929,12,1960,0,33427,97217,10243,2759,39769.0,68.0,12368.0,,165255.0,540121.0,90532.0,Jorhat,,,,,864,1725,483,,,,,,5315.0,14028.0,4358.0,1091295,,,,,,,,744280,591489,4358,0,2022-01-21 12:42:45.716885,34293000,,,,678057,6260,629332,,23006298,17370403,90532,0,0.0,0.0
18,2022-01-20,AS,7929,12,1960,0,33427,97217,10243,2759,39769.0,68.0,12368.0,,165255.0,540121.0,90532.0,Kamrup,,,,,1935,5711,785,,,,,,8558.0,33563.0,4798.0,1517202,,,,,,,,1252409,981876,4798,0,2022-01-21 12:42:45.716885,34293000,,,,678057,6260,629332,,23006298,17370403,90532,0,0.0,0.0
19,2022-01-20,AS,7929,12,1960,0,33427,97217,10243,2759,39769.0,68.0,12368.0,,165255.0,540121.0,90532.0,Kamrup Metropolitan,,,,,2048,3327,1594,,,,,,13358.0,22013.0,15032.0,1260419,,,,,,,,1382773,1205513,15032,0,2022-01-21 12:42:45.716885,34293000,,,,678057,6260,629332,,23006298,17370403,90532,0,0.0,0.0
20,2022-01-20,AS,7929,12,1960,0,33427,97217,10243,2759,39769.0,68.0,12368.0,,165255.0,540121.0,90532.0,Karbi Anglong,,,,,929,2479,371,,,,,,7524.0,15394.0,2229.0,965280,,,,,,,,423794,289808,2229,0,2022-01-21 12:42:45.716885,34293000,,,,678057,6260,629332,,23006298,17370403,90532,0,0.0,0.0
21,2022-01-20,AS,7929,12,1960,0,33427,97217,10243,2759,39769.0,68.0,12368.0,,165255.0,540121.0,90532.0,Karimganj,,,,,954,4849,253,,,,,,4423.0,23327.0,1987.0,1217002,,,,,,,,761925,578257,1987,0,2022-01-21 12:42:45.716885,34293000,,,,678057,6260,629332,,23006298,17370403,90532,0,0.0,0.0
22,2022-01-20,AS,7929,12,1960,0,33427,97217,10243,2759,39769.0,68.0,12368.0,,165255.0,540121.0,90532.0,Kokrajhar,,,,,1094,2482,352,,,,,,5873.0,13534.0,2922.0,886999,,,,,,,,599549,404787,2922,0,2022-01-21 12:42:45.716885,34293000,,,,678057,6260,629332,,23006298,17370403,90532,0,0.0,0.0
23,2022-01-20,AS,7929,12,1960,0,33427,97217,10243,2759,39769.0,68.0,12368.0,,165255.0,540121.0,90532.0,Lakhimpur,,,,,800,2876,163,,,,,,4596.0,14607.0,1321.0,1040644,,,,,,,,782417,600830,1321,0,2022-01-21 12:42:45.716885,34293000,,,,678057,6260,629332,,23006298,17370403,90532,0,0.0,0.0
24,2022-01-20,AS,7929,12,1960,0,33427,97217,10243,2759,39769.0,68.0,12368.0,,165255.0,540121.0,90532.0,Majuli,,,,,35,413,82,,,,,,316.0,1523.0,500.0,167304,,,,,,,,137676,117801,500,0,2022-01-21 12:42:45.716885,34293000,,,,678057,6260,629332,,23006298,17370403,90532,0,0.0,0.0
25,2022-01-20,AS,7929,12,1960,0,33427,97217,10243,2759,39769.0,68.0,12368.0,,165255.0,540121.0,90532.0,Morigaon,,,,,985,3379,144,,,,,,3761.0,19664.0,1626.0,957853,,,,,,,,690430,471418,1626,0,2022-01-21 12:42:45.716885,34293000,,,,678057,6260,629332,,23006298,17370403,90532,0,0.0,0.0
26,2022-01-20,AS,7929,12,1960,0,33427,97217,10243,2759,39769.0,68.0,12368.0,,165255.0,540121.0,90532.0,Nagaon,,,,,1520,4426,541,,,,,,7338.0,43033.0,5005.0,2826006,,,,,,,,1335926,1015851,5005,0,2022-01-21 12:42:45.716885,34293000,,,,678057,6260,629332,,23006298,17370403,90532,0,0.0,0.0
27,2022-01-20,AS,7929,12,1960,0,33427,97217,10243,2759,39769.0,68.0,12368.0,,165255.0,540121.0,90532.0,Nalbari,,,,,1245,3012,240,,,,,,4119.0,14413.0,1842.0,769919,,,,,,,,547491,421540,1842,0,2022-01-21 12:42:45.716885,34293000,,,,678057,6260,629332,,23006298,17370403,90532,0,0.0,0.0
28,2022-01-20,AS,7929,12,1960,0,33427,97217,10243,2759,39769.0,68.0,12368.0,,165255.0,540121.0,90532.0,Other State,,,,,0,0,0,,,,,,0.0,0.0,0.0,0,,,,,,,,0,0,0,0,2022-01-21 12:42:45.716885,34293000,,,,678057,6260,629332,,23006298,17370403,90532,0,0.0,0.0
29,2022-01-20,AS,7929,12,1960,0,33427,97217,10243,2759,39769.0,68.0,12368.0,,165255.0,540121.0,90532.0,Sivasagar,,,,,823,2333,370,,,,,,4254.0,12750.0,2313.0,1150253,,,,,,,,525721,408872,2313,0,2022-01-21 12:42:45.716885,34293000,,,,678057,6260,629332,,23006298,17370403,90532,0,0.0,0.0
30,2022-01-20,AS,7929,12,1960,0,33427,97217,10243,2759,39769.0,68.0,12368.0,,165255.0,540121.0,90532.0,Sonitpur,,,,,1109,2265,458,,,,,,5294.0,13874.0,5331.0,1925975,,,,,,,,862582,715631,5331,0,2022-01-21 12:42:45.716885,34293000,,,,678057,6260,629332,,23006298,17370403,90532,0,0.0,0.0
