,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,2022-01-20,TT,347254,703,251777,2182108,2871223,4105050,572070,387581,1983898.0,3046.0,1234100.0,12439854.0,20513718.0,26387550.0,6607643.0,Andaman and Nicobar Islands,95,0,73,0,177,241,195,128,568.0,0.0,564.0,0.0,2287.0,1467.0,3352.0,397000,0,0,0,9033,129,8439,0,323082,299000,3352,0,2022-01-21 13:30:00.843855,1332900000,2022-01-20 00:00:00,https://www.icmr.gov.in/,0,38566027,488396,36058806,711538938,923635692,674069267,6607643,0,0.0,0.0
1,2022-01-20,TT,347254,703,251777,2182108,2871223,4105050,572070,387581,1983898.0,3046.0,1234100.0,12439854.0,20513718.0,26387550.0,6607643.0,Andhra Pradesh,12615,5,3674,0,64564,278544,45216,1944,47829.0,20.0,8142.0,0.0,238293.0,1585413.0,389564.0,52221000,0,0,0,2140056,14527,2071658,0,42552287,34088850,389564,0,2022-01-21 13:30:00.843855,1332900000,2022-01-20 00:00:00,https://www.icmr.gov.in/,0,38566027,488396,36058806,711538938,923635692,674069267,6607643,0,0.0,0.0
2,2022-01-20,TT,347254,703,251777,2182108,2871223,4105050,572070,387581,1983898.0,3046.0,1234100.0,12439854.0,20513718.0,26387550.0,6607643.0,Arunachal Pradesh,449,0,127,0,1578,1120,759,97,2133.0,0.0,649.0,0.0,15673.0,8859.0,10744.0,1504000,0,0,0,58271,282,55729,0,865690,671891,10744,0,2022-01-21 13:30:00.843855,1332900000,2022-01-20 00:00:00,https://www.icmr.gov.in/,0,38566027,488396,36058806,711538938,923635692,674069267,6607643,0,0.0,0.0
3,2022-01-20,TT,347254,703,251777,2182108,2871223,4105050,572070,387581,1983898.0,3046.0,1234100.0,12439854.0,20513718.0,26387550.0,6607643.0,Assam,7929,12,1960,0,33427,97217,10243,2759,39769.0,68.0,12368.0,0.0,165255.0,540121.0,90532.0,34293000,0,0,0,678057,6260,629332,0,23006298,17370403,90532,0,2022-01-21 13:30:00.843855,1332900000,2022-01-20 00:00:00,https://www.icmr.gov.in/,0,38566027,488396,36058806,711538938,923635692,674069267,6607643,0,0.0,0.0
4,2022-01-20,TT,347254,703,251777,2182108,2871223,4105050,572070,387581,1983898.0,3046.0,1234100.0,12439854.0,20513718.0,26387550.0,6607643.0,Bihar,3475,6,7277,0,211589,207184,20839,6066,33891.0,41.0,38553.0,0.0,1272299.0,1230864.0,310875.0,119520000,0,0,0,802742,12162,763906,0,62966546,45462590,310875,0,2022-01-21 13:30:00.843855,1332900000,2022-01-20 00:00:00,https://www.icmr.gov.in/,0,38566027,488396,36058806,711538938,923635692,674069267,6607643,0,0.0,0.0
5,2022-01-20,TT,347254,703,251777,2182108,2871223,4105050,572070,387581,1983898.0,3046.0,1234100.0,12439854.0,20513718.0,26387550.0,6607643.0,Chandigarh,1294,2,1336,0,1671,1530,640,978,9922.0,11.0,5805.0,0.0,19744.0,14259.0,9235.0,1179000,0,0,0,82563,1095,71546,0,1101227,837133,9235,0,2022-01-21 13:30:00.843855,1332900000,2022-01-20 00:00:00,https://www.icmr.gov.in/,0,38566027,488396,36058806,711538938,923635692,674069267,6607643,0,0.0,0.0
6,2022-01-20,TT,347254,703,251777,2182108,2871223,4105050,572070,387581,1983898.0,3046.0,1234100.0,12439854.0,20513718.0,26387550.0,6607643.0,Chhattisgarh,5649,15,5919,0,18305,95411,7893,6531,37103.0,63.0,34101.0,0.0,171790.0,481811.0,154947.0,28724000,0,0,0,1081178,13697,1035745,0,19128925,13405893,154947,0,2022-01-21 13:30:00.843855,1332900000,2022-01-20 00:00:00,https://www.icmr.gov.in/,0,38566027,488396,36058806,711538938,923635692,674069267,6607643,0,0.0,0.0
7,2022-01-20,TT,347254,703,251777,2182108,2871223,4105050,572070,387581,1983898.0,3046.0,1234100.0,12439854.0,20513718.0,26387550.0,6607643.0,Dadra and Nagar Haveli and Daman and Diu,35,0,23,0,413,947,188,39,228.0,0.0,147.0,0.0,4533.0,7332.0,3673.0,959000,0,0,0,11110,4,10863,0,747729,557722,3673,0,2022-01-21 13:30:00.843855,1332900000,2022-01-20 00:00:00,https://www.icmr.gov.in/,0,38566027,488396,36058806,711538938,923635692,674069267,6607643,0,0.0,0.0
8,2022-01-20,TT,347254,703,251777,2182108,2871223,4105050,572070,387581,1983898.0,3046.0,1234100.0,12439854.0,20513718.0,26387550.0,6607643.0,Delhi,12306,43,18815,0,45434,32694,13854,43048,113689.0,232.0,138887.0,0.0,449023.0,239271.0,189429.0,19814000,0,0,0,1760272,25503,1666039,0,16765042,12077793,189429,0,2022-01-21 13:30:00.843855,1332900000,2022-01-20 00:00:00,https://www.icmr.gov.in/,0,38566027,488396,36058806,711538938,923635692,674069267,6607643,0,0.0,0.0
9,2022-01-20,TT,347254,703,251777,2182108,2871223,4105050,572070,387581,1983898.0,3046.0,1234100.0,12439854.0,20513718.0,26387550.0,6607643.0,Goa,3390,9,3728,0,608,1240,1074,4106,21673.0,42.0,16058.0,0.0,7933.0,10661.0,13545.0,1540000,0,0,0,222497,3585,196452,0,1375167,1144470,13545,0,2022-01-21 13:30:00.843855,1332900000,2022-01-20 00:00:00,https://www.icmr.gov.in/,0,38566027,488396,36058806,711538938,923635692,674069267,6607643,0,0.0,0.0
