,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,2022-01-20,MZ,1199,0,927,0,1938,1290,1288,2372,6715.0,11.0,5416.0,,16269.0,7635.0,11398.0,Aizawl,,,,,623,400,573,,,,,,4816.0,2885.0,4902.0,404054,,,,,,,,340080,272493,4902,0,2022-01-21 12:42:45.716885,1192000,,,,157253,576,147330,,801015,604645,11398,0,0.0,0.0
1,2022-01-20,MZ,1199,0,927,0,1938,1290,1288,2372,6715.0,11.0,5416.0,,16269.0,7635.0,11398.0,Champhai,,,,,295,216,160,,,,,,2098.0,844.0,1267.0,125370,,,,,,,,82131,62909,1267,0,2022-01-21 12:42:45.716885,1192000,,,,157253,576,147330,,801015,604645,11398,0,0.0,0.0
2,2022-01-20,MZ,1199,0,927,0,1938,1290,1288,2372,6715.0,11.0,5416.0,,16269.0,7635.0,11398.0,Hnahthial,,,,,0,0,0,,,,,,0.0,0.0,0.0,0,,,,,,,,0,0,0,0,2022-01-21 12:42:45.716885,1192000,,,,157253,576,147330,,801015,604645,11398,0,0.0,0.0
3,2022-01-20,MZ,1199,0,927,0,1938,1290,1288,2372,6715.0,11.0,5416.0,,16269.0,7635.0,11398.0,Khawzawl,,,,,0,0,0,,,,,,0.0,0.0,0.0,0,,,,,,,,0,0,0,0,2022-01-21 12:42:45.716885,1192000,,,,157253,576,147330,,801015,604645,11398,0,0.0,0.0
4,2022-01-20,MZ,1199,0,927,0,1938,1290,1288,2372,6715.0,11.0,5416.0,,16269.0,7635.0,11398.0,Kolasib,,,,,120,81,150,,,,,,1044.0,1007.0,1145.0,83054,,,,,,,,56351,41933,1145,0,2022-01-21 12:42:45.716885,1192000,,,,157253,576,147330,,801015,604645,11398,0,0.0,0.0
5,2022-01-20,MZ,1199,0,927,0,1938,1290,1288,2372,6715.0,11.0,5416.0,,16269.0,7635.0,11398.0,Lawngtlai,,,,,468,349,25,,,,,,1906.0,1049.0,341.0,117444,,,,,,,,77456,39811,341,0,2022-01-21 12:42:45.716885,1192000,,,,157253,576,147330,,801015,604645,11398,0,0.0,0.0
6,2022-01-20,MZ,1199,0,927,0,1938,1290,1288,2372,6715.0,11.0,5416.0,,16269.0,7635.0,11398.0,Lunglei,,,,,133,41,157,,,,,,3332.0,381.0,1075.0,154094,,,,,,,,108568,86215,1075,0,2022-01-21 12:42:45.716885,1192000,,,,157253,576,147330,,801015,604645,11398,0,0.0,0.0
7,2022-01-20,MZ,1199,0,927,0,1938,1290,1288,2372,6715.0,11.0,5416.0,,16269.0,7635.0,11398.0,Mamit,,,,,94,25,8,,,,,,1248.0,626.0,1011.0,85757,,,,,,,,51325,36485,1011,0,2022-01-21 12:42:45.716885,1192000,,,,157253,576,147330,,801015,604645,11398,0,0.0,0.0
8,2022-01-20,MZ,1199,0,927,0,1938,1290,1288,2372,6715.0,11.0,5416.0,,16269.0,7635.0,11398.0,Saiha,,,,,204,176,74,,,,,,1512.0,678.0,468.0,56366,,,,,,,,39084,25973,468,0,2022-01-21 12:42:45.716885,1192000,,,,157253,576,147330,,801015,604645,11398,0,0.0,0.0
9,2022-01-20,MZ,1199,0,927,0,1938,1290,1288,2372,6715.0,11.0,5416.0,,16269.0,7635.0,11398.0,Saitual,,,,,0,0,0,,,,,,0.0,0.0,0.0,0,,,,,,,,0,0,0,0,2022-01-21 12:42:45.716885,1192000,,,,157253,576,147330,,801015,604645,11398,0,0.0,0.0
10,2022-01-20,MZ,1199,0,927,0,1938,1290,1288,2372,6715.0,11.0,5416.0,,16269.0,7635.0,11398.0,Serchhip,,,,,1,2,141,,,,,,313.0,165.0,1189.0,64875,,,,,,,,46020,38826,1189,0,2022-01-21 12:42:45.716885,1192000,,,,157253,576,147330,,801015,604645,11398,0,0.0,0.0
11,2022-01-20,MZ,1199,0,927,0,1938,1290,1288,2372,6715.0,11.0,5416.0,,16269.0,7635.0,11398.0,Unknown,1199.0,0.0,927.0,,0,0,0,2372.0,6715.0,11.0,5416.0,,0.0,0.0,0.0,0,,,,157253.0,576.0,147330.0,,0,0,0,0,2022-01-21 12:42:45.716885,1192000,,,,157253,576,147330,,801015,604645,11398,0,0.0,0.0
