,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,2022-01-20,RJ,14079,13,10528,76467,96941,144869,34175,7090,76076.0,56.0,43486.0,443039.0,857007.0,1140806.0,556578.0,Ajmer,570,0,275,3033,3318,3554,2556,277,2798.0,2.0,1309.0,17123.0,27425.0,24601.0,38128.0,2584913,,,,42278,413,39070,703326,1986283,1641082,38128,0,2022-01-21T13:07:19.288733+05:30,77264000,,,,1084083,9044,996940,17321873,51469315,38262360,556578,0,0.0,0.0
1,2022-01-20,RJ,14079,13,10528,76467,96941,144869,34175,7090,76076.0,56.0,43486.0,443039.0,857007.0,1140806.0,556578.0,Alwar,1410,0,767,5394,1686,1422,254,315,7304.0,3.0,3058.0,30151.0,46265.0,89585.0,19546.0,3671999,,,,70438,312,62826,1389980,2845533,2101778,19546,0,2022-01-21T13:07:19.288733+05:30,77264000,,,,1084083,9044,996940,17321873,51469315,38262360,556578,0,0.0,0.0
2,2022-01-20,RJ,14079,13,10528,76467,96941,144869,34175,7090,76076.0,56.0,43486.0,443039.0,857007.0,1140806.0,556578.0,Banswara,187,0,37,1166,3676,10917,1136,22,625.0,0.0,190.0,6864.0,15507.0,31010.0,15955.0,1798194,,,,10930,104,10130,273482,1284768,936752,15955,0,2022-01-21T13:07:19.288733+05:30,77264000,,,,1084083,9044,996940,17321873,51469315,38262360,556578,0,0.0,0.0
3,2022-01-20,RJ,14079,13,10528,76467,96941,144869,34175,7090,76076.0,56.0,43486.0,443039.0,857007.0,1140806.0,556578.0,Baran,118,0,59,1202,1617,6936,696,4,636.0,1.0,135.0,5589.0,9915.0,32343.0,11641.0,1223921,,,,12775,62,12078,193645,912355,692732,11641,0,2022-01-21T13:07:19.288733+05:30,77264000,,,,1084083,9044,996940,17321873,51469315,38262360,556578,0,0.0,0.0
4,2022-01-20,RJ,14079,13,10528,76467,96941,144869,34175,7090,76076.0,56.0,43486.0,443039.0,857007.0,1140806.0,556578.0,Barmer,353,1,124,1845,4326,3636,1111,21,2210.0,2.0,840.0,12308.0,36169.0,24797.0,16022.0,2604453,,,,18977,189,16244,368168,1826854,1210504,16022,0,2022-01-21T13:07:19.288733+05:30,77264000,,,,1084083,9044,996940,17321873,51469315,38262360,556578,0,0.0,0.0
5,2022-01-20,RJ,14079,13,10528,76467,96941,144869,34175,7090,76076.0,56.0,43486.0,443039.0,857007.0,1140806.0,556578.0,Bharatpur,841,0,434,1879,2468,7970,622,149,3583.0,0.0,1637.0,12175.0,21855.0,172007.0,9451.0,2549121,,,,24983,260,21135,426138,1696724,1264892,9451,0,2022-01-21T13:07:19.288733+05:30,77264000,,,,1084083,9044,996940,17321873,51469315,38262360,556578,0,0.0,0.0
6,2022-01-20,RJ,14079,13,10528,76467,96941,144869,34175,7090,76076.0,56.0,43486.0,443039.0,857007.0,1140806.0,556578.0,Bhilwara,293,0,218,2143,3230,3680,854,110,1760.0,0.0,772.0,11520.0,32297.0,70112.0,26183.0,2410459,,,,32652,156,30497,449622,1761073,1413637,26183,0,2022-01-21T13:07:19.288733+05:30,77264000,,,,1084083,9044,996940,17321873,51469315,38262360,556578,0,0.0,0.0
7,2022-01-20,RJ,14079,13,10528,76467,96941,144869,34175,7090,76076.0,56.0,43486.0,443039.0,857007.0,1140806.0,556578.0,Bikaner,464,2,571,2667,2992,5631,1188,143,2993.0,6.0,2179.0,18045.0,28325.0,33423.0,16897.0,2367745,,,,45781,552,42322,654903,1738339,1287753,16897,0,2022-01-21T13:07:19.288733+05:30,77264000,,,,1084083,9044,996940,17321873,51469315,38262360,556578,0,0.0,0.0
8,2022-01-20,RJ,14079,13,10528,76467,96941,144869,34175,7090,76076.0,56.0,43486.0,443039.0,857007.0,1140806.0,556578.0,Bundi,64,0,90,1071,849,4379,834,0,314.0,0.0,154.0,4955.0,4708.0,20692.0,13194.0,1113725,,,,8405,48,8073,200908,917101,727625,13194,0,2022-01-21T13:07:19.288733+05:30,77264000,,,,1084083,9044,996940,17321873,51469315,38262360,556578,0,0.0,0.0
9,2022-01-20,RJ,14079,13,10528,76467,96941,144869,34175,7090,76076.0,56.0,43486.0,443039.0,857007.0,1140806.0,556578.0,Chittorgarh,512,0,349,2301,1119,991,607,114,2513.0,0.0,1320.0,13552.0,23096.0,20108.0,16381.0,1544392,,,,23426,139,21246,409305,1222226,957171,16381,0,2022-01-21T13:07:19.288733+05:30,77264000,,,,1084083,9044,996940,17321873,51469315,38262360,556578,0,0.0,0.0
