,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,8938,8366,129,2022-01-20,TT,38218773,487693,35807029,2022-01-20 12:44:52.982197,709356830,2022-01-19 00:00:00,1935180,1596764259,920764469,669964217,6035573,624821,322905,298759,3157,https://www.icmr.gov.in/,317532,491,223990,504563,4281163,2960576,7746302,265,228,257,750,159,176,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2127441,2067984,14522,2022-01-20,TT,38218773,487693,35807029,2022-01-20 12:44:52.982197,709356830,2022-01-19 00:00:00,1935180,1596764259,920764469,669964217,6035573,76642377,42487723,33810306,344348,https://www.icmr.gov.in/,317532,491,223990,504563,4281163,2960576,7746302,62709,377722,21622,462053,10057,1222,8,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,57822,55602,282,2022-01-20,TT,38218773,487693,35807029,2022-01-20 12:44:52.982197,709356830,2022-01-19 00:00:00,1935180,1596764259,920764469,669964217,6035573,1544868,864112,670771,9985,https://www.icmr.gov.in/,317532,491,223990,504563,4281163,2960576,7746302,2109,1383,918,4410,435,194,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,670128,627372,6248,2022-01-20,TT,38218773,487693,35807029,2022-01-20 12:44:52.982197,709356830,2022-01-19 00:00:00,1935180,1596764259,920764469,669964217,6035573,40326346,22972871,17273186,80289,https://www.icmr.gov.in/,317532,491,223990,504563,4281163,2960576,7746302,22944,75206,9613,107763,8339,2723,15,,,1332900000,Assam,34293000
4,Bihar,799267,756629,12156,2022-01-20,TT,38218773,487693,35807029,2022-01-20 12:44:52.982197,709356830,2022-01-19 00:00:00,1935180,1596764259,920764469,669964217,6035573,108300399,62754957,45255406,290036,https://www.icmr.gov.in/,317532,491,223990,504563,4281163,2960576,7746302,173907,199864,22628,396399,4063,7455,11,,,1332900000,Bihar,119520000
5,Chandigarh,81269,70210,1093,2022-01-20,TT,38218773,487693,35807029,2022-01-20 12:44:52.982197,709356830,2022-01-19 00:00:00,1935180,1596764259,920764469,669964217,6035573,1943754,1099556,835603,8595,https://www.icmr.gov.in/,317532,491,223990,504563,4281163,2960576,7746302,2110,1627,625,4362,1502,1112,2,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1075529,1029826,13682,2022-01-20,TT,38218773,487693,35807029,2022-01-20 12:44:52.982197,709356830,2022-01-19 00:00:00,1935180,1596764259,920764469,669964217,6035573,32568156,19110620,13310482,147054,https://www.icmr.gov.in/,317532,491,223990,504563,4281163,2960576,7746302,26375,92836,10398,129609,5625,5364,9,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11075,10840,4,2022-01-20,TT,38218773,487693,35807029,2022-01-20 12:44:52.982197,709356830,2022-01-19 00:00:00,1935180,1596764259,920764469,669964217,6035573,1307576,747316,556775,3485,https://www.icmr.gov.in/,317532,491,223990,504563,4281163,2960576,7746302,479,916,151,1546,42,27,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,1747966,1647224,25460,2022-01-20,TT,38218773,487693,35807029,2022-01-20 12:44:52.982197,709356830,2022-01-19 00:00:00,1935180,1596764259,920764469,669964217,6035573,28940282,16719608,12045099,175575,https://www.icmr.gov.in/,317532,491,223990,504563,4281163,2960576,7746302,56259,30801,12673,99733,13785,16580,35,,,1332900000,Delhi,19814000
9,Goa,219107,192724,3576,2022-01-20,TT,38218773,487693,35807029,2022-01-20 12:44:52.982197,709356830,2022-01-19 00:00:00,1935180,1596764259,920764469,669964217,6035573,2530260,1374559,1143230,12471,https://www.icmr.gov.in/,317532,491,223990,504563,4281163,2960576,7746302,1112,1463,962,3537,3936,3119,7,,,1332900000,Goa,1540000
10,Gujarat,977078,876166,10186,2022-01-20,TT,38218773,487693,35807029,2022-01-20 12:44:52.982197,709356830,2022-01-19 00:00:00,1935180,1596764259,920764469,669964217,6035573,95624296,50521505,44380706,722085,https://www.icmr.gov.in/,317532,491,223990,504563,4281163,2960576,7746302,70778,87989,52060,210827,20966,9828,12,,,1332900000,Gujarat,67936000
11,Haryana,873337,803834,10136,2022-01-20,TT,38218773,487693,35807029,2022-01-20 12:44:52.982197,709356830,2022-01-19 00:00:00,1935180,1596764259,920764469,669964217,6035573,38335132,22167347,16084283,83502,https://www.icmr.gov.in/,317532,491,223990,504563,4281163,2960576,7746302,39127,61110,6997,107234,8847,6768,12,,,1332900000,Haryana,28672000
12,Himachal Pradesh,252042,233215,3909,2022-01-20,TT,38218773,487693,35807029,2022-01-20 12:44:52.982197,709356830,2022-01-19 00:00:00,1935180,1596764259,920764469,669964217,6035573,11857201,6264227,5538331,54643,https://www.icmr.gov.in/,317532,491,223990,504563,4281163,2960576,7746302,3627,2462,4411,10500,3147,1861,7,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,372669,341854,4579,2022-01-20,TT,38218773,487693,35807029,2022-01-20 12:44:52.982197,709356830,2022-01-19 00:00:00,1935180,1596764259,920764469,669964217,6035573,20042770,10292860,9646878,103032,https://www.icmr.gov.in/,317532,491,223990,504563,4281163,2960576,7746302,21375,14757,7772,43904,5818,1255,4,,,1332900000,Jammu and Kashmir,13203000
14,Jharkhand,412939,380292,5225,2022-01-20,TT,38218773,487693,35807029,2022-01-20 12:44:52.982197,709356830,2022-01-19 00:00:00,1935180,1596764259,920764469,669964217,6035573,33115538,20623260,12411988,80290,https://www.icmr.gov.in/,317532,491,223990,504563,4281163,2960576,7746302,96090,53939,8038,158067,2617,3769,12,,,1332900000,Jharkhand,37403000
15,Karnataka,3329199,3023034,38486,2022-01-20,TT,38218773,487693,35807029,2022-01-20 12:44:52.982197,709356830,2022-01-19 00:00:00,1935180,1596764259,920764469,669964217,6035573,92447484,50889192,41199808,358484,https://www.icmr.gov.in/,317532,491,223990,504563,4281163,2960576,7746302,86332,286528,32636,405496,40499,23209,21,,,1332900000,Karnataka,65798000
16,Kerala,5464475,5244206,51160,2022-01-20,TT,38218773,487693,35807029,2022-01-20 12:44:52.982197,709356830,2022-01-19 00:00:00,1935180,1596764259,920764469,669964217,6035573,49943912,27560840,22129758,253314,https://www.icmr.gov.in/,317532,491,223990,504563,4281163,2960576,7746302,40948,16403,12915,70266,34217,8193,134,,,1332900000,Kerala,35125000
17,Ladakh,23885,22643,222,2022-01-20,TT,38218773,487693,35807029,2022-01-20 12:44:52.982197,709356830,2022-01-19 00:00:00,1935180,1596764259,920764469,669964217,6035573,407158,224845,176996,5317,https://www.icmr.gov.in/,317532,491,223990,504563,4281163,2960576,7746302,123,102,474,699,185,130,0,,,1332900000,Ladakh,293000
18,Lakshadweep,10619,10383,51,2022-01-20,TT,38218773,487693,35807029,2022-01-20 12:44:52.982197,709356830,2022-01-19 00:00:00,1935180,1596764259,920764469,669964217,6035573,114211,59312,53471,1428,https://www.icmr.gov.in/,317532,491,223990,504563,4281163,2960576,7746302,4,22,69,95,44,7,0,,,1332900000,Lakshadweep,68000
19,Maharashtra,7325825,6915407,141934,2022-01-20,TT,38218773,487693,35807029,2022-01-20 12:44:52.982197,709356830,2022-01-19 00:00:00,1935180,1596764259,920764469,669964217,6035573,144775774,85292420,59018941,464413,https://www.icmr.gov.in/,317532,491,223990,504563,4281163,2960576,7746302,146904,275393,40702,462999,43697,46591,49,,,1332900000,Maharashtra,122153000
20,Manipur,128231,124212,2015,2022-01-20,TT,38218773,487693,35807029,2022-01-20 12:44:52.982197,709356830,2022-01-19 00:00:00,1935180,1596764259,920764469,669964217,6035573,2411123,1374642,1026095,10386,https://www.icmr.gov.in/,317532,491,223990,504563,4281163,2960576,7746302,4951,1959,1117,8027,358,145,0,,,1332900000,Manipur,3103000
21,Meghalaya,87075,84139,1492,2022-01-20,TT,38218773,487693,35807029,2022-01-20 12:44:52.982197,709356830,2022-01-19 00:00:00,1935180,1596764259,920764469,669964217,6035573,2240761,1306260,921127,13374,https://www.icmr.gov.in/,317532,491,223990,504563,4281163,2960576,7746302,8555,2675,640,11870,268,142,0,,,1332900000,Meghalaya,3224000
22,Mizoram,156054,146403,576,2022-01-20,TT,38218773,487693,35807029,2022-01-20 12:44:52.982197,709356830,2022-01-19 00:00:00,1935180,1596764259,920764469,669964217,6035573,1412542,799077,603355,10110,https://www.icmr.gov.in/,317532,491,223990,504563,4281163,2960576,7746302,2774,879,1328,4981,983,918,2,,,1332900000,Mizoram,1192000
23,Madhya Pradesh,852644,798119,10552,2022-01-20,TT,38218773,487693,35807029,2022-01-20 12:44:52.982197,709356830,2022-01-19 00:00:00,1935180,1596764259,920764469,669964217,6035573,108196495,56757684,50981957,456854,https://www.icmr.gov.in/,317532,491,223990,504563,4281163,2960576,7746302,141906,67622,33413,242941,7597,3069,5,,,1332900000,Madhya Pradesh,82232000
24,Nagaland,33167,31948,704,2022-01-20,TT,38218773,487693,35807029,2022-01-20 12:44:52.982197,709356830,2022-01-19 00:00:00,1935180,1596764259,920764469,669964217,6035573,1424771,818593,599646,6532,https://www.icmr.gov.in/,317532,491,223990,504563,4281163,2960576,7746302,7163,2377,840,10380,114,52,1,,,1332900000,Nagaland,2150000
25,Odisha,1167094,1080562,8494,2022-01-20,TT,38218773,487693,35807029,2022-01-20 12:44:52.982197,709356830,2022-01-19 00:00:00,1935180,1596764259,920764469,669964217,6035573,54917629,31392738,23226034,298857,https://www.icmr.gov.in/,317532,491,223990,504563,4281163,2960576,7746302,79238,130905,22773,232916,11607,6785,6,,,1332900000,Odisha,43671000
26,Puducherry,142559,129319,1896,2022-01-20,TT,38218773,487693,35807029,2022-01-20 12:44:52.982197,709356830,2022-01-19 00:00:00,1935180,1596764259,920764469,669964217,6035573,1512247,913770,594526,3951,https://www.icmr.gov.in/,317532,491,223990,504563,4281163,2960576,7746302,1606,1758,470,3834,1849,895,3,,,1332900000,Puducherry,1504000
27,Punjab,684664,622313,16846,2022-01-20,TT,38218773,487693,35807029,2022-01-20 12:44:52.982197,709356830,2022-01-19 00:00:00,1935180,1596764259,920764469,669964217,6035573,29872768,18413345,11405595,53828,https://www.icmr.gov.in/,317532,491,223990,504563,4281163,2960576,7746302,105601,161082,6663,273346,7717,6160,29,,,1332900000,Punjab,29859000
28,Rajasthan,1070004,986412,9031,2022-01-20,TT,38218773,487693,35807029,2022-01-20 12:44:52.982197,709356830,2022-01-19 00:00:00,1935180,1596764259,920764469,669964217,6035573,90012268,51372374,38117491,522403,https://www.icmr.gov.in/,317532,491,223990,504563,4281163,2960576,7746302,130374,189185,42357,361916,13398,8213,12,,,1332900000,Rajasthan,77264000
29,Sikkim,35730,32917,415,2022-01-20,TT,38218773,487693,35807029,2022-01-20 12:44:52.982197,709356830,2022-01-19 00:00:00,1935180,1596764259,920764469,669964217,6035573,1051231,553419,488143,9669,https://www.icmr.gov.in/,317532,491,223990,504563,4281163,2960576,7746302,818,229,848,1895,427,186,0,,,1332900000,Sikkim,664000
30,Tamil Nadu,3014235,2806501,37073,2022-01-20,TT,38218773,487693,35807029,2022-01-20 12:44:52.982197,709356830,2022-01-19 00:00:00,1935180,1596764259,920764469,669964217,6035573,90418058,53589038,36708432,120588,https://www.icmr.gov.in/,317532,491,223990,504563,4281163,2960576,7746302,53659,101962,14256,169877,26981,17456,35,,,1332900000,Tamil Nadu,75695000
31,Telangana,718196,689878,4065,2022-01-20,TT,38218773,487693,35807029,2022-01-20 12:44:52.982197,709356830,2022-01-19 00:00:00,1935180,1596764259,920764469,669964217,6035573,51318299,29662107,21480578,175614,https://www.icmr.gov.in/,317532,491,223990,504563,4281163,2960576,7746302,68285,195030,12744,276059,3557,1773,3,,,1332900000,Telangana,37220000
32,Tripura,95388,86914,855,2022-01-20,TT,38218773,487693,35807029,2022-01-20 12:44:52.982197,709356830,2022-01-19 00:00:00,1935180,1596764259,920764469,669964217,6035573,4893151,2714036,2155963,23152,https://www.icmr.gov.in/,317532,491,223990,504563,4281163,2960576,7746302,5339,1157,2551,9047,1185,609,7,,,1332900000,Tripura,3992000
33,Uttar Pradesh,1882028,1760800,22990,2022-01-20,TT,38218773,487693,35807029,2022-01-20 12:44:52.982197,709356830,2022-01-19 00:00:00,1935180,1596764259,920764469,669964217,6035573,239977296,147952420,91437921,586955,https://www.icmr.gov.in/,317532,491,223990,504563,4281163,2960576,7746302,1352823,1408658,58059,2819540,17662,20532,6,,,1332900000,Uttar Pradesh,224979000
34,Uttarakhand,382133,351715,7456,2022-01-20,TT,38218773,487693,35807029,2022-01-20 12:44:52.982197,709356830,2022-01-19 00:00:00,1935180,1596764259,920764469,669964217,6035573,15264780,8370067,6779073,115640,https://www.icmr.gov.in/,317532,491,223990,504563,4281163,2960576,7746302,9958,18686,8196,36840,4402,2054,6,,,1332900000,Uttarakhand,11141000
35,West Bengal,1928961,1757066,20193,2022-01-20,TT,38218773,487693,35807029,2022-01-20 12:44:52.982197,709356830,2022-01-19 00:00:00,1935180,1596764259,920764469,669964217,6035573,116269397,68593630,47249610,426157,https://www.icmr.gov.in/,317532,491,223990,504563,4281163,2960576,7746302,133949,416248,52387,602584,11447,15418,38,,,1332900000,West Bengal,96906000
