,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,2022-01-20,PB,7862.0,36.0,5931.0,304726.0,123099,185394,6857,6508,50344.0,174.0,33154.0,304726.0,666218.0,1086927.0,60685.0,Amritsar,4677,23,2966,,13483,13638,636,321,4677.0,23.0,2966.0,,60940.0,77621.0,6685.0,2490891,,,,54569,1623,49031,,1573607,913351,6685,0,2022-01-21T13:27:55.389232+05:30,29859000,,,,692526,16882,628244,17401101,18536444,11590989,60685,0,0.0,0.0
1,2022-01-20,PB,7862.0,36.0,5931.0,304726.0,123099,185394,6857,6508,50344.0,174.0,33154.0,304726.0,666218.0,1086927.0,60685.0,Barnala,538,1,328,,2342,5570,50,22,538.0,1.0,328.0,,10985.0,27522.0,759.0,596294,,,,6672,249,6038,,378589,219650,759,0,2022-01-21T13:27:55.389232+05:30,29859000,,,,692526,16882,628244,17401101,18536444,11590989,60685,0,0.0,0.0
2,2022-01-20,PB,7862.0,36.0,5931.0,304726.0,123099,185394,6857,6508,50344.0,174.0,33154.0,304726.0,666218.0,1086927.0,60685.0,Bathinda,3771,6,1761,,10764,9776,319,174,3771.0,6.0,1761.0,,63152.0,66306.0,2744.0,1388859,,,,46861,1059,42649,,820584,469960,2744,0,2022-01-21T13:27:55.389232+05:30,29859000,,,,692526,16882,628244,17401101,18536444,11590989,60685,0,0.0,0.0
3,2022-01-20,PB,7862.0,36.0,5931.0,304726.0,123099,185394,6857,6508,50344.0,174.0,33154.0,304726.0,666218.0,1086927.0,60685.0,Faridkot,750,0,376,,2623,3524,96,20,750.0,0.0,376.0,,13998.0,21262.0,776.0,618008,,,,15041,321,14040,,386429,252343,776,0,2022-01-21T13:27:55.389232+05:30,29859000,,,,692526,16882,628244,17401101,18536444,11590989,60685,0,0.0,0.0
4,2022-01-20,PB,7862.0,36.0,5931.0,304726.0,123099,185394,6857,6508,50344.0,174.0,33154.0,304726.0,666218.0,1086927.0,60685.0,Fatehgarh Sahib,1063,5,908,,4134,3077,127,193,1063.0,5.0,908.0,,17935.0,19522.0,733.0,599814,,,,10893,344,9768,,416119,263185,733,0,2022-01-21T13:27:55.389232+05:30,29859000,,,,692526,16882,628244,17401101,18536444,11590989,60685,0,0.0,0.0
5,2022-01-20,PB,7862.0,36.0,5931.0,304726.0,123099,185394,6857,6508,50344.0,174.0,33154.0,304726.0,666218.0,1086927.0,60685.0,Fazilka,832,2,154,,3183,6257,250,22,832.0,2.0,154.0,,16983.0,32604.0,2330.0,1180483,,,,21302,534,19922,,599571,339304,2330,0,2022-01-21T13:27:55.389232+05:30,29859000,,,,692526,16882,628244,17401101,18536444,11590989,60685,0,0.0,0.0
6,2022-01-20,PB,7862.0,36.0,5931.0,304726.0,123099,185394,6857,6508,50344.0,174.0,33154.0,304726.0,666218.0,1086927.0,60685.0,Ferozepur,976,4,655,,3525,7603,198,49,976.0,4.0,655.0,,18018.0,39708.0,1315.0,2026831,,,,15860,508,14647,,547723,295491,1315,0,2022-01-21T13:27:55.389232+05:30,29859000,,,,692526,16882,628244,17401101,18536444,11590989,60685,0,0.0,0.0
7,2022-01-20,PB,7862.0,36.0,5931.0,304726.0,123099,185394,6857,6508,50344.0,174.0,33154.0,304726.0,666218.0,1086927.0,60685.0,Gurdaspur,1839,9,1160,,9276,9006,475,175,1839.0,9.0,1160.0,,44362.0,58045.0,3241.0,2299026,,,,25168,817,22927,,1045088,749201,3241,0,2022-01-21T13:27:55.389232+05:30,29859000,,,,692526,16882,628244,17401101,18536444,11590989,60685,0,0.0,0.0
8,2022-01-20,PB,7862.0,36.0,5931.0,304726.0,123099,185394,6857,6508,50344.0,174.0,33154.0,304726.0,666218.0,1086927.0,60685.0,Hoshiarpur,3352,11,1832,,5598,6429,403,192,3352.0,11.0,1832.0,,34026.0,36275.0,2467.0,1582793,,,,35789,1013,31919,,1105057,812762,2467,0,2022-01-21T13:27:55.389232+05:30,29859000,,,,692526,16882,628244,17401101,18536444,11590989,60685,0,0.0,0.0
9,2022-01-20,PB,7862.0,36.0,5931.0,304726.0,123099,185394,6857,6508,50344.0,174.0,33154.0,304726.0,666218.0,1086927.0,60685.0,Jalandhar,5687,17,3172,,5835,13343,956,659,5687.0,17.0,3172.0,,33719.0,85294.0,8292.0,2181753,,,,72056,1521,65856,,1579701,1151044,8292,0,2022-01-21T13:27:55.389232+05:30,29859000,,,,692526,16882,628244,17401101,18536444,11590989,60685,0,0.0,0.0
