"","","","","","","","","","",""
"","","","","","","","","","",""
"","Districtwise Abstract of COVID-19","","","","","","","","",""
"","Sl. 
No","District Name","Today’s 
Positives","Total 
Positives","Today’s 
Discharges","Total 
Discharges","Total 
Active 
Cases","Today’s 
Reported 
Covid 
Deaths","Total 
Covid 
Deaths","Death 
due to 
 Non-
Covid 
reasons 
#"
"","1","Bagalakote","3","41201","2","40827","5","0","369","0"
"","2","Ballari","3","117364","2","115526","49","0","1787","2"
"","3","Belagavi","0","101789","2","100766","15","0","1006","2"
"","4","Bengaluru Rural","3","80356","0","79436","9","0","911","0"
"","5","Bengaluru urban*","65","1874884","308","1856256","1638","0","16989","1"
"","6","Bidar","0","30048","0","29624","0","0","420","4"
"","7","Chamarajanagara","2","44364","0","43817","8","0","528","11"
"","8","Chikkaballapura","0","56162","3","55691","8","0","462","1"
"","9","Chikkamagaluru","0","58076","1","57667","2","0","407","0"
"","10","Chitradurga","0","46571","0","46324","5","0","242","0"
"","11","Dakshina 
Kannada","3","137164","3","135290","13","0","1851","10"
"","12","Davanagere","0","58163","0","57532","3","0","628","0"
"","13","Dharwada","5","86311","4","84873","23","0","1408","7"
"","14","Gadag","0","30695","0","30354","2","0","339","0"
"","15","Hassana","0","145738","0","144420","8","0","1308","2"
"","16","Haveri","0","27199","1","26519","6","0","674","0"
"","17","Kalaburagi","3","77623","7","76715","18","0","890","0"
"","18","Kodagu","0","50834","1","50476","3","0","354","1"
"","19","Kolara","0","64163","5","63485","11","0","667","0"
"","20","Koppala","0","41576","1","41029","3","0","544","0"
"","21  Mandya","","2","102409","0","101688","9","0","712","0"
"","22  Mysuru","","6","233812","13","231211","29","0","2572","0"
"","23","Raichuru","0","46309","1","45934","6","0","369","0"
"","24","Ramanagara","9","31299","2","30937","13","0","349","0"
"","25","Shivamogga","1","84617","3","83458","14","0","1144","1"
"","26","Tumakuru","1","160874","1","159648","3","0","1223","0"
"","27","Udupi","0","96432","1","95879","3","0","550","0"
"","28","Uttara Kannada","0","71995","2","71175","2","0","818","0"
"","29","Vijayapura","0","41225","1","40695","8","0","522","0"
"","30","Yadagiri","0","30024","0","29813","0","0","211","0"
"","31","Others*","0","36","0","33","0","0","3","0"
"","Total","","106","4069313","364","4027098","1916","0","40257","42"
"^
     
Others include Cases of other States and International Quarantined Passengers. 
#Cumulative total of Non COVID deaths reported till today.  
* Block cases approved today. 
 
Date: 03-11 -2022 
Page 5 of 7","","","","","","","","","",""
