"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","59","91","68678","1","4824","73496","0"
"Bageshwar","203","216","38762","0","2154","40912","24"
"Chamoli","46","28","50979","0","3331","54308","4"
"Champawat","60","62","64598","0","1978","66573","8"
"Dehradun","589","400","405093","26","38244","443202","35"
"Haridwar","284","206","321522","2","13954","335446","32"
"Nainital","384","294","102230","52","12861","115021","19"
"Pauri Garhwal","82","87","105057","1","5556","110606","5"
"Pithoragarh","8","10","44114","4","2681","46783","0"
"Rudraprayag","84","95","30183","0","2969","33152","0"
"Tehri Garhwal","262","222","45261","1","2591","47845","17"
"US Nagar","469","455","151343","0","9236","160555","28"
"Uttarkashi","76","0","46308","0","1880","48186","0"
"Total","2606","2166","1474128","87","102259","1576085","172"
