Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
2022-02-02,HP,Bilaspur,2022-02-02 19:00:00+05:30,https://twitter.com/nhm_hp,,17396,93,16581,,2022-02-02 20:55:55.597001,2022-02-02 19:00:00+05:30,https://twitter.com/nhm_hp,,273243,3990,259814,,17,1
2022-02-02,HP,Chamba,2022-02-02 19:00:00+05:30,https://twitter.com/nhm_hp,,15039,167,14493,,2022-02-02 20:55:55.597001,2022-02-02 19:00:00+05:30,https://twitter.com/nhm_hp,,273243,3990,259814,,17,2
2022-02-02,HP,Hamirpur,2022-02-02 19:00:00+05:30,https://twitter.com/nhm_hp,,22033,314,20771,,2022-02-02 20:55:55.597001,2022-02-02 19:00:00+05:30,https://twitter.com/nhm_hp,,273243,3990,259814,,17,1
2022-02-02,HP,Kangra,2022-02-02 19:00:00+05:30,https://twitter.com/nhm_hp,,60686,1212,57516,,2022-02-02 20:55:55.597001,2022-02-02 19:00:00+05:30,https://twitter.com/nhm_hp,,273243,3990,259814,,17,5
2022-02-02,HP,Kinnaur,2022-02-02 19:00:00+05:30,https://twitter.com/nhm_hp,,4306,40,4109,,2022-02-02 20:55:55.597001,2022-02-02 19:00:00+05:30,https://twitter.com/nhm_hp,,273243,3990,259814,,17,0
2022-02-02,HP,Kullu,2022-02-02 19:00:00+05:30,https://twitter.com/nhm_hp,,11661,160,11123,,2022-02-02 20:55:55.597001,2022-02-02 19:00:00+05:30,https://twitter.com/nhm_hp,,273243,3990,259814,,17,2
2022-02-02,HP,Lahaul and Spiti,2022-02-02 19:00:00+05:30,https://twitter.com/nhm_hp,,3089,18,3044,,2022-02-02 20:55:55.597001,2022-02-02 19:00:00+05:30,https://twitter.com/nhm_hp,,273243,3990,259814,,17,0
2022-02-02,HP,Mandi,2022-02-02 19:00:00+05:30,https://twitter.com/nhm_hp,,37237,480,35696,,2022-02-02 20:55:55.597001,2022-02-02 19:00:00+05:30,https://twitter.com/nhm_hp,,273243,3990,259814,,17,0
2022-02-02,HP,Shimla,2022-02-02 19:00:00+05:30,https://twitter.com/nhm_hp,,34512,686,32510,,2022-02-02 20:55:55.597001,2022-02-02 19:00:00+05:30,https://twitter.com/nhm_hp,,273243,3990,259814,,17,4
2022-02-02,HP,Sirmaur,2022-02-02 19:00:00+05:30,https://twitter.com/nhm_hp,,19281,217,18339,,2022-02-02 20:55:55.597001,2022-02-02 19:00:00+05:30,https://twitter.com/nhm_hp,,273243,3990,259814,,17,0
2022-02-02,HP,Solan,2022-02-02 19:00:00+05:30,https://twitter.com/nhm_hp,,29776,330,28445,,2022-02-02 20:55:55.597001,2022-02-02 19:00:00+05:30,https://twitter.com/nhm_hp,,273243,3990,259814,,17,0
2022-02-02,HP,Una,2022-02-02 19:00:00+05:30,https://twitter.com/nhm_hp,,18227,273,17187,,2022-02-02 20:55:55.597001,2022-02-02 19:00:00+05:30,https://twitter.com/nhm_hp,,273243,3990,259814,,17,2
