,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,2021-12-28,MN,15,0,13,1416,1069,2725,143,86.0,7.0,104.0,7841.0,7003.0,17852.0,Bishnupur,1,0,,74,156,490,7,5.0,1.0,,531.0,819.0,2293.0,240363,2021-12-28 14:00:00+05:30,https://twitter.com/health_manipur,,9239,194,,75726,134654,97670,2021-12-28 23:59:26,3103000,2021-12-28 14:00:00+05:30,https://twitter.com/health_manipur,,125747,2002,123565,1457351,1321728,983534,0,0,0,0,0
1,1,1,1,1,2021-12-28,MN,15,0,13,1416,1069,2725,143,86.0,7.0,104.0,7841.0,7003.0,17852.0,Chandel,1,0,,52,18,37,0,1.0,0.0,,158.0,58.0,196.0,144028,2021-12-28 14:00:00+05:30,https://twitter.com/health_manipur,,2366,41,,33310,27714,21514,2021-12-28 23:59:26,3103000,2021-12-28 14:00:00+05:30,https://twitter.com/health_manipur,,125747,2002,123565,1457351,1321728,983534,0,0,0,0,0
2,2,2,2,2,2021-12-28,MN,15,0,13,1416,1069,2725,143,86.0,7.0,104.0,7841.0,7003.0,17852.0,Churachandpur,0,0,,91,56,246,3,1.0,1.0,,586.0,234.0,861.0,271274,2021-12-28 14:00:00+05:30,https://twitter.com/health_manipur,,10192,163,,122234,108949,82895,2021-12-28 23:59:26,3103000,2021-12-28 14:00:00+05:30,https://twitter.com/health_manipur,,125747,2002,123565,1457351,1321728,983534,0,0,0,0,0
3,3,3,3,3,2021-12-28,MN,15,0,13,1416,1069,2725,143,86.0,7.0,104.0,7841.0,7003.0,17852.0,Imphal East,0,0,,276,143,357,32,27.0,0.0,,1521.0,1351.0,3500.0,452661,2021-12-28 14:00:00+05:30,https://twitter.com/health_manipur,,27944,479,,253785,264479,198303,2021-12-28 23:59:26,3103000,2021-12-28 14:00:00+05:30,https://twitter.com/health_manipur,,125747,2002,123565,1457351,1321728,983534,0,0,0,0,0
4,4,4,4,4,2021-12-28,MN,15,0,13,1416,1069,2725,143,86.0,7.0,104.0,7841.0,7003.0,17852.0,Imphal West,10,0,,430,269,571,85,40.0,4.0,,2388.0,2175.0,4642.0,514683,2021-12-28 14:00:00+05:30,https://twitter.com/health_manipur,,44141,672,,457837,324302,254118,2021-12-28 23:59:26,3103000,2021-12-28 14:00:00+05:30,https://twitter.com/health_manipur,,125747,2002,123565,1457351,1321728,983534,0,0,0,0,0
5,5,5,5,5,2021-12-28,MN,15,0,13,1416,1069,2725,143,86.0,7.0,104.0,7841.0,7003.0,17852.0,Jiribam,2,0,,82,12,20,0,2.0,0.0,,229.0,62.0,147.0,43818,2021-12-28 14:00:00+05:30,https://twitter.com/health_manipur,,1024,7,,28730,28718,23434,2021-12-28 23:59:26,3103000,2021-12-28 14:00:00+05:30,https://twitter.com/health_manipur,,125747,2002,123565,1457351,1321728,983534,0,0,0,0,0
6,6,6,6,6,2021-12-28,MN,15,0,13,1416,1069,2725,143,86.0,7.0,104.0,7841.0,7003.0,17852.0,Kakching,0,0,,35,57,365,7,2.0,0.0,,263.0,403.0,2018.0,135481,2021-12-28 14:00:00+05:30,https://twitter.com/health_manipur,,6452,115,,61528,87804,66255,2021-12-28 23:59:26,3103000,2021-12-28 14:00:00+05:30,https://twitter.com/health_manipur,,125747,2002,123565,1457351,1321728,983534,0,0,0,0,0
7,7,7,7,7,2021-12-28,MN,15,0,13,1416,1069,2725,143,86.0,7.0,104.0,7841.0,7003.0,17852.0,Kamjong,0,0,,33,42,24,0,0.0,0.0,,92.0,103.0,68.0,45616,2021-12-28 14:00:00+05:30,https://twitter.com/health_manipur,,955,5,,14560,12392,8222,2021-12-28 23:59:26,3103000,2021-12-28 14:00:00+05:30,https://twitter.com/health_manipur,,125747,2002,123565,1457351,1321728,983534,0,0,0,0,0
8,8,8,8,8,2021-12-28,MN,15,0,13,1416,1069,2725,143,86.0,7.0,104.0,7841.0,7003.0,17852.0,Kangpokpi,0,0,,15,52,61,1,0.0,0.0,,96.0,181.0,174.0,0,2021-12-28 14:00:00+05:30,https://twitter.com/health_manipur,,2789,62,,41732,44067,29347,2021-12-28 23:59:26,3103000,2021-12-28 14:00:00+05:30,https://twitter.com/health_manipur,,125747,2002,123565,1457351,1321728,983534,0,0,0,0,0
9,9,9,9,9,2021-12-28,MN,15,0,13,1416,1069,2725,143,86.0,7.0,104.0,7841.0,7003.0,17852.0,Noney,0,0,,17,29,34,1,0.0,0.0,,82.0,51.0,78.0,0,2021-12-28 14:00:00+05:30,https://twitter.com/health_manipur,,1076,4,,18147,19070,13532,2021-12-28 23:59:26,3103000,2021-12-28 14:00:00+05:30,https://twitter.com/health_manipur,,125747,2002,123565,1457351,1321728,983534,0,0,0,0,0
10,10,10,10,10,2021-12-28,MN,15,0,13,1416,1069,2725,143,86.0,7.0,104.0,7841.0,7003.0,17852.0,Pherzawl,0,0,,5,1,84,0,0.0,0.0,,28.0,13.0,119.0,47250,2021-12-28 14:00:00+05:30,https://twitter.com/health_manipur,,464,0,,7536,13322,12376,2021-12-28 23:59:26,3103000,2021-12-28 14:00:00+05:30,https://twitter.com/health_manipur,,125747,2002,123565,1457351,1321728,983534,0,0,0,0,0
11,11,11,11,11,2021-12-28,MN,15,0,13,1416,1069,2725,143,86.0,7.0,104.0,7841.0,7003.0,17852.0,Senapati,0,0,,112,35,41,2,4.0,0.0,,865.0,151.0,169.0,354772,2021-12-28 14:00:00+05:30,https://twitter.com/health_manipur,,2253,10,,70450,31644,23665,2021-12-28 23:59:26,3103000,2021-12-28 14:00:00+05:30,https://twitter.com/health_manipur,,125747,2002,123565,1457351,1321728,983534,0,0,0,0,0
12,12,12,12,12,2021-12-28,MN,15,0,13,1416,1069,2725,143,86.0,7.0,104.0,7841.0,7003.0,17852.0,Tamenglong,0,0,,21,29,52,0,0.0,0.0,,132.0,95.0,115.0,140143,2021-12-28 14:00:00+05:30,https://twitter.com/health_manipur,,3285,14,,51230,22614,16329,2021-12-28 23:59:26,3103000,2021-12-28 14:00:00+05:30,https://twitter.com/health_manipur,,125747,2002,123565,1457351,1321728,983534,0,0,0,0,0
13,13,13,13,13,2021-12-28,MN,15,0,13,1416,1069,2725,143,86.0,7.0,104.0,7841.0,7003.0,17852.0,Tengnoupal,0,0,,7,16,43,0,0.0,0.0,,46.0,57.0,151.0,0,2021-12-28 14:00:00+05:30,https://twitter.com/health_manipur,,1076,13,,15887,27388,17935,2021-12-28 23:59:26,3103000,2021-12-28 14:00:00+05:30,https://twitter.com/health_manipur,,125747,2002,123565,1457351,1321728,983534,0,0,0,0,0
14,14,14,14,14,2021-12-28,MN,15,0,13,1416,1069,2725,143,86.0,7.0,104.0,7841.0,7003.0,17852.0,Thoubal,1,0,,128,116,234,4,3.0,1.0,,532.0,1092.0,3089.0,420517,2021-12-28 14:00:00+05:30,https://twitter.com/health_manipur,,9492,179,,123231,147475,98023,2021-12-28 23:59:26,3103000,2021-12-28 14:00:00+05:30,https://twitter.com/health_manipur,,125747,2002,123565,1457351,1321728,983534,0,0,0,0,0
15,15,15,15,15,2021-12-28,MN,15,0,13,1416,1069,2725,143,86.0,7.0,104.0,7841.0,7003.0,17852.0,Ukhrul,0,0,,38,38,66,1,1.0,0.0,,292.0,158.0,232.0,183115,2021-12-28 14:00:00+05:30,https://twitter.com/health_manipur,,2999,44,,81428,27136,19916,2021-12-28 23:59:26,3103000,2021-12-28 14:00:00+05:30,https://twitter.com/health_manipur,,125747,2002,123565,1457351,1321728,983534,0,0,0,0,0
