,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaConfirmedForState,7DmaRecoveredForState,7DmaDeceasedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinatedForState,7DmaConfirmedForDistrict,7DmaRecoveredForDistrict,7DmaDeceasedForDistrict,7DmaVaccinatedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
10,Gujarat,829563,818363,10114,2021-12-28,TT,34799691,480290,34243945,2021-12-28 11:52:32.948669,674078531,2021-12-27 00:00:00,1141910,1424922273,839816027,585106246,88618852,46748724,41870128,https://www.icmr.gov.in/,6358,293,6450,5874800,1762907,7637707,61942,359926,421868,204,65,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363449.142857143,1340169.5714285714,16386.14285714286,0,0,0,,,1332900000,Gujarat,67936000
11,Haryana,772718,762097,10062,2021-12-28,TT,34799691,480290,34243945,2021-12-28 11:52:32.948669,674078531,2021-12-27 00:00:00,1141910,1424922273,839816027,585106246,33068403,19593848,13474555,https://www.icmr.gov.in/,6358,293,6450,5874800,1762907,7637707,95299,224293,319592,85,21,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363449.142857143,1340169.5714285714,16386.14285714286,0,0,0,,,1332900000,Haryana,28672000
12,Himachal Pradesh,228580,224363,3873,2021-12-28,TT,34799691,480290,34243945,2021-12-28 11:52:32.948669,674078531,2021-12-27 00:00:00,1141910,1424922273,839816027,585106246,11341446,5856697,5484749,https://www.icmr.gov.in/,6358,293,6450,5874800,1762907,7637707,1214,4346,5560,31,33,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363449.142857143,1340169.5714285714,16386.14285714286,0,0,0,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,340833,334976,4524,2021-12-28,TT,34799691,480290,34243945,2021-12-28 11:52:32.948669,674078531,2021-12-27 00:00:00,1141910,1424922273,839816027,585106246,18188489,9673217,8515272,https://www.icmr.gov.in/,6358,293,6450,5874800,1762907,7637707,3194,108599,111793,111,127,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363449.142857143,1340169.5714285714,16386.14285714286,0,0,0,,,1332900000,Jammu and Kashmir,13203000
14,Jharkhand,350005,344386,5142,2021-12-28,TT,34799691,480290,34243945,2021-12-28 11:52:32.948669,674078531,2021-12-27 00:00:00,1141910,1424922273,839816027,585106246,29060468,18257047,10803421,https://www.icmr.gov.in/,6358,293,6450,5874800,1762907,7637707,73050,118000,191050,138,22,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363449.142857143,1340169.5714285714,16386.14285714286,0,0,0,,,1332900000,Jharkhand,37403000
15,Karnataka,3004876,2959082,38316,2021-12-28,TT,34799691,480290,34243945,2021-12-28 11:52:32.948669,674078531,2021-12-27 00:00:00,1141910,1424922273,839816027,585106246,84935665,47455356,37480309,https://www.icmr.gov.in/,6358,293,6450,5874800,1762907,7637707,49931,255347,305278,289,254,4,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363449.142857143,1340169.5714285714,16386.14285714286,0,0,0,,,1332900000,Karnataka,65798000
16,Kerala,5236758,5168028,46822,2021-12-28,TT,34799691,480290,34243945,2021-12-28 11:52:32.948669,674078531,2021-12-27 00:00:00,1141910,1424922273,839816027,585106246,46700031,26081816,20618215,https://www.icmr.gov.in/,6358,293,6450,5874800,1762907,7637707,17766,139752,157518,1636,2864,236,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363449.142857143,1340169.5714285714,16386.14285714286,0,0,0,,,1332900000,Kerala,35125000
17,Ladakh,22105,21693,219,2021-12-28,TT,34799691,480290,34243945,2021-12-28 11:52:32.948669,674078531,2021-12-27 00:00:00,1141910,1424922273,839816027,585106246,388978,213653,175325,https://www.icmr.gov.in/,6358,293,6450,5874800,1762907,7637707,91,166,257,14,29,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363449.142857143,1340169.5714285714,16386.14285714286,0,0,0,,,1332900000,Ladakh,293000
18,Lakshadweep,10415,10360,51,2021-12-28,TT,34799691,480290,34243945,2021-12-28 11:52:32.948669,674078531,2021-12-27 00:00:00,1141910,1424922273,839816027,585106246,108058,55553,52505,https://www.icmr.gov.in/,6358,293,6450,5874800,1762907,7637707,4,174,178,0,3,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363449.142857143,1340169.5714285714,16386.14285714286,0,0,0,,,1332900000,Lakshadweep,68000
19,Maharashtra,6659314,6503733,141454,2021-12-28,TT,34799691,480290,34243945,2021-12-28 11:52:32.948669,674078531,2021-12-27 00:00:00,1141910,1424922273,839816027,585106246,131630261,79688572,51941689,https://www.icmr.gov.in/,6358,293,6450,5874800,1762907,7637707,133663,479860,613523,1426,776,21,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363449.142857143,1340169.5714285714,16386.14285714286,0,0,0,,,1332900000,Maharashtra,122153000
20,Manipur,125732,123552,2002,2021-12-28,TT,34799691,480290,34243945,2021-12-28 11:52:32.948669,674078531,2021-12-27 00:00:00,1141910,1424922273,839816027,585106246,2301468,1320659,980809,https://www.icmr.gov.in/,6358,293,6450,5874800,1762907,7637707,1315,3592,4907,9,12,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363449.142857143,1340169.5714285714,16386.14285714286,0,0,0,,,1332900000,Manipur,3103000
21,Meghalaya,84799,83257,1483,2021-12-28,TT,34799691,480290,34243945,2021-12-28 11:52:32.948669,674078531,2021-12-27 00:00:00,1141910,1424922273,839816027,585106246,2114866,1232615,882251,https://www.icmr.gov.in/,6358,293,6450,5874800,1762907,7637707,432,773,1205,6,11,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363449.142857143,1340169.5714285714,16386.14285714286,0,0,0,,,1332900000,Meghalaya,3224000
22,Mizoram,140748,138774,539,2021-12-28,TT,34799691,480290,34243945,2021-12-28 11:52:32.948669,674078531,2021-12-27 00:00:00,1141910,1424922273,839816027,585106246,1330243,745617,584626,https://www.icmr.gov.in/,6358,293,6450,5874800,1762907,7637707,141,1,142,184,148,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363449.142857143,1340169.5714285714,16386.14285714286,0,0,0,,,1332900000,Mizoram,1192000
23,Madhya Pradesh,793726,782931,10532,2021-12-28,TT,34799691,480290,34243945,2021-12-28 11:52:32.948669,674078531,2021-12-27 00:00:00,1141910,1424922273,839816027,585106246,101605669,52046057,49559612,https://www.icmr.gov.in/,6358,293,6450,5874800,1762907,7637707,21408,265991,287399,30,19,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363449.142857143,1340169.5714285714,16386.14285714286,0,0,0,,,1332900000,Madhya Pradesh,82232000
24,Nagaland,32184,31400,702,2021-12-28,TT,34799691,480290,34243945,2021-12-28 11:52:32.948669,674078531,2021-12-27 00:00:00,1141910,1424922273,839816027,585106246,1332181,757595,574586,https://www.icmr.gov.in/,6358,293,6450,5874800,1762907,7637707,52,112,164,10,5,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363449.142857143,1340169.5714285714,16386.14285714286,0,0,0,,,1332900000,Nagaland,2150000
25,Odisha,1054004,1044093,8453,2021-12-28,TT,34799691,480290,34243945,2021-12-28 11:52:32.948669,674078531,2021-12-27 00:00:00,1141910,1424922273,839816027,585106246,49065506,29004913,20060593,https://www.icmr.gov.in/,6358,293,6450,5874800,1762907,7637707,63070,199459,262529,123,167,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363449.142857143,1340169.5714285714,16386.14285714286,0,0,0,,,1332900000,Odisha,43671000
26,Puducherry,129425,127419,1880,2021-12-28,TT,34799691,480290,34243945,2021-12-28 11:52:32.948669,674078531,2021-12-27 00:00:00,1141910,1424922273,839816027,585106246,1389248,835974,553274,https://www.icmr.gov.in/,6358,293,6450,5874800,1762907,7637707,2191,3601,5792,10,11,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363449.142857143,1340169.5714285714,16386.14285714286,0,0,0,,,1332900000,Puducherry,1504000
27,Punjab,604279,587247,16640,2021-12-28,TT,34799691,480290,34243945,2021-12-28 11:52:32.948669,674078531,2021-12-27 00:00:00,1141910,1424922273,839816027,585106246,26083712,17007546,9076166,https://www.icmr.gov.in/,6358,293,6450,5874800,1762907,7637707,13196,38671,51867,43,27,2,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363449.142857143,1340169.5714285714,16386.14285714286,0,0,0,,,1332900000,Punjab,29859000
28,Rajasthan,955539,946222,8963,2021-12-28,TT,34799691,480290,34243945,2021-12-28 11:52:32.948669,674078531,2021-12-27 00:00:00,1141910,1424922273,839816027,585106246,79563828,45935273,33628555,https://www.icmr.gov.in/,6358,293,6450,5874800,1762907,7637707,115500,274325,389825,59,23,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363449.142857143,1340169.5714285714,16386.14285714286,0,0,0,,,1332900000,Rajasthan,77264000
29,Sikkim,32481,32017,409,2021-12-28,TT,34799691,480290,34243945,2021-12-28 11:52:32.948669,674078531,2021-12-27 00:00:00,1141910,1424922273,839816027,585106246,1008005,524823,483182,https://www.icmr.gov.in/,6358,293,6450,5874800,1762907,7637707,55,554,609,1,7,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363449.142857143,1340169.5714285714,16386.14285714286,0,0,0,,,1332900000,Sikkim,664000
30,Tamil Nadu,2744642,2701336,36744,2021-12-28,TT,34799691,480290,34243945,2021-12-28 11:52:32.948669,674078531,2021-12-27 00:00:00,1141910,1424922273,839816027,585106246,82376301,49515144,32861157,https://www.icmr.gov.in/,6358,293,6450,5874800,1762907,7637707,97541,210125,307666,605,663,9,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363449.142857143,1340169.5714285714,16386.14285714286,0,0,0,,,1332900000,Tamil Nadu,75695000
31,Telangana,680844,673404,4023,2021-12-28,TT,34799691,480290,34243945,2021-12-28 11:52:32.948669,674078531,2021-12-27 00:00:00,1141910,1424922273,839816027,585106246,45701353,27686428,18014925,https://www.icmr.gov.in/,6358,293,6450,5874800,1762907,7637707,67145,326907,394052,182,181,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363449.142857143,1340169.5714285714,16386.14285714286,0,0,0,,,1332900000,Telangana,37220000
32,Tripura,85028,84136,829,2021-12-28,TT,34799691,480290,34243945,2021-12-28 11:52:32.948669,674078531,2021-12-27 00:00:00,1141910,1424922273,839816027,585106246,4686437,2567951,2118486,https://www.icmr.gov.in/,6358,293,6450,5874800,1762907,7637707,729,3925,4654,23,8,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363449.142857143,1340169.5714285714,16386.14285714286,0,0,0,,,1332900000,Tripura,3992000
33,Uttar Pradesh,1710970,1687731,22915,2021-12-28,TT,34799691,480290,34243945,2021-12-28 11:52:32.948669,674078531,2021-12-27 00:00:00,1141910,1424922273,839816027,585106246,196027211,125925718,70101493,https://www.icmr.gov.in/,6358,293,6450,5874800,1762907,7637707,532703,938786,1471489,39,38,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363449.142857143,1340169.5714285714,16386.14285714286,0,0,0,,,1332900000,Uttar Pradesh,224979000
34,Uttarakhand,344799,337170,7416,2021-12-28,TT,34799691,480290,34243945,2021-12-28 11:52:32.948669,674078531,2021-12-27 00:00:00,1141910,1424922273,839816027,585106246,13963024,7753516,6209508,https://www.icmr.gov.in/,6358,293,6450,5874800,1762907,7637707,8264,48263,56527,20,38,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363449.142857143,1340169.5714285714,16386.14285714286,0,0,0,,,1332900000,Uttarakhand,11141000
35,West Bengal,1631065,1603906,19726,2021-12-28,TT,34799691,480290,34243945,2021-12-28 11:52:32.948669,674078531,2021-12-27 00:00:00,1141910,1424922273,839816027,585106246,102836770,64512529,38324241,https://www.icmr.gov.in/,6358,293,6450,5874800,1762907,7637707,36359,479157,515516,439,446,10,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363449.142857143,1340169.5714285714,16386.14285714286,79114907,55844848,23270059,,,1332900000,West Bengal,96906000
