,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,2021-12-28,HP,73,0,46,0,1077,4116,0,364,283.0,3.0,364.0,0,4636.0,18795.0,0.0,Bilaspur,16,0,6,,45,145,0,19,52.0,2.0,24.0,0.0,159.0,733.0,0,382056,2021-12-28 19:00:00+05:30,https://twitter.com/nhm_hp,,14679,90,14532,,327780,321593,0,1,2021-12-28 23:59:15,7300000,2021-12-28 19:00:00+05:30,https://twitter.com/nhm_hp,,228653,3856,224409,,5857774,5488865,0,18,1.0,0.0
1,1,1,1,2021-12-28,HP,73,0,46,0,1077,4116,0,364,283.0,3.0,364.0,0,4636.0,18795.0,0.0,Chamba,0,0,0,,29,153,0,2,1.0,0.0,1.0,0.0,130.0,607.0,0,518844,2021-12-28 19:00:00+05:30,https://twitter.com/nhm_hp,,13740,160,13575,,374918,357294,0,2,2021-12-28 23:59:15,7300000,2021-12-28 19:00:00+05:30,https://twitter.com/nhm_hp,,228653,3856,224409,,5857774,5488865,0,18,1.0,0.0
2,2,2,2,2021-12-28,HP,73,0,46,0,1077,4116,0,364,283.0,3.0,364.0,0,4636.0,18795.0,0.0,Hamirpur,9,0,8,,48,145,0,40,30.0,0.0,37.0,0.0,192.0,613.0,0,454293,2021-12-28 19:00:00+05:30,https://twitter.com/nhm_hp,,18084,307,17730,,383804,364470,0,1,2021-12-28 23:59:15,7300000,2021-12-28 19:00:00+05:30,https://twitter.com/nhm_hp,,228653,3856,224409,,5857774,5488865,0,18,1.0,0.0
3,3,3,3,2021-12-28,HP,73,0,46,0,1077,4116,0,364,283.0,3.0,364.0,0,4636.0,18795.0,0.0,Kangra,24,0,12,,156,588,0,76,82.0,1.0,61.0,0.0,640.0,2500.0,0,1507223,2021-12-28 19:00:00+05:30,https://twitter.com/nhm_hp,,52281,1178,50994,,1206007,1152958,0,5,2021-12-28 23:59:15,7300000,2021-12-28 19:00:00+05:30,https://twitter.com/nhm_hp,,228653,3856,224409,,5857774,5488865,0,18,1.0,0.0
4,4,4,4,2021-12-28,HP,73,0,46,0,1077,4116,0,364,283.0,3.0,364.0,0,4636.0,18795.0,0.0,Kinnaur,0,0,0,,32,136,0,0,0.0,0.0,1.0,0.0,45.0,214.0,0,84298,2021-12-28 19:00:00+05:30,https://twitter.com/nhm_hp,,3531,39,3490,,80139,69261,0,0,2021-12-28 23:59:15,7300000,2021-12-28 19:00:00+05:30,https://twitter.com/nhm_hp,,228653,3856,224409,,5857774,5488865,0,18,1.0,0.0
5,5,5,5,2021-12-28,HP,73,0,46,0,1077,4116,0,364,283.0,3.0,364.0,0,4636.0,18795.0,0.0,Kullu,1,0,0,,67,350,0,5,4.0,0.0,4.0,0.0,297.0,1704.0,0,437474,2021-12-28 19:00:00+05:30,https://twitter.com/nhm_hp,,9752,158,9587,,363409,330756,0,3,2021-12-28 23:59:15,7300000,2021-12-28 19:00:00+05:30,https://twitter.com/nhm_hp,,228653,3856,224409,,5857774,5488865,0,18,1.0,1.0
6,6,6,6,2021-12-28,HP,73,0,46,0,1077,4116,0,364,283.0,3.0,364.0,0,4636.0,18795.0,0.0,Lahaul and Spiti,0,0,2,,0,0,0,0,0.0,0.0,2.0,0.0,4.0,32.0,0,31528,2021-12-28 19:00:00+05:30,https://twitter.com/nhm_hp,,2962,18,2944,,32165,25610,0,0,2021-12-28 23:59:15,7300000,2021-12-28 19:00:00+05:30,https://twitter.com/nhm_hp,,228653,3856,224409,,5857774,5488865,0,18,1.0,0.0
7,7,7,7,2021-12-28,HP,73,0,46,0,1077,4116,0,364,283.0,3.0,364.0,0,4636.0,18795.0,0.0,Mandi,3,0,5,,65,312,0,34,23.0,0.0,56.0,0.0,248.0,1175.0,0,999518,2021-12-28 19:00:00+05:30,https://twitter.com/nhm_hp,,32108,463,31616,,793308,746641,0,0,2021-12-28 23:59:15,7300000,2021-12-28 19:00:00+05:30,https://twitter.com/nhm_hp,,228653,3856,224409,,5857774,5488865,0,18,1.0,0.0
8,8,8,8,2021-12-28,HP,73,0,46,0,1077,4116,0,364,283.0,3.0,364.0,0,4636.0,18795.0,0.0,Shimla,7,0,9,,183,607,0,60,25.0,0.0,58.0,0.0,1084.0,2755.0,0,813384,2021-12-28 19:00:00+05:30,https://twitter.com/nhm_hp,,28119,655,27425,,700757,651592,0,4,2021-12-28 23:59:15,7300000,2021-12-28 19:00:00+05:30,https://twitter.com/nhm_hp,,228653,3856,224409,,5857774,5488865,0,18,1.0,0.0
9,9,9,9,2021-12-28,HP,73,0,46,0,1077,4116,0,364,283.0,3.0,364.0,0,4636.0,18795.0,0.0,Sirmaur,9,0,0,,84,326,0,5,12.0,0.0,2.0,0.0,330.0,1401.0,0,530164,2021-12-28 19:00:00+05:30,https://twitter.com/nhm_hp,,15483,211,15260,,439996,416382,0,0,2021-12-28 23:59:15,7300000,2021-12-28 19:00:00+05:30,https://twitter.com/nhm_hp,,228653,3856,224409,,5857774,5488865,0,18,1.0,0.0
