,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,0,2021-12-28,PB,52,2,52,10958,15708,42889,0,224,323.0,9.0,217.0,114370.0,71597.0,218488.0,0.0,Amritsar,4,0,4,,2691,5421,0,7,8.0,0.0,8.0,,12671.0,26262.0,0,2490891,,,,47459,1599,45852,,1437925,743755,0,0,2022-01-03T00:03:43.181524+05:30,29859000,,,,604331,16642,587299,16777829,17023254,9119055,0,0,0.0,0
1,1,1,1,1,2021-12-28,PB,52,2,52,10958,15708,42889,0,224,323.0,9.0,217.0,114370.0,71597.0,218488.0,0.0,Barnala,0,0,0,,25,175,0,1,0.0,0.0,0.0,,129.0,926.0,0,596294,,,,5958,244,5705,,356612,163076,0,0,2022-01-03T00:03:43.181524+05:30,29859000,,,,604331,16642,587299,16777829,17023254,9119055,0,0,0.0,0
2,2,2,2,2,2021-12-28,PB,52,2,52,10958,15708,42889,0,224,323.0,9.0,217.0,114370.0,71597.0,218488.0,0.0,Bathinda,4,1,2,,1206,2421,0,11,11.0,1.0,11.0,,5340.0,11660.0,0,1388859,,,,41827,1048,40766,,675317,314431,0,0,2022-01-03T00:03:43.181524+05:30,29859000,,,,604331,16642,587299,16777829,17023254,9119055,0,0,0.0,0
3,3,3,3,3,2021-12-28,PB,52,2,52,10958,15708,42889,0,224,323.0,9.0,217.0,114370.0,71597.0,218488.0,0.0,Faridkot,0,0,1,,412,1318,0,5,2.0,0.0,5.0,,1936.0,6364.0,0,618008,,,,13960,320,13638,,350487,192805,0,0,2022-01-03T00:03:43.181524+05:30,29859000,,,,604331,16642,587299,16777829,17023254,9119055,0,0,0.0,0
4,4,4,4,4,2021-12-28,PB,52,2,52,10958,15708,42889,0,224,323.0,9.0,217.0,114370.0,71597.0,218488.0,0.0,Fatehgarh Sahib,0,0,3,,498,1284,0,1,2.0,1.0,3.0,,2680.0,9567.0,0,599814,,,,8913,338,8572,,372712,201718,0,0,2022-01-03T00:03:43.181524+05:30,29859000,,,,604331,16642,587299,16777829,17023254,9119055,0,0,0.0,0
5,5,5,5,5,2021-12-28,PB,52,2,52,10958,15708,42889,0,224,323.0,9.0,217.0,114370.0,71597.0,218488.0,0.0,Fazilka,2,0,0,,315,740,0,1,3.0,0.0,1.0,,2844.0,6865.0,0,1180483,,,,20289,531,19753,,561955,263790,0,0,2022-01-03T00:03:43.181524+05:30,29859000,,,,604331,16642,587299,16777829,17023254,9119055,0,0,0.0,0
6,6,6,6,6,2021-12-28,PB,52,2,52,10958,15708,42889,0,224,323.0,9.0,217.0,114370.0,71597.0,218488.0,0.0,Ferozepur,0,0,1,,521,1486,0,33,2.0,0.0,12.0,,2146.0,6477.0,0,2026831,,,,14481,504,13976,,511529,215111,0,0,2022-01-03T00:03:43.181524+05:30,29859000,,,,604331,16642,587299,16777829,17023254,9119055,0,0,0.0,0
7,7,7,7,7,2021-12-28,PB,52,2,52,10958,15708,42889,0,224,323.0,9.0,217.0,114370.0,71597.0,218488.0,0.0,Gurdaspur,2,0,1,,842,2230,0,6,8.0,0.0,3.0,,3234.0,8693.0,0,2299026,,,,22425,803,21613,,969589,639113,0,0,2022-01-03T00:03:43.181524+05:30,29859000,,,,604331,16642,587299,16777829,17023254,9119055,0,0,0.0,0
8,8,8,8,8,2021-12-28,PB,52,2,52,10958,15708,42889,0,224,323.0,9.0,217.0,114370.0,71597.0,218488.0,0.0,Hoshiarpur,-1,0,3,,536,1728,0,24,15.0,1.0,19.0,,2099.0,8251.0,0,1582793,,,,31027,997,30005,,1040506,724486,0,0,2022-01-03T00:03:43.181524+05:30,29859000,,,,604331,16642,587299,16777829,17023254,9119055,0,0,0.0,0
9,9,9,9,9,2021-12-28,PB,52,2,52,10958,15708,42889,0,224,323.0,9.0,217.0,114370.0,71597.0,218488.0,0.0,Jalandhar,3,0,5,,982,3902,0,12,43.0,0.0,20.0,,4319.0,20297.0,0,2181753,,,,63604,1501,62047,,1498308,956527,0,0,2022-01-03T00:03:43.181524+05:30,29859000,,,,604331,16642,587299,16777829,17023254,9119055,0,0,0.0,0
10,10,10,10,10,2021-12-28,PB,52,2,52,10958,15708,42889,0,224,323.0,9.0,217.0,114370.0,71597.0,218488.0,0.0,Kapurthala,2,0,4,,464,2008,0,5,5.0,0.0,19.0,,2359.0,11469.0,0,817668,,,,17909,556,17339,,496650,301252,0,0,2022-01-03T00:03:43.181524+05:30,29859000,,,,604331,16642,587299,16777829,17023254,9119055,0,0,0.0,0
11,11,11,11,11,2021-12-28,PB,52,2,52,10958,15708,42889,0,224,323.0,9.0,217.0,114370.0,71597.0,218488.0,0.0,Ludhiana,3,0,3,,1769,5682,0,22,38.0,1.0,19.0,,7199.0,24690.0,0,3487882,,,,87766,2117,85601,,2602546,1272416,0,0,2022-01-03T00:03:43.181524+05:30,29859000,,,,604331,16642,587299,16777829,17023254,9119055,0,0,0.0,0
12,12,12,12,12,2021-12-28,PB,52,2,52,10958,15708,42889,0,224,323.0,9.0,217.0,114370.0,71597.0,218488.0,0.0,Mansa,0,0,0,,166,424,0,0,1.0,0.0,0.0,,1636.0,5251.0,0,768808,,,,15612,381,15229,,400993,169561,0,0,2022-01-03T00:03:43.181524+05:30,29859000,,,,604331,16642,587299,16777829,17023254,9119055,0,0,0.0,0
13,13,13,13,13,2021-12-28,PB,52,2,52,10958,15708,42889,0,224,323.0,9.0,217.0,114370.0,71597.0,218488.0,0.0,Moga,0,0,0,,261,983,0,0,2.0,0.0,0.0,,2208.0,9714.0,0,992289,,,,8686,234,8450,,578195,311403,0,0,2022-01-03T00:03:43.181524+05:30,29859000,,,,604331,16642,587299,16777829,17023254,9119055,0,0,0.0,0
14,14,14,14,14,2021-12-28,PB,52,2,52,10958,15708,42889,0,224,323.0,9.0,217.0,114370.0,71597.0,218488.0,0.0,Pathankot,11,0,6,,336,1447,0,17,74.0,2.0,21.0,,1499.0,7151.0,0,626154,,,,19087,434,18573,,441404,288648,0,0,2022-01-03T00:03:43.181524+05:30,29859000,,,,604331,16642,587299,16777829,17023254,9119055,0,0,0.0,0
15,15,15,15,15,2021-12-28,PB,52,2,52,10958,15708,42889,0,224,323.0,9.0,217.0,114370.0,71597.0,218488.0,0.0,Patiala,10,0,4,,1251,3570,0,17,45.0,1.0,13.0,,5342.0,16419.0,0,2892282,,,,49055,1363,47647,,1096612,536267,0,0,2022-01-03T00:03:43.181524+05:30,29859000,,,,604331,16642,587299,16777829,17023254,9119055,0,0,0.0,0
16,16,16,16,16,2021-12-28,PB,52,2,52,10958,15708,42889,0,224,323.0,9.0,217.0,114370.0,71597.0,218488.0,0.0,Rupnagar,4,0,0,,308,1148,0,11,8.0,0.0,2.0,,1351.0,5356.0,0,683349,,,,13015,428,12579,,400529,252936,0,0,2022-01-03T00:03:43.181524+05:30,29859000,,,,604331,16642,587299,16777829,17023254,9119055,0,0,0.0,0
17,17,17,17,17,2021-12-28,PB,52,2,52,10958,15708,42889,0,224,323.0,9.0,217.0,114370.0,71597.0,218488.0,0.0,S.A.S. Nagar,5,0,6,,1973,3823,0,37,42.0,0.0,29.0,,7606.0,16662.0,0,986147,,,,69111,1074,67982,,917281,524877,0,0,2022-01-03T00:03:43.181524+05:30,29859000,,,,604331,16642,587299,16777829,17023254,9119055,0,0,0.0,0
18,18,18,18,18,2021-12-28,PB,52,2,52,10958,15708,42889,0,224,323.0,9.0,217.0,114370.0,71597.0,218488.0,0.0,Sangrur,0,0,0,,626,1291,0,0,5.0,0.0,5.0,,2428.0,5995.0,0,1654408,,,,15773,875,14895,,787797,328203,0,0,2022-01-03T00:03:43.181524+05:30,29859000,,,,604331,16642,587299,16777829,17023254,9119055,0,0,0.0,0
19,19,19,19,19,2021-12-28,PB,52,2,52,10958,15708,42889,0,224,323.0,9.0,217.0,114370.0,71597.0,218488.0,0.0,Shahid Bhagat Singh Nagar,3,1,7,,47,253,0,2,8.0,2.0,12.0,,258.0,1664.0,0,614362,,,,11487,390,11096,,404021,261628,0,0,2022-01-03T00:03:43.181524+05:30,29859000,,,,604331,16642,587299,16777829,17023254,9119055,0,0,0.0,0
20,20,20,20,20,2021-12-28,PB,52,2,52,10958,15708,42889,0,224,323.0,9.0,217.0,114370.0,71597.0,218488.0,0.0,Sri Muktsar Sahib,0,0,1,,216,720,0,3,0.0,0.0,4.0,,1232.0,4785.0,0,902702,,,,18807,524,18283,,489317,195202,0,0,2022-01-03T00:03:43.181524+05:30,29859000,,,,604331,16642,587299,16777829,17023254,9119055,0,0,0.0,0
21,21,21,21,21,2021-12-28,PB,52,2,52,10958,15708,42889,0,224,323.0,9.0,217.0,114370.0,71597.0,218488.0,0.0,Tarn Taran,0,0,1,,263,835,0,9,1.0,0.0,11.0,,1081.0,3970.0,0,1120070,,,,8080,381,7698,,632969,261850,0,0,2022-01-03T00:03:43.181524+05:30,29859000,,,,604331,16642,587299,16777829,17023254,9119055,0,0,0.0,0
