"","COVID-19 STATUS AS ON 12/04/2022","","","","","","","","","","","","","",""
"SNo.","District","Positive Cases","","","","","","","","","","Active","","","Deaths"
"","","TODAY","","","","","","","Cumulative","","","","","Recovered",""
"","","Local","","Non-Local","","Total","","Grand 
Total","","","","","","",""
"","","Travelers","Others","Travelers","Others","Travelers","Others","","Local","Non- 
Local","Total","","Today","Cumulati
ve",""
"1","LEH","0","0","0","1","0","1","01","12728","10231","22959","10","01","22781","168"
"2","KARGIL","0","0","0","0","0","0","00","4196","1082","5278","02","00","5216","60"
"","Total","0","0","0","1","0","1","1","16924","11313","28237","12","1","27997","228"
