"Sl. 
No","District","Total Positive 
Cases","Discharged","Active 
Cases","Death"
"1","Ariyalur","20223","19938","18","267"
"2","Chengalpattu","251514","248602","254","2658"
"3","Chennai","788045","776837","2139","9069"
"4","Coimbatore","339274","336174","482","2618"
"5","Cuddalore","75666","74671","100","895"
"6","Dharmapuri","36779","36465","31","283"
"7","Dindigul","38790","38040","85","665"
"8","Erode","135821","134874","213","734"
"9","Kallakurichi","36915","36696","4","215"
"10","Kancheepuram","97837","96502","32","1303"
"11","Kanyakumari","89412","88108","219","1085"
"12","Karur","30185","29785","28","372"
"13","Krishnagiri","61867","61342","153","372"
"14","Madurai","92916","91643","37","1236"
"15","Mayiladuthurai","27292","26904","58","330"
"16","Nagapattinam","25932","25529","28","375"
"17","Namakkal","69576","68946","96","534"
"18","Nilgiris","42762","42505","31","226"
"19","Perambalur","14889","14614","26","249"
"20","Pudukottai","35169","34726","17","426"
"21","Ramanathapuram","24982","24604","10","368"
"22","Ranipet","56115","55302","26","787"
"23","Salem","131126","129162","200","1764"
"24","Sivagangai","24997","24744","34","219"
"25","Tenkasi","33823","33318","15","490"
"26","Thanjavur","93412","92334","37","1041"
"27","Theni","51798","51246","19","533"
"28","Thirupathur","36056","35388","35","633"
"29","Thiruvallur","152930","150941","49","1940"
"30","Thiruvannamalai","68199","67484","30","685"
"31","Thiruvarur","48933","48440","20","473"
"32","Thoothukudi","67059","66593","18","448"
"33","Tirunelveli","65710","65213","52","445"
"34","Tiruppur","131764","130587","125","1052"
"35","Trichy","97763","96539","63","1161"
"36","Vellore","58037","56816","58","1163"
"37","Villupuram","56161","55744","50","367"
"38","Virudhunagar","59211","58606","50","555"
"39","Airport Surveillance 
(International)","1390","1386","3","1"
"40","Airport Surveillance 
(Domestic)","1166","1165","0","1"
"41","Railway Surveillance","428","428","0","0"
"Grand Total","","35,71,924","35,28,941","4,945","38,038"
