,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10766,10637,129,2023-06-09,TT,44992462,531888,44458019,2023-06-10 06:00:58.761322,931191476,2023-06-08 00:00:00,85789,2206701897,1027410373,951977219,227314305,991264,347616,353285,290363,https://www.icmr.gov.in/,169,2,299,559,112,272,943,0,0,0,0,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2340672,2325937,14733,2023-06-09,TT,44992462,531888,44458019,2023-06-10 06:00:58.761322,931191476,2023-06-08 00:00:00,85789,2206701897,1027410373,951977219,227314305,110957202,44704327,47578773,18674102,https://www.icmr.gov.in/,169,2,299,559,112,272,943,2,0,2,4,1,0,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,67037,66739,296,2023-06-09,TT,44992462,531888,44458019,2023-06-10 06:00:58.761322,931191476,2023-06-08 00:00:00,85789,2206701897,1027410373,951977219,227314305,1924584,961348,821819,141417,https://www.icmr.gov.in/,169,2,299,559,112,272,943,0,0,0,0,1,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746138,738084,8035,2023-06-09,TT,44992462,531888,44458019,2023-06-10 06:00:58.761322,931191476,2023-06-08 00:00:00,85789,2206701897,1027410373,951977219,227314305,50335778,24813013,22150254,3372511,https://www.icmr.gov.in/,169,2,299,559,112,272,943,0,0,0,0,0,0,0,,,1332900000,Assam,34293000
4,Bihar,855238,842904,12314,2023-06-09,TT,44992462,531888,44458019,2023-06-10 06:00:58.761322,931191476,2023-06-08 00:00:00,85789,2206701897,1027410373,951977219,227314305,157289102,73485429,67912215,15891458,https://www.icmr.gov.in/,169,2,299,559,112,272,943,86,19,95,200,1,9,0,,,1332900000,Bihar,119520000
5,Chandigarh,100685,99497,1185,2023-06-09,TT,44992462,531888,44458019,2023-06-10 06:00:58.761322,931191476,2023-06-08 00:00:00,85789,2206701897,1027410373,951977219,227314305,2291262,1185677,991049,114536,https://www.icmr.gov.in/,169,2,299,559,112,272,943,2,2,6,10,1,0,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1187665,1173451,14189,2023-06-09,TT,44992462,531888,44458019,2023-06-10 06:00:58.761322,931191476,2023-06-08 00:00:00,85789,2206701897,1027410373,951977219,227314305,49167884,21267782,20343749,7556353,https://www.icmr.gov.in/,169,2,299,559,112,272,943,0,0,0,0,1,7,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,2023-06-09,TT,44992462,531888,44458019,2023-06-10 06:00:58.761322,931191476,2023-06-08 00:00:00,85789,2206701897,1027410373,951977219,227314305,1580015,782350,636961,160704,https://www.icmr.gov.in/,169,2,299,559,112,272,943,0,0,1,1,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2040724,2014033,26662,2023-06-09,TT,44992462,531888,44458019,2023-06-10 06:00:58.761322,931191476,2023-06-08 00:00:00,85789,2206701897,1027410373,951977219,227314305,37408415,18297500,15717265,3393650,https://www.icmr.gov.in/,169,2,299,559,112,272,943,9,6,6,21,10,4,0,,,1332900000,Delhi,19814000
9,Goa,263237,259171,4014,2023-06-09,TT,44992462,531888,44458019,2023-06-10 06:00:58.761322,931191476,2023-06-08 00:00:00,85789,2206701897,1027410373,951977219,227314305,2874477,1440045,1295735,138697,https://www.icmr.gov.in/,169,2,299,559,112,272,943,0,0,0,0,7,7,0,,,1332900000,Goa,1540000
