"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","9","7","57704","0","4492","62190","7"
"Bageshwar","1","1","33029","0","2086","35111","4"
"Chamoli","2","21","42394","0","3193","45585","2"
"Champawat","0","612","52377","0","1901","54275","29"
"Dehradun","159","530","336344","8","32754","368963","65"
"Haridwar","15","304","292731","0","12957","305658","5"
"Nainital","88","240","69177","6","11286","80393","32"
"Pauri Garhwal","71","17","82295","0","5249","87537","8"
"Pithoragarh","32","327","36083","1","2556","38627","6"
"Rudraprayag","0","0","24229","0","2698","26927","10"
"Tehri Garhwal","4","5","28882","0","2348","31223","35"
"US Nagar","72","382","123528","0","8775","132279","43"
"Uttarkashi","27","233","31874","0","1636","33508","13"
"Total","480","2679","1210647","15","91931","1302276","259"
