"","","","","","","","","","",""
"","","","","","","","","","",""
"","District wise Abstract of COVID-19","","","","","","","","",""
"","Sl. 
No","District Name","Today’s 
Positives","Total 
Positives","Today’s 
Discharges","Total 
Discharges","Total 
Active 
Cases","Today’s 
Reported 
Covid 
Deaths","Total 
Covid 
Deaths","Death 
due to 
 Non-
Covid 
reasons 
#"
"","1","Bagalakote","0","41181","0","40811","1","0","369","0"
"","2","Ballari","4","117243","5","115419","36","0","1786","2"
"","3","Belagavi","6","101713","0","100660","45","0","1006","2"
"","4","Bengaluru Rural","4","80320","4","79399","11","0","910","0"
"","5","Bengaluru urban","186","1871466","279","1852508","1971","0","16986","1"
"","6","Bidar","1","30035","1","29609","2","0","420","4"
"","7","Chamarajanagara","5","44344","4","43791","14","0","528","11"
"","8","Chikkaballapura","0","56113","8","55623","27","0","462","1"
"","9","Chikkamagaluru","1","58048","6","57638","3","0","407","0"
"","10","Chitradurga","0","46555","1","46308","6","0","241","0"
"","11","Dakshina Kannada","4","137012","16","135121","31","0","1850","10"
"","12","Davanagere","0","58145","1","57516","1","0","628","0"
"","13","Dharwada","1","86170","3","84744","12","0","1407","7"
"","14","Gadag","1","30686","0","30346","1","0","339","0"
"","15","Hassana","1","145684","12","144354","20","0","1308","2"
"","16","Haveri","0","27163","0","26486","3","0","674","0"
"","17","Kalaburagi","3","77525","3","76610","27","0","888","0"
"","18","Kodagu","12","50698","35","50260","84","0","353","1"
"","19","Kolara","0","64093","0","63417","9","0","667","0"
"","20","Koppala","0","41566","0","41017","5","0","544","0"
"","21  Mandya","","1","102375","1","101659","4","0","712","0"
"","22  Mysuru","","13","233525","50","230893","62","0","2570","0"
"","23","Raichuru","0","46280","0","45905","6","0","369","0"
"","24","Ramanagara","1","31035","27","30604","83","0","348","0"
"","25","Shivamogga","1","84560","28","83379","38","0","1142","1"
"","26","Tumakuru","0","160836","6","159590","23","0","1223","0"
"","27","Udupi","2","96309","4","95738","21","0","550","0"
"","28","Uttara Kannada","1","71951","4","71121","14","0","816","0"
"","29","Vijayapura","0","41198","3","40672","4","0","522","0"
"","30","Yadagiri","1","30022","0","29810","1","0","211","0"
"","31","Others*","0","36","0","33","0","0","3","0"
"","Total","","249","4063887","501","4021041","2565","0","40239","42"
"*
   
Others include Cases of other States and International Quarantined Passengers. 
#Cumulative total of Non COVID deaths reported till today.  
 
 
Date: 27-09-2022 
Page 5 of 7","","","","","","","","","",""
