Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
2022-08-29,HP,Bilaspur,2022-08-29 17:00:00+05:30,https://twitter.com/nhm_hp,,19825,97,19628,,2022-08-29 19:55:39.993868,2022-08-29 17:00:00+05:30,https://twitter.com/nhm_hp,,310777,4179,305346,,20,1
2022-08-29,HP,Chamba,2022-08-29 17:00:00+05:30,https://twitter.com/nhm_hp,,18139,179,17928,,2022-08-29 19:55:39.993868,2022-08-29 17:00:00+05:30,https://twitter.com/nhm_hp,,310777,4179,305346,,20,2
2022-08-29,HP,Hamirpur,2022-08-29 17:00:00+05:30,https://twitter.com/nhm_hp,,25561,332,25127,,2022-08-29 19:55:39.993868,2022-08-29 17:00:00+05:30,https://twitter.com/nhm_hp,,310777,4179,305346,,20,1
2022-08-29,HP,Kangra,2022-08-29 17:00:00+05:30,https://twitter.com/nhm_hp,,70221,1264,68649,,2022-08-29 19:55:39.993868,2022-08-29 17:00:00+05:30,https://twitter.com/nhm_hp,,310777,4179,305346,,20,7
2022-08-29,HP,Kinnaur,2022-08-29 17:00:00+05:30,https://twitter.com/nhm_hp,,5050,41,4962,,2022-08-29 19:55:39.993868,2022-08-29 17:00:00+05:30,https://twitter.com/nhm_hp,,310777,4179,305346,,20,1
2022-08-29,HP,Kullu,2022-08-29 17:00:00+05:30,https://twitter.com/nhm_hp,,13170,163,12948,,2022-08-29 19:55:39.993868,2022-08-29 17:00:00+05:30,https://twitter.com/nhm_hp,,310777,4179,305346,,20,2
2022-08-29,HP,Lahaul and Spiti,2022-08-29 17:00:00+05:30,https://twitter.com/nhm_hp,,3488,18,3445,,2022-08-29 19:55:39.993868,2022-08-29 17:00:00+05:30,https://twitter.com/nhm_hp,,310777,4179,305346,,20,1
2022-08-29,HP,Mandi,2022-08-29 17:00:00+05:30,https://twitter.com/nhm_hp,,42811,512,42158,,2022-08-29 19:55:39.993868,2022-08-29 17:00:00+05:30,https://twitter.com/nhm_hp,,310777,4179,305346,,20,7
2022-08-29,HP,Shimla,2022-08-29 17:00:00+05:30,https://twitter.com/nhm_hp,,39711,727,38774,,2022-08-29 19:55:39.993868,2022-08-29 17:00:00+05:30,https://twitter.com/nhm_hp,,310777,4179,305346,,20,1
2022-08-29,HP,Sirmaur,2022-08-29 17:00:00+05:30,https://twitter.com/nhm_hp,,21135,226,20813,,2022-08-29 19:55:39.993868,2022-08-29 17:00:00+05:30,https://twitter.com/nhm_hp,,310777,4179,305346,,20,2
2022-08-29,HP,Solan,2022-08-29 17:00:00+05:30,https://twitter.com/nhm_hp,,31891,337,31476,,2022-08-29 19:55:39.993868,2022-08-29 17:00:00+05:30,https://twitter.com/nhm_hp,,310777,4179,305346,,20,1
2022-08-29,HP,Una,2022-08-29 17:00:00+05:30,https://twitter.com/nhm_hp,,19775,283,19438,,2022-08-29 19:55:39.993868,2022-08-29 17:00:00+05:30,https://twitter.com/nhm_hp,,310777,4179,305346,,20,7
