TT|2022-02-06 07:55:12.008347|GetSource|ERR|File Not Found
TT|2022-02-06 09:55:09.962772|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-02-06 09:55:23.951043|ExtractFromHTML|OK|COMPLETED
TT|2022-02-06 11:20:00.121778|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-02-06 11:20:14.753938|ExtractFromHTML|OK|COMPLETED
TT|2022-02-06 11:55:10.539106|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-02-06 11:55:25.906662|ExtractFromHTML|OK|COMPLETED
TT|2022-02-06 12:39:40.132071|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-02-06 12:39:53.922109|ExtractFromHTML|OK|COMPLETED
TT|2022-02-06 19:55:10.337055|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-02-06 19:55:28.873586|ExtractFromHTML|OK|COMPLETED
TT|2022-02-06 20:55:10.673816|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-02-06 20:55:26.094520|ExtractFromHTML|OK|COMPLETED
TT|2022-02-06 21:55:09.789622|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-02-06 21:55:25.577619|ExtractFromHTML|OK|COMPLETED
TT|2022-02-06 22:55:10.438974|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-02-06 22:55:26.320328|ExtractFromHTML|OK|COMPLETED
TT|2022-02-06 23:55:10.636817|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-02-06 23:55:28.807763|ExtractFromHTML|OK|COMPLETED
TT|2022-02-07 07:55:11.122368|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
