"","","","","","","","","","",""
"","","","","","","","","","",""
"","istrictwise Abstract of COVID-19","","","","","","","","",""
"","Sl. 
No","District Name","Today’s 
Positives","Total 
Positives","Today’s 
Discharges","Total 
Discharges","Total 
Active 
Cases","Today’s 
Reported 
Covid 
Deaths","Total 
Covid 
Deaths","Death 
due to 
 Non-
Covid 
reasons 
#"
"","1","Bagalakote","0","41176","0","40796","11","0","369","0"
"","2","Ballari","3","117175","4","115321","68","0","1784","2"
"","3","Belagavi","11","101626","6","100565","53","0","1006","2"
"","4","Bengaluru Rural","1","80271","0","79303","58","0","910","0"
"","5","Bengaluru urban","198","1868576","325","1848981","2612","0","16982","1"
"","6","Bidar","2","30029","0","29601","4","0","420","4"
"","7","Chamarajanagara","0","44296","3","43722","35","0","528","11"
"","8","Chikkaballapura","10","56035","0","55532","40","0","462","1"
"","9","Chikkamagaluru","8","57982","11","57509","66","0","407","0"
"","10","Chitradurga","0","46539","0","46292","6","0","241","0"
"","11","Dakshina 
Kannada","18","136875","16","134928","87","1","1850","10"
"","12","Davanagere","2","58132","1","57498","6","0","628","0"
"","13","Dharwada","10","86093","9","84631","49","0","1406","7"
"","14","Gadag","0","30683","0","30342","3","0","338","0"
"","15","Hassana","12","145580","0","144149","121","0","1308","2"
"","16","Haveri","1","27152","0","26465","13","0","674","0"
"","17","Kalaburagi","6","77455","10","76525","44","0","886","0"
"","18","Kodagu","9","50331","4","49795","182","0","353","1"
"","19","Kolara","8","64026","16","63324","35","0","667","0"
"","20","Koppala","0","41555","0","41008","4","0","543","0"
"","21  Mandya","","6","102328","1","101580","36","0","712","0"
"","22  Mysuru","","26","233249","45","230440","243","0","2566","0"
"","23","Raichuru","11","46250","7","45841","40","0","369","0"
"","24","Ramanagara","5","30610","0","30154","108","0","348","0"
"","25","Shivamogga","7","84431","18","83132","160","0","1138","1"
"","26","Tumakuru","11","160763","0","159463","79","0","1221","0"
"","27","Udupi","7","96228","5","95632","47","0","549","0"
"","28","Uttara Kannada","7","71868","5","71001","52","0","815","0"
"","29","Vijayapura","0","41186","0","40656","8","0","522","0"
"","30","Yadagiri","0","30021","0","29808","1","0","212","0"
"","31","Others*","0","36","0","33","0","0","3","0"
"","Total","","379","4058557","486","4014027","4271","1","40217","42"
"*
   
Others include Cases of other States and International Quarantined Passengers. 
#Cumulative total of Non COVID deaths reported till today.  
 
Date: 11-09-2022 
Page 5 of 8","","","","","","","","","",""
