,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinatedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinatedNumberForState
0,2023-04-19,TT,Andaman and Nicobar Islands,,,,10764,129,10630,,,2023-04-19 17:55:40.017214,,,,44845401,531190,44250649,924617164,2206627758
1,2023-04-19,TT,Andhra Pradesh,,,,2339938,14733,2324815,,,2023-04-19 17:55:40.017214,,,,44845401,531190,44250649,924617164,2206627758
2,2023-04-19,TT,Arunachal Pradesh,,,,66898,296,66597,,,2023-04-19 17:55:40.017214,,,,44845401,531190,44250649,924617164,2206627758
3,2023-04-19,TT,Assam,,,,746115,8035,738070,,,2023-04-19 17:55:40.017214,,,,44845401,531190,44250649,924617164,2206627758
4,2023-04-19,TT,Bihar,,,,852437,12305,839523,,,2023-04-19 17:55:40.017214,,,,44845401,531190,44250649,924617164,2206627758
5,2023-04-19,TT,Chandigarh,,,,100026,1184,98576,,,2023-04-19 17:55:40.017214,,,,44845401,531190,44250649,924617164,2206627758
6,2023-04-19,TT,Chhattisgarh,,,,1181264,14161,1164619,,,2023-04-19 17:55:40.017214,,,,44845401,531190,44250649,924617164,2206627758
7,2023-04-19,TT,Dadra and Nagar Haveli and Daman and Diu,,,,11592,4,11588,,,2023-04-19 17:55:40.017214,,,,44845401,531190,44250649,924617164,2206627758
8,2023-04-19,TT,Delhi,,,,2025781,26572,1993495,,,2023-04-19 17:55:40.017214,,,,44845401,531190,44250649,924617164,2206627758
9,2023-04-19,TT,Goa,,,,261710,4014,257140,,,2023-04-19 17:55:40.017214,,,,44845401,531190,44250649,924617164,2206627758
10,2023-04-19,TT,Gujarat,,,,1287798,11072,1274577,,,2023-04-19 17:55:40.017214,,,,44845401,531190,44250649,924617164,2206627758
11,2023-04-19,TT,Haryana,,,,1066975,10722,1051695,,,2023-04-19 17:55:40.017214,,,,44845401,531190,44250649,924617164,2206627758
12,2023-04-19,TT,Himachal Pradesh,,,,319419,4232,313398,,,2023-04-19 17:55:40.017214,,,,44845401,531190,44250649,924617164,2206627758
13,2023-04-19,TT,Jammu and Kashmir,,,,481064,4789,475552,,,2023-04-19 17:55:40.017214,,,,44845401,531190,44250649,924617164,2206627758
14,2023-04-19,TT,Jharkhand,,,,442959,5333,437400,,,2023-04-19 17:55:40.017214,,,,44845401,531190,44250649,924617164,2206627758
15,2023-04-19,TT,Karnataka,,,,4082804,40339,4040409,,,2023-04-19 17:55:40.017214,,,,44845401,531190,44250649,924617164,2206627758
16,2023-04-19,TT,Kerala,,,,6872539,71705,6781153,,,2023-04-19 17:55:40.017214,,,,44845401,531190,44250649,924617164,2206627758
