,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10764,10630,129,2023-04-19,TT,44845401,531190,44250649,2023-04-19 18:00:03.432005,924617164,2023-04-18 00:00:00,240014,2206600659,1027403070,951965530,227232059,991264,347616,353285,290363,https://www.icmr.gov.in/,10542,38,8175,263,106,79,448,0,0,0,0,0,8,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2339938,2324815,14733,2023-04-19,TT,44845401,531190,44250649,2023-04-19 18:00:03.432005,924617164,2023-04-18 00:00:00,240014,2206600659,1027403070,951965530,227232059,110956903,44704234,47578729,18673940,https://www.icmr.gov.in/,10542,38,8175,263,106,79,448,3,2,0,5,90,38,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,66898,66597,296,2023-04-19,TT,44845401,531190,44250649,2023-04-19 18:00:03.432005,924617164,2023-04-18 00:00:00,240014,2206600659,1027403070,951965530,227232059,1924584,961348,821819,141417,https://www.icmr.gov.in/,10542,38,8175,263,106,79,448,0,0,0,0,1,1,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746115,738070,8035,2023-04-19,TT,44845401,531190,44250649,2023-04-19 18:00:03.432005,924617164,2023-04-18 00:00:00,240014,2206600659,1027403070,951965530,227232059,50335776,24813012,22150253,3372511,https://www.icmr.gov.in/,10542,38,8175,263,106,79,448,0,0,0,0,0,0,0,,,1332900000,Assam,34293000
4,Bihar,852437,839523,12305,2023-04-19,TT,44845401,531190,44250649,2023-04-19 18:00:03.432005,924617164,2023-04-18 00:00:00,240014,2206600659,1027403070,951965530,227232059,157283281,73484953,67912027,15886301,https://www.icmr.gov.in/,10542,38,8175,263,106,79,448,3,5,199,207,135,73,0,,,1332900000,Bihar,119520000
5,Chandigarh,100026,98576,1184,2023-04-19,TT,44845401,531190,44250649,2023-04-19 18:00:03.432005,924617164,2023-04-18 00:00:00,240014,2206600659,1027403070,951965530,227232059,2290981,1185650,991012,114319,https://www.icmr.gov.in/,10542,38,8175,263,106,79,448,4,2,11,17,40,41,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1181264,1164619,14161,2023-04-19,TT,44845401,531190,44250649,2023-04-19 18:00:03.432005,924617164,2023-04-18 00:00:00,240014,2206600659,1027403070,951965530,227232059,49167647,21267693,20343683,7556271,https://www.icmr.gov.in/,10542,38,8175,263,106,79,448,9,2,0,11,531,265,4,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,2023-04-19,TT,44845401,531190,44250649,2023-04-19 18:00:03.432005,924617164,2023-04-18 00:00:00,240014,2206600659,1027403070,951965530,227232059,1579866,782348,636961,160557,https://www.icmr.gov.in/,10542,38,8175,263,106,79,448,0,0,0,0,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2025781,1993495,26572,2023-04-19,TT,44845401,531190,44250649,2023-04-19 18:00:03.432005,924617164,2023-04-18 00:00:00,240014,2206600659,1027403070,951965530,227232059,37406564,18296872,15716806,3392886,https://www.icmr.gov.in/,10542,38,8175,263,106,79,448,30,6,22,58,1537,794,5,,,1332900000,Delhi,19814000
9,Goa,261710,257140,4014,2023-04-19,TT,44845401,531190,44250649,2023-04-19 18:00:03.432005,924617164,2023-04-18 00:00:00,240014,2206600659,1027403070,951965530,227232059,2874475,1440045,1295735,138695,https://www.icmr.gov.in/,10542,38,8175,263,106,79,448,0,0,0,0,88,140,0,,,1332900000,Goa,1540000
10,Gujarat,1287798,1274577,11072,2023-04-19,TT,44845401,531190,44250649,2023-04-19 18:00:03.432005,924617164,2023-04-18 00:00:00,240014,2206600659,1027403070,951965530,227232059,128103478,54397762,54032138,19673578,https://www.icmr.gov.in/,10542,38,8175,263,106,79,448,7,3,4,14,304,370,0,,,1332900000,Gujarat,67936000
11,Haryana,1066975,1051695,10722,2023-04-19,TT,44845401,531190,44250649,2023-04-19 18:00:03.432005,924617164,2023-04-18 00:00:00,240014,2206600659,1027403070,951965530,227232059,45543975,23681383,19848904,2013688,https://www.icmr.gov.in/,10542,38,8175,263,106,79,448,3,3,16,22,965,769,0,,,1332900000,Haryana,28672000
12,Himachal Pradesh,319419,313398,4232,2023-04-19,TT,44845401,531190,44250649,2023-04-19 18:00:03.432005,924617164,2023-04-18 00:00:00,240014,2206600659,1027403070,951965530,227232059,15325484,6646550,6328308,2350626,https://www.icmr.gov.in/,10542,38,8175,263,106,79,448,0,0,0,0,371,485,2,,,1332900000,Himachal Pradesh,7300000
