"District Name","New 
Cases","New 
Recoveries","New 
Deaths","Total 
Cases","Total 
Deaths","Total 
Active 
Cases","Number of 
Persons 
Hospitalized"
"East Garo Hills","0","0","0","2050","17","0","0"
"East Jaintia Hills","0","0","0","2627","38","0","0"
"East Khasi Hills","3","3","0","47205","1075","63","2"
"Eastern West Khasi Hills","0","0","0","142","8","1","0"
"North Garo Hills","0","0","0","1881","9","0","0"
"Ri-Bhoi","0","3","0","10357","99","5","2"
"South Garo Hills","0","0","0","1343","13","0","0"
"South West Garo Hills","0","0","0","2095","20","1","0"
"South West Khasi Hills","0","0","0","2701","20","0","0"
"West Garo Hills","2","0","0","10778","80","37","1"
"West Jaintia Hills","0","0","0","7193","139","0","0"
"West Khasi Hills","0","0","0","5655","76","0","0"
"Total","5","6","0","94027","1594","107","5"
