Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState
2021-11-30,OR,228,2,203,50099,76643,189541,0,1722.0,15.0,1508.0,393440.0,452510.0,1052689.0,Angul,2,0,0,,687,5459,0,8.0,0.0,4.0,,3497.0,27302.0,1271703,,,,43942,398,43530,,815974,400154,2021-11-30 23:56:23.534321,43671000,2021-11-30 23:56:23.535021,,,1049108,8411,1038509,23727873,27862454,15748860
2021-11-30,OR,228,2,203,50099,76643,189541,0,1722.0,15.0,1508.0,393440.0,452510.0,1052689.0,Balangir,3,0,0,,3267,7811,0,7.0,1.0,2.0,,18722.0,41014.0,1648574,,,,23443,127,23302,,1045799,486722,2021-11-30 23:56:23.534321,43671000,2021-11-30 23:56:23.535021,,,1049108,8411,1038509,23727873,27862454,15748860
2021-11-30,OR,228,2,203,50099,76643,189541,0,1722.0,15.0,1508.0,393440.0,452510.0,1052689.0,Balasore,1,0,7,,1668,8463,0,35.0,0.0,54.0,,7621.0,39910.0,2317419,,,,40990,297,40642,,1444788,721972,2021-11-30 23:56:23.534321,43671000,2021-11-30 23:56:23.535021,,,1049108,8411,1038509,23727873,27862454,15748860
2021-11-30,OR,228,2,203,50099,76643,189541,0,1722.0,15.0,1508.0,393440.0,452510.0,1052689.0,Bargarh,1,0,0,,2508,4920,0,10.0,3.0,6.0,,12841.0,25437.0,1478833,,,,31154,338,30800,,945476,403968,2021-11-30 23:56:23.534321,43671000,2021-11-30 23:56:23.535021,,,1049108,8411,1038509,23727873,27862454,15748860
2021-11-30,OR,228,2,203,50099,76643,189541,0,1722.0,15.0,1508.0,393440.0,452510.0,1052689.0,Bhadrak,1,0,2,,1081,8626,0,19.0,0.0,16.0,,6048.0,48357.0,1506522,,,,26568,147,26398,,1065199,544627,2021-11-30 23:56:23.534321,43671000,2021-11-30 23:56:23.535021,,,1049108,8411,1038509,23727873,27862454,15748860
2021-11-30,OR,228,2,203,50099,76643,189541,0,1722.0,15.0,1508.0,393440.0,452510.0,1052689.0,Boudh,0,0,0,,892,2194,0,6.0,0.0,0.0,,4718.0,13685.0,439917,,,,12657,112,12526,,276767,147027,2021-11-30 23:56:23.534321,43671000,2021-11-30 23:56:23.535021,,,1049108,8411,1038509,23727873,27862454,15748860
2021-11-30,OR,228,2,203,50099,76643,189541,0,1722.0,15.0,1508.0,393440.0,452510.0,1052689.0,Cuttack,17,0,9,,3872,7644,0,107.0,0.0,121.0,,24140.0,41021.0,2618708,,,,95209,855,94230,,1618467,897089,2021-11-30 23:56:23.534321,43671000,2021-11-30 23:56:23.535021,,,1049108,8411,1038509,23727873,27862454,15748860
2021-11-30,OR,228,2,203,50099,76643,189541,0,1722.0,15.0,1508.0,393440.0,452510.0,1052689.0,Deogarh,0,0,0,,121,649,0,7.0,0.0,3.0,,1741.0,8994.0,312164,,,,6606,50,6547,,233122,97371,2021-11-30 23:56:23.534321,43671000,2021-11-30 23:56:23.535021,,,1049108,8411,1038509,23727873,27862454,15748860
2021-11-30,OR,228,2,203,50099,76643,189541,0,1722.0,15.0,1508.0,393440.0,452510.0,1052689.0,Dhenkanal,1,0,0,,2268,6540,0,13.0,0.0,3.0,,13972.0,30209.0,1192948,,,,19933,244,19676,,779664,392011,2021-11-30 23:56:23.534321,43671000,2021-11-30 23:56:23.535021,,,1049108,8411,1038509,23727873,27862454,15748860
2021-11-30,OR,228,2,203,50099,76643,189541,0,1722.0,15.0,1508.0,393440.0,452510.0,1052689.0,Gajapati,0,0,0,,661,1656,0,5.0,0.0,4.0,,4443.0,12317.0,575880,,,,9717,83,9621,,307809,163684,2021-11-30 23:56:23.534321,43671000,2021-11-30 23:56:23.535021,,,1049108,8411,1038509,23727873,27862454,15748860
2021-11-30,OR,228,2,203,50099,76643,189541,0,1722.0,15.0,1508.0,393440.0,452510.0,1052689.0,Ganjam,5,0,3,,2760,6584,0,17.0,0.0,13.0,,16347.0,46815.0,3520151,,,,33917,481,33408,,2297226,1971773,2021-11-30 23:56:23.534321,43671000,2021-11-30 23:56:23.535021,,,1049108,8411,1038509,23727873,27862454,15748860
2021-11-30,OR,228,2,203,50099,76643,189541,0,1722.0,15.0,1508.0,393440.0,452510.0,1052689.0,Jagatsinghpur,4,0,4,,1661,5306,0,24.0,1.0,30.0,,11532.0,25404.0,1136604,,,,28058,319,27720,,739316,368912,2021-11-30 23:56:23.534321,43671000,2021-11-30 23:56:23.535021,,,1049108,8411,1038509,23727873,27862454,15748860
