,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,2021-11-30,PB,21,3,22,22460,28525,74973,217,236.0,15.0,166.0,148797.0,164441.0,425600.0,Amritsar,1,0,4,,5099,8061,7,9.0,0.0,13.0,,32783.0,53342.0,2490891,,,,47430,1598,45826,,1369578,600672,2022-01-04T15:41:34.764613+05:30,29859000,,,,603279,16602,586352,16137778,16554978,7599522,0,0,0,0,0
1,1,1,1,1,2021-11-30,PB,21,3,22,22460,28525,74973,217,236.0,15.0,166.0,148797.0,164441.0,425600.0,Barnala,0,0,0,,484,1411,3,0.0,0.0,0.0,,3336.0,8393.0,596294,,,,5954,244,5702,,351601,137559,2022-01-04T15:41:34.764613+05:30,29859000,,,,603279,16602,586352,16137778,16554978,7599522,0,0,0,0,0
2,2,2,2,2,2021-11-30,PB,21,3,22,22460,28525,74973,217,236.0,15.0,166.0,148797.0,164441.0,425600.0,Bathinda,0,0,0,,1320,3285,14,0.0,3.0,12.0,,7249.0,16175.0,1388859,,,,41777,1046,40718,,647644,242194,2022-01-04T15:41:34.764613+05:30,29859000,,,,603279,16602,586352,16137778,16554978,7599522,0,0,0,0,0
3,3,3,3,3,2021-11-30,PB,21,3,22,22460,28525,74973,217,236.0,15.0,166.0,148797.0,164441.0,425600.0,Faridkot,0,0,0,,522,1587,8,2.0,2.0,0.0,,2789.0,8756.0,618008,,,,13944,319,13621,,340759,156704,2022-01-04T15:41:34.764613+05:30,29859000,,,,603279,16602,586352,16137778,16554978,7599522,0,0,0,0,0
4,4,4,4,4,2021-11-30,PB,21,3,22,22460,28525,74973,217,236.0,15.0,166.0,148797.0,164441.0,425600.0,Fatehgarh Sahib,1,0,0,,298,1237,4,5.0,0.0,3.0,,1388.0,5328.0,599814,,,,8904,336,8553,,361794,156382,2022-01-04T15:41:34.764613+05:30,29859000,,,,603279,16602,586352,16137778,16554978,7599522,0,0,0,0,0
5,5,5,5,5,2021-11-30,PB,21,3,22,22460,28525,74973,217,236.0,15.0,166.0,148797.0,164441.0,425600.0,Fazilka,0,0,0,,2274,3943,1,2.0,0.0,1.0,,13732.0,22695.0,1180483,,,,20281,529,19747,,519833,175452,2022-01-04T15:41:34.764613+05:30,29859000,,,,603279,16602,586352,16137778,16554978,7599522,0,0,0,0,0
6,6,6,6,6,2021-11-30,PB,21,3,22,22460,28525,74973,217,236.0,15.0,166.0,148797.0,164441.0,425600.0,Ferozepur,0,0,0,,801,1727,18,8.0,0.0,8.0,,5140.0,10870.0,2026831,,,,14389,504,13871,,493140,160271,2022-01-04T15:41:34.764613+05:30,29859000,,,,603279,16602,586352,16137778,16554978,7599522,0,0,0,0,0
7,7,7,7,7,2021-11-30,PB,21,3,22,22460,28525,74973,217,236.0,15.0,166.0,148797.0,164441.0,425600.0,Gurdaspur,0,0,1,,3922,7937,5,7.0,0.0,7.0,,18431.0,38739.0,2299026,,,,22402,802,21592,,928925,551249,2022-01-04T15:41:34.764613+05:30,29859000,,,,603279,16602,586352,16137778,16554978,7599522,0,0,0,0,0
8,8,8,8,8,2021-11-30,PB,21,3,22,22460,28525,74973,217,236.0,15.0,166.0,148797.0,164441.0,425600.0,Hoshiarpur,7,1,5,,1452,5252,26,51.0,2.0,22.0,,6419.0,23599.0,1582793,,,,30939,993,29892,,1024221,659114,2022-01-04T15:41:34.764613+05:30,29859000,,,,603279,16602,586352,16137778,16554978,7599522,0,0,0,0,0
9,9,9,9,9,2021-11-30,PB,21,3,22,22460,28525,74973,217,236.0,15.0,166.0,148797.0,164441.0,425600.0,Jalandhar,1,0,2,,1507,6249,22,21.0,1.0,17.0,,9503.0,41357.0,2181753,,,,63487,1498,61959,,1471560,823429,2022-01-04T15:41:34.764613+05:30,29859000,,,,603279,16602,586352,16137778,16554978,7599522,0,0,0,0,0
10,10,10,10,10,2021-11-30,PB,21,3,22,22460,28525,74973,217,236.0,15.0,166.0,148797.0,164441.0,425600.0,Kapurthala,0,0,1,,891,2639,8,3.0,0.0,4.0,,5823.0,19137.0,817668,,,,17868,556,17309,,484337,240762,2022-01-04T15:41:34.764613+05:30,29859000,,,,603279,16602,586352,16137778,16554978,7599522,0,0,0,0,0
11,11,11,11,11,2021-11-30,PB,21,3,22,22460,28525,74973,217,236.0,15.0,166.0,148797.0,164441.0,425600.0,Ludhiana,2,0,1,,3107,8738,14,13.0,1.0,10.0,,16298.0,45352.0,3487882,,,,87664,2110,85538,,2548451,1094971,2022-01-04T15:41:34.764613+05:30,29859000,,,,603279,16602,586352,16137778,16554978,7599522,0,0,0,0,0
12,12,12,12,12,2021-11-30,PB,21,3,22,22460,28525,74973,217,236.0,15.0,166.0,148797.0,164441.0,425600.0,Mansa,0,0,0,,650,2269,1,0.0,0.0,0.0,,3162.0,11191.0,768808,,,,15609,381,15228,,386739,120213,2022-01-04T15:41:34.764613+05:30,29859000,,,,603279,16602,586352,16137778,16554978,7599522,0,0,0,0,0
13,13,13,13,13,2021-11-30,PB,21,3,22,22460,28525,74973,217,236.0,15.0,166.0,148797.0,164441.0,425600.0,Moga,1,0,0,,922,2849,2,2.0,0.0,4.0,,5830.0,16924.0,992289,,,,8684,234,8448,,560568,231823,2022-01-04T15:41:34.764613+05:30,29859000,,,,603279,16602,586352,16137778,16554978,7599522,0,0,0,0,0
14,14,14,14,14,2021-11-30,PB,21,3,22,22460,28525,74973,217,236.0,15.0,166.0,148797.0,164441.0,425600.0,Pathankot,2,0,5,,415,2466,44,47.0,1.0,25.0,,2088.0,12783.0,626154,,,,18943,426,18466,,433067,243628,2022-01-04T15:41:34.764613+05:30,29859000,,,,603279,16602,586352,16137778,16554978,7599522,0,0,0,0,0
15,15,15,15,15,2021-11-30,PB,21,3,22,22460,28525,74973,217,236.0,15.0,166.0,148797.0,164441.0,425600.0,Patiala,1,1,0,,851,3173,7,18.0,3.0,6.0,,5184.0,17485.0,2892282,,,,48972,1362,47588,,1076581,458320,2022-01-04T15:41:34.764613+05:30,29859000,,,,603279,16602,586352,16137778,16554978,7599522,0,0,0,0,0
