"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","637","403","48738","11","4366","53104","349"
"Bageshwar","483","385","25886","1","2055","27941","880"
"Chamoli","609","388","32525","16","3094","35619","398"
"Champawat","654","167","40208","9","1821","42029","542"
"Dehradun","4431","4131","299095","95","31906","331001","1763"
"Haridwar","3565","3250","271093","27","12645","283738","1037"
"Nainital","853","1023","52850","15","11090","63940","140"
"Pauri Garhwal","910","629","57366","8","5112","62478","538"
"Pithoragarh","417","215","28700","15","2477","31177","534"
"Rudraprayag","147","309","19550","0","2633","22183","216"
"Tehri Garhwal","293","318","21295","4","2289","23584","541"
"US Nagar","1476","1138","95661","12","8691","104352","1251"
"Uttarkashi","374","435","22681","5","1567","24248","648"
"Total","14849","12791","1015648","218","89746","1105394","8837"
