District,Recovered,Deceased,Active
आजमगढ़,17721,229,389
हाथरस,3054.0,43.0,385.0
जौनपरु,22415.0,236.0,384.0
बहराइच,11421.0,178.0,375.0
अमठेी,9846.0,143.0,365.0
सिद्धार्,9308.0,100.0,346.0
उन्नाव,14859.0,254.0,338.0
समर्ाुपरु,11024.0,117.0,328.0
देवररया,20087.0,222.0,327.0
महाराजगजं,12375.0,141.0,255.0
बसलया,21406.0,235.0,239.0
अम्बडेकर नगर,4927.0,152.0,236.0
औरैय्या,9928.0,204.0,233.0
कन्नौज,9176.0,115.0,212.0
लललतपरु,12676.0,128.0,210.0
पीलीभीत,10857.0,194.0,206.0
बादा,10857.0,161.0,184.0
बलरामपरु,7388.0,138.0,179.0
सतं कबीर नगर,8068.0,98.0,176.0
कानपरु देहात,6111.0,110.0,166.0
श्रावस्ती,4366.0,36.0,157.0
फतहेपरु,6702.0,139.0,153.0
कासगजं,4265.0,53.0,141.0
जालौन,11494.0,202.0,139.0
मऊ,8272.0,81.0,135.0
कुशीनगर,15405.0,228.0,133.0
हमीरपरु,5148.0,102.0,120.0
चचत्रकट,7042.0,79.0,113.0
प्रतापगढ़,15895.0,163.0,113.0
भदोही,7567.0,164.0,89.0
महोबा,4187.0,86.0,46.0
कौशाम्बी,4364.0,70.0,31.0
