"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","5","5","70984","0","4904","75882","0"
"Bageshwar","3","4","39823","0","2161","41980","0"
"Chamoli","19","18","51941","0","3368","55307","0"
"Champawat","2","1","65628","0","1993","67618","0"
"Dehradun","234","225","420771","3","38909","459545","23"
"Haridwar","127","126","328231","0","14070","342271","9"
"Nainital","124","96","109382","0","13473","122785","12"
"Pauri Garhwal","51","67","109486","0","5595","115074","0"
"Pithoragarh","0","2","44760","0","2755","47503","0"
"Rudraprayag","14","1","31651","0","3059","34710","0"
"Tehri Garhwal","81","57","50418","0","2623","53034","0"
"US Nagar","172","101","163753","0","9331","173060","12"
"Uttarkashi","13","3","47779","0","1923","49700","0"
"Total","845","706","1534607","3","104164","1638469","56"
