Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
2022-08-18,PY,Puducherry,2022-08-18 10:00:00+05:30,,,132422,1534,130596,,2022-08-18 10:00:00+05:30,2022-08-18 10:00:00+05:30,,,172270,1967,169939,2369959
2022-08-18,PY,Karaikal,2022-08-18 10:00:00+05:30,,,24137,265,23817,,2022-08-18 10:00:00+05:30,2022-08-18 10:00:00+05:30,,,172270,1967,169939,2369959
2022-08-18,PY,Yanam,2022-08-18 10:00:00+05:30,,,8913,113,8784,,2022-08-18 10:00:00+05:30,2022-08-18 10:00:00+05:30,,,172270,1967,169939,2369959
2022-08-18,PY,Mahe,2022-08-18 10:00:00+05:30,,,6798,55,6742,,2022-08-18 10:00:00+05:30,2022-08-18 10:00:00+05:30,,,172270,1967,169939,2369959
