,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10533,10379,129,2022-08-18,TT,44298864,527206,43670315,2022-08-18 12:22:46.254886,881418561,2022-08-17 00:00:00,362020,2089588756,1023267044,938532943,127788769,873042,345954,349604,177484,https://www.icmr.gov.in/,12608,72,16251,3282169,346670,106472,3735311,45,139,5423,5607,13,4,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2335247,2319416,14733,2022-08-18,TT,44298864,527206,43670315,2022-08-18 12:22:46.254886,881418561,2022-08-17 00:00:00,362020,2089588756,1023267044,938532943,127788769,103403794,44672395,47537483,11193916,https://www.icmr.gov.in/,12608,72,16251,3282169,346670,106472,3735311,1127,571,162438,164136,197,197,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,66480,66042,296,2022-08-18,TT,44298864,527206,43670315,2022-08-18 12:22:46.254886,881418561,2022-08-17 00:00:00,362020,2089588756,1023267044,938532943,127788769,1833463,952616,802347,78500,https://www.icmr.gov.in/,12608,72,16251,3282169,346670,106472,3735311,255,557,2329,3141,33,36,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,743222,732218,8028,2022-08-18,TT,44298864,527206,43670315,2022-08-18 12:22:46.254886,881418561,2022-08-17 00:00:00,362020,2089588756,1023267044,938532943,127788769,49387387,24693392,21895002,2798993,https://www.icmr.gov.in/,12608,72,16251,3282169,346670,106472,3735311,1810,4709,27175,33694,174,185,0,,,1332900000,Assam,34293000
4,Bihar,846193,833134,12287,2022-08-18,TT,44298864,527206,43670315,2022-08-18 12:22:46.254886,881418561,2022-08-17 00:00:00,362020,2089588756,1023267044,938532943,127788769,147935024,72679029,65306933,9949062,https://www.icmr.gov.in/,12608,72,16251,3282169,346670,106472,3735311,21546,51100,121653,194299,157,110,0,,,1332900000,Bihar,119520000
5,Chandigarh,98142,96445,1177,2022-08-18,TT,44298864,527206,43670315,2022-08-18 12:22:46.254886,881418561,2022-08-17 00:00:00,362020,2089588756,1023267044,938532943,127788769,2251402,1182707,978855,89840,https://www.icmr.gov.in/,12608,72,16251,3282169,346670,106472,3735311,97,438,1255,1790,67,82,1,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1171483,1155860,14093,2022-08-18,TT,44298864,527206,43670315,2022-08-18 12:22:46.254886,881418561,2022-08-17 00:00:00,362020,2089588756,1023267044,938532943,127788769,45438043,21113529,19775496,4549018,https://www.icmr.gov.in/,12608,72,16251,3282169,346670,106472,3735311,8979,31378,159844,200201,289,246,2,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11567,11557,4,2022-08-18,TT,44298864,527206,43670315,2022-08-18 12:22:46.254886,881418561,2022-08-17 00:00:00,362020,2089588756,1023267044,938532943,127788769,1536170,780208,629696,126266,https://www.icmr.gov.in/,12608,72,16251,3282169,346670,106472,3735311,101,112,1643,1856,0,3,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,1988391,1955182,26400,2022-08-18,TT,44298864,527206,43670315,2022-08-18 12:22:46.254886,881418561,2022-08-17 00:00:00,362020,2089588756,1023267044,938532943,127788769,36139559,18214059,15489646,2435854,https://www.icmr.gov.in/,12608,72,16251,3282169,346670,106472,3735311,1863,5316,25726,32905,1652,1702,8,,,1332900000,Delhi,19814000
9,Goa,254351,249518,3856,2022-08-18,TT,44298864,527206,43670315,2022-08-18 12:22:46.254886,881418561,2022-08-17 00:00:00,362020,2089588756,1023267044,938532943,127788769,2846209,1437937,1290521,117751,https://www.icmr.gov.in/,12608,72,16251,3282169,346670,106472,3735311,61,145,1169,1375,200,122,0,,,1332900000,Goa,1540000
