,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10741,10611,129,2022-11-12,TT,44665643,530528,44122562,2022-11-13 21:51:58.064090,902709553,2022-11-11 00:00:00,157660,2197891246,1026949999,950430074,220511173,990654,347587,353084,289983,https://www.icmr.gov.in/,833,8,1024,75975,28160,6529,110664,0,0,0,0,1,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2339020,2324236,14733,2022-11-12,TT,44665643,530528,44122562,2022-11-13 21:51:58.064090,902709553,2022-11-11 00:00:00,157660,2197891246,1026949999,950430074,220511173,110495589,44700345,47570508,18224736,https://www.icmr.gov.in/,833,8,1024,75975,28160,6529,110664,49,40,5110,5199,9,27,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,66885,66587,296,2022-11-12,TT,44665643,530528,44122562,2022-11-13 21:51:58.064090,902709553,2022-11-11 00:00:00,157660,2197891246,1026949999,950430074,220511173,1896420,959244,818625,118551,https://www.icmr.gov.in/,833,8,1024,75975,28160,6529,110664,45,91,489,625,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746090,735526,8035,2022-11-12,TT,44665643,530528,44122562,2022-11-13 21:51:58.064090,902709553,2022-11-11 00:00:00,157660,2197891246,1026949999,950430074,220511173,50211380,24806164,22100548,3304668,https://www.icmr.gov.in/,833,8,1024,75975,28160,6529,110664,541,1936,1403,3880,1,3,0,,,1332900000,Assam,34293000
4,Bihar,851288,838925,12302,2022-11-12,TT,44665643,530528,44122562,2022-11-13 21:51:58.064090,902709553,2022-11-11 00:00:00,157660,2197891246,1026949999,950430074,220511173,156937613,73430628,67794281,15712704,https://www.icmr.gov.in/,833,8,1024,75975,28160,6529,110664,1431,4879,11268,17578,6,5,0,,,1332900000,Bihar,119520000
5,Chandigarh,99322,98135,1181,2022-11-12,TT,44665643,530528,44122562,2022-11-13 21:51:58.064090,902709553,2022-11-11 00:00:00,157660,2197891246,1026949999,950430074,220511173,2279776,1184727,984717,110332,https://www.icmr.gov.in/,833,8,1024,75975,28160,6529,110664,6,15,18,39,3,4,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1177672,1163464,14145,2022-11-12,TT,44665643,530528,44122562,2022-11-13 21:51:58.064090,902709553,2022-11-11 00:00:00,157660,2197891246,1026949999,950430074,220511173,48980601,21260446,20293898,7426257,https://www.icmr.gov.in/,833,8,1024,75975,28160,6529,110664,64,1438,3419,4921,13,21,1,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11591,11585,4,2022-11-12,TT,44665643,530528,44122562,2022-11-13 21:51:58.064090,902709553,2022-11-11 00:00:00,157660,2197891246,1026949999,950430074,220511173,1577485,782178,636681,158626,https://www.icmr.gov.in/,833,8,1024,75975,28160,6529,110664,13,8,37,58,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2006710,1980014,26514,2022-11-12,TT,44665643,530528,44122562,2022-11-13 21:51:58.064090,902709553,2022-11-11 00:00:00,157660,2197891246,1026949999,950430074,220511173,37329669,18288181,15701021,3340467,https://www.icmr.gov.in/,833,8,1024,75975,28160,6529,110664,109,366,988,1463,30,54,1,,,1332900000,Delhi,19814000
9,Goa,258904,254818,4013,2022-11-12,TT,44665643,530528,44122562,2022-11-13 21:51:58.064090,902709553,2022-11-11 00:00:00,157660,2197891246,1026949999,950430074,220511173,2871684,1439736,1295118,136830,https://www.icmr.gov.in/,833,8,1024,75975,28160,6529,110664,5,22,40,67,11,17,0,,,1332900000,Goa,1540000
10,Gujarat,1277198,1265783,11040,2022-11-12,TT,44665643,530528,44122562,2022-11-13 21:51:58.064090,902709553,2022-11-11 00:00:00,157660,2197891246,1026949999,950430074,220511173,127547827,54379493,53987732,19180602,https://www.icmr.gov.in/,833,8,1024,75975,28160,6529,110664,160,533,9424,10117,36,46,0,,,1332900000,Gujarat,67936000
11,Haryana,1056390,1045557,10712,2022-11-12,TT,44665643,530528,44122562,2022-11-13 21:51:58.064090,902709553,2022-11-11 00:00:00,157660,2197891246,1026949999,950430074,220511173,45426597,23669516,19819214,1937867,https://www.icmr.gov.in/,833,8,1024,75975,28160,6529,110664,64,176,309,549,19,23,0,,,1332900000,Haryana,28672000
12,Himachal Pradesh,312506,308258,4211,2022-11-12,TT,44665643,530528,44122562,2022-11-13 21:51:58.064090,902709553,2022-11-11 00:00:00,157660,2197891246,1026949999,950430074,220511173,15197026,6643567,6314792,2238667,https://www.icmr.gov.in/,833,8,1024,75975,28160,6529,110664,46,285,2436,2767,4,4,0,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,479317,474518,4785,2022-11-12,TT,44665643,530528,44122562,2022-11-13 21:51:58.064090,902709553,2022-11-11 00:00:00,157660,2197891246,1026949999,950430074,220511173,24706689,11370215,11763078,1573396,https://www.icmr.gov.in/,833,8,1024,75975,28160,6529,110664,25,46,809,880,1,5,0,,,1332900000,Jammu and Kashmir,13203000
14,Jharkhand,442555,437201,5331,2022-11-12,TT,44665643,530528,44122562,2022-11-13 21:51:58.064090,902709553,2022-11-11 00:00:00,157660,2197891246,1026949999,950430074,220511173,43472934,23908358,17665305,1899271,https://www.icmr.gov.in/,833,8,1024,75975,28160,6529,110664,595,1853,2417,4865,0,3,0,,,1332900000,Jharkhand,37403000
15,Karnataka,4070272,4028113,40301,2022-11-12,TT,44665643,530528,44122562,2022-11-13 21:51:58.064090,902709553,2022-11-11 00:00:00,157660,2197891246,1026949999,950430074,220511173,120621211,55147563,55274011,10199637,https://www.icmr.gov.in/,833,8,1024,75975,28160,6529,110664,212,2724,4598,7534,74,58,1,,,1332900000,Karnataka,65798000
16,Kerala,6824070,6750183,71430,2022-11-12,TT,44665643,530528,44122562,2022-11-13 21:51:58.064090,902709553,2022-11-11 00:00:00,157660,2197891246,1026949999,950430074,220511173,57442482,29144265,25249885,3048332,https://www.icmr.gov.in/,833,8,1024,75975,28160,6529,110664,142,404,873,1419,173,186,3,,,1332900000,Kerala,35125000
17,Ladakh,29396,29163,231,2022-11-12,TT,44665643,530528,44122562,2022-11-13 21:51:58.064090,902709553,2022-11-11 00:00:00,157660,2197891246,1026949999,950430074,220511173,562174,238229,203617,120328,https://www.icmr.gov.in/,833,8,1024,75975,28160,6529,110664,4,7,102,113,1,0,0,,,1332900000,Ladakh,293000
18,Lakshadweep,11415,11363,52,2022-11-12,TT,44665643,530528,44122562,2022-11-13 21:51:58.064090,902709553,2022-11-11 00:00:00,157660,2197891246,1026949999,950430074,220511173,143888,61802,60445,21641,https://www.icmr.gov.in/,833,8,1024,75975,28160,6529,110664,0,1,83,84,0,0,0,,,1332900000,Lakshadweep,68000
19,Maharashtra,8134150,7984581,148400,2022-11-12,TT,44665643,530528,44122562,2022-11-13 21:51:58.064090,902709553,2022-11-11 00:00:00,157660,2197891246,1026949999,950430074,220511173,177512047,91627701,76501135,9383211,https://www.icmr.gov.in/,833,8,1024,75975,28160,6529,110664,295,1487,2081,3863,169,222,2,,,1332900000,Maharashtra,122153000
20,Manipur,139899,137738,2149,2022-11-12,TT,44665643,530528,44122562,2022-11-13 21:51:58.064090,902709553,2022-11-11 00:00:00,157660,2197891246,1026949999,950430074,220511173,3259010,1647876,1335006,276128,https://www.icmr.gov.in/,833,8,1024,75975,28160,6529,110664,32,125,182,339,1,0,0,,,1332900000,Manipur,3103000
21,Meghalaya,96771,95143,1624,2022-11-12,TT,44665643,530528,44122562,2022-11-13 21:51:58.064090,902709553,2022-11-11 00:00:00,157660,2197891246,1026949999,950430074,220511173,2618021,1446053,1086402,85566,https://www.icmr.gov.in/,833,8,1024,75975,28160,6529,110664,17,41,88,146,1,2,0,,,1332900000,Meghalaya,3224000
22,Mizoram,238909,238135,726,2022-11-12,TT,44665643,530528,44122562,2022-11-13 21:51:58.064090,902709553,2022-11-11 00:00:00,157660,2197891246,1026949999,950430074,220511173,1787688,894098,747859,145731,https://www.icmr.gov.in/,833,8,1024,75975,28160,6529,110664,0,0,0,0,21,4,0,,,1332900000,Mizoram,1192000
23,Madhya Pradesh,1054858,1044017,10776,2022-11-12,TT,44665643,530528,44122562,2022-11-13 21:51:58.064090,902709553,2022-11-11 00:00:00,157660,2197891246,1026949999,950430074,220511173,133535012,60743068,59196659,13595285,https://www.icmr.gov.in/,833,8,1024,75975,28160,6529,110664,51,80,1038,1169,10,7,0,,,1332900000,Madhya Pradesh,82232000
24,Nagaland,35986,35202,782,2022-11-12,TT,44665643,530528,44122562,2022-11-13 21:51:58.064090,902709553,2022-11-11 00:00:00,157660,2197891246,1026949999,950430074,220511173,1735863,923388,743814,68661,https://www.icmr.gov.in/,833,8,1024,75975,28160,6529,110664,3,11,28,42,1,0,0,,,1332900000,Nagaland,2150000
25,Odisha,1336334,1326982,9204,2022-11-12,TT,44665643,530528,44122562,2022-11-13 21:51:58.064090,902709553,2022-11-11 00:00:00,157660,2197891246,1026949999,950430074,220511173,81427182,35249467,32998881,13178834,https://www.icmr.gov.in/,833,8,1024,75975,28160,6529,110664,47,189,3829,4065,11,24,0,,,1332900000,Odisha,43671000
