Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
2022-11-12,GA,12,0,16,0,8,21,40,107,89.0,0.0,118.0,,53.0,174.0,299.0,North Goa,,,,,6,15,28,,,,,,21.0,74.0,150.0,817761,,,,,,,,680461,605329,60602,0,2022-11-13 21:55:28.403529,1540000,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",258916,4013,254834,,1439744,1295139,136870,0,0.0,0.0
2022-11-12,GA,12,0,16,0,8,21,40,107,89.0,0.0,118.0,,53.0,174.0,299.0,Other State,,,,,0,0,0,,,,,,0.0,0.0,0.0,0,,,,,,,,0,0,0,0,2022-11-13 21:55:28.403529,1540000,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",258916,4013,254834,,1439744,1295139,136870,0,0.0,0.0
2022-11-12,GA,12,0,16,0,8,21,40,107,89.0,0.0,118.0,,53.0,174.0,299.0,South Goa,,,,,2,6,12,,,,,,32.0,100.0,149.0,639962,,,,,,,,759283,689810,76268,0,2022-11-13 21:55:28.403529,1540000,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",258916,4013,254834,,1439744,1295139,136870,0,0.0,0.0
2022-11-12,GA,12,0,16,0,8,21,40,107,89.0,0.0,118.0,,53.0,174.0,299.0,Unknown,12.0,0.0,16.0,,0,0,0,107.0,89.0,0.0,118.0,,0.0,0.0,0.0,0,,,,258916.0,4013.0,254834.0,,0,0,0,0,2022-11-13 21:55:28.403529,1540000,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",258916,4013,254834,,1439744,1295139,136870,0,0.0,0.0
