,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,2022-01-01,HR,552.0,0.0,62,34841,54766,100083,175.0,1799.0,2.0,297.0,240757.0,647060.0,1341527.0,Ambala,32,0,2,,836,847,1.0,103.0,0.0,8.0,,13242.0,19639.0,1136784,,,,30273.0,509.0,29654,,923827,875231,2022-01-01T23:55:49.576194+05:30,28672000,,,,774340.0,10064.0,762346,14662165,20093293,14464203,0,0,0,0,0
1,1,1,1,1,2022-01-01,HR,552.0,0.0,62,34841,54766,100083,175.0,1799.0,2.0,297.0,240757.0,647060.0,1341527.0,Bhiwani,1,0,0,,2251,6347,0.0,2.0,0.0,2.0,,17578.0,52407.0,1629109,,,,22415.0,652.0,21760,,799977,674392,2022-01-01T23:55:49.576194+05:30,28672000,,,,774340.0,10064.0,762346,14662165,20093293,14464203,0,0,0,0,0
2,2,2,2,2,2022-01-01,HR,552.0,0.0,62,34841,54766,100083,175.0,1799.0,2.0,297.0,240757.0,647060.0,1341527.0,Charkhi Dadri,2,0,0,,445,801,0.0,4.0,0.0,0.0,,4797.0,8827.0,502276,,,,5083.0,139.0,4940,,381718,336384,2022-01-01T23:55:49.576194+05:30,28672000,,,,774340.0,10064.0,762346,14662165,20093293,14464203,0,0,0,0,0
3,3,3,3,3,2022-01-01,HR,552.0,0.0,62,34841,54766,100083,175.0,1799.0,2.0,297.0,240757.0,647060.0,1341527.0,Faridabad,107,0,3,,2859,6798,24.0,241.0,0.0,29.0,,34368.0,84484.0,1798954,,,,100303.0,717.0,99328,,1817855,1321717,2022-01-01T23:55:49.576194+05:30,28672000,,,,774340.0,10064.0,762346,14662165,20093293,14464203,0,0,0,0,0
4,4,4,4,4,2022-01-01,HR,552.0,0.0,62,34841,54766,100083,175.0,1799.0,2.0,297.0,240757.0,647060.0,1341527.0,Fatehabad,1,0,0,,2969,5908,0.0,3.0,0.0,0.0,,23610.0,65894.0,941522,,,,17883.0,482.0,17398,,623641,388950,2022-01-01T23:55:49.576194+05:30,28672000,,,,774340.0,10064.0,762346,14662165,20093293,14464203,0,0,0,0,0
5,5,5,5,5,2022-01-01,HR,552.0,0.0,62,34841,54766,100083,175.0,1799.0,2.0,297.0,240757.0,647060.0,1341527.0,Gurugram,298,0,46,,3134,6350,99.0,1114.0,0.0,184.0,,32557.0,70622.0,1514085,,,,183274.0,926.0,181199,,2364431,1917828,2022-01-01T23:55:49.576194+05:30,28672000,,,,774340.0,10064.0,762346,14662165,20093293,14464203,0,0,0,0,0
6,6,6,6,6,2022-01-01,HR,552.0,0.0,62,34841,54766,100083,175.0,1799.0,2.0,297.0,240757.0,647060.0,1341527.0,Hisar,3,0,0,,6260,9894,0.0,10.0,0.0,0.0,,71807.0,138666.0,1742815,,,,54015.0,1137.0,52865,,1140025,756479,2022-01-01T23:55:49.576194+05:30,28672000,,,,774340.0,10064.0,762346,14662165,20093293,14464203,0,0,0,0,0
7,7,7,7,7,2022-01-01,HR,552.0,0.0,62,34841,54766,100083,175.0,1799.0,2.0,297.0,240757.0,647060.0,1341527.0,Jhajjar,7,0,0,,1917,3324,0.0,18.0,0.0,3.0,,21806.0,48860.0,956907,,,,18871.0,328.0,18519,,750250,527420,2022-01-01T23:55:49.576194+05:30,28672000,,,,774340.0,10064.0,762346,14662165,20093293,14464203,0,0,0,0,0
8,8,8,8,8,2022-01-01,HR,552.0,0.0,62,34841,54766,100083,175.0,1799.0,2.0,297.0,240757.0,647060.0,1341527.0,Jind,1,0,0,,3404,4717,0.0,6.0,0.0,0.0,,40628.0,60020.0,1332042,,,,21216.0,533.0,20677,,830650,534649,2022-01-01T23:55:49.576194+05:30,28672000,,,,774340.0,10064.0,762346,14662165,20093293,14464203,0,0,0,0,0
9,9,9,9,9,2022-01-01,HR,552.0,0.0,62,34841,54766,100083,175.0,1799.0,2.0,297.0,240757.0,647060.0,1341527.0,Kaithal,1,0,0,,1579,1611,1.0,3.0,0.0,0.0,,54766.0,53555.0,1072861,,,,11254.0,346.0,10904,,780383,584221,2022-01-01T23:55:49.576194+05:30,28672000,,,,774340.0,10064.0,762346,14662165,20093293,14464203,0,0,0,0,0
10,10,10,10,10,2022-01-01,HR,552.0,0.0,62,34841,54766,100083,175.0,1799.0,2.0,297.0,240757.0,647060.0,1341527.0,Karnal,6,0,0,,3060,6058,7.0,28.0,0.0,16.0,,40671.0,95850.0,1506323,,,,40104.0,554.0,39514,,1108898,800558,2022-01-01T23:55:49.576194+05:30,28672000,,,,774340.0,10064.0,762346,14662165,20093293,14464203,0,0,0,0,0
11,11,11,11,11,2022-01-01,HR,552.0,0.0,62,34841,54766,100083,175.0,1799.0,2.0,297.0,240757.0,647060.0,1341527.0,Kurukshetra,6,0,0,,2100,4256,2.0,22.0,1.0,3.0,,23317.0,53619.0,964231,,,,22194.0,358.0,21807,,674191,478921,2022-01-01T23:55:49.576194+05:30,28672000,,,,774340.0,10064.0,762346,14662165,20093293,14464203,0,0,0,0,0
12,12,12,12,12,2022-01-01,HR,552.0,0.0,62,34841,54766,100083,175.0,1799.0,2.0,297.0,240757.0,647060.0,1341527.0,Mahendragarh,0,0,0,,907,2153,0.0,4.0,1.0,0.0,,17954.0,49703.0,921680,,,,21693.0,156.0,21534,,633356,479530,2022-01-01T23:55:49.576194+05:30,28672000,,,,774340.0,10064.0,762346,14662165,20093293,14464203,0,0,0,0,0
13,13,13,13,13,2022-01-01,HR,552.0,0.0,62,34841,54766,100083,175.0,1799.0,2.0,297.0,240757.0,647060.0,1341527.0,Nuh,4,0,0,,1055,3058,0.0,6.0,0.0,0.0,,12129.0,38806.0,1089406,,,,5020.0,123.0,4891,,662153,209799,2022-01-01T23:55:49.576194+05:30,28672000,,,,774340.0,10064.0,762346,14662165,20093293,14464203,0,0,0,0,0
14,14,14,14,14,2022-01-01,HR,552.0,0.0,62,34841,54766,100083,175.0,1799.0,2.0,297.0,240757.0,647060.0,1341527.0,Palwal,1,0,0,,1079,2519,0.0,1.0,0.0,0.0,,15136.0,41620.0,1040493,,,,11032.0,153.0,10877,,715568,453760,2022-01-01T23:55:49.576194+05:30,28672000,,,,774340.0,10064.0,762346,14662165,20093293,14464203,0,0,0,0,0
15,15,15,15,15,2022-01-01,HR,552.0,0.0,62,34841,54766,100083,175.0,1799.0,2.0,297.0,240757.0,647060.0,1341527.0,Panchkula,26,0,5,,1243,2270,29.0,88.0,0.0,33.0,,11857.0,26367.0,558890,,,,31026.0,381.0,30538,,489432,407230,2022-01-01T23:55:49.576194+05:30,28672000,,,,774340.0,10064.0,762346,14662165,20093293,14464203,0,0,0,0,0
16,16,16,16,16,2022-01-01,HR,552.0,0.0,62,34841,54766,100083,175.0,1799.0,2.0,297.0,240757.0,647060.0,1341527.0,Panipat,7,0,2,,4832,7632,3.0,21.0,0.0,4.0,,43024.0,85424.0,1202811,,,,31186.0,638.0,30522,,973271,625654,2022-01-01T23:55:49.576194+05:30,28672000,,,,774340.0,10064.0,762346,14662165,20093293,14464203,0,0,0,0,0
17,17,17,17,17,2022-01-01,HR,552.0,0.0,62,34841,54766,100083,175.0,1799.0,2.0,297.0,240757.0,647060.0,1341527.0,Rewari,0,0,0,,1326,3310,1.0,5.0,0.0,0.0,,18638.0,51993.0,896129,,,,20335.0,221.0,20109,,716038,572171,2022-01-01T23:55:49.576194+05:30,28672000,,,,774340.0,10064.0,762346,14662165,20093293,14464203,0,0,0,0,0
18,18,18,18,18,2022-01-01,HR,552.0,0.0,62,34841,54766,100083,175.0,1799.0,2.0,297.0,240757.0,647060.0,1341527.0,Rohtak,12,0,0,,3458,4438,1.0,28.0,0.0,1.0,,32280.0,43985.0,1058683,,,,25951.0,534.0,25372,,777732,527926,2022-01-01T23:55:49.576194+05:30,28672000,,,,774340.0,10064.0,762346,14662165,20093293,14464203,0,0,0,0,0
